Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743012410585,61097.54182434082,3720.0000000000005,0,1.2125,52249.097717285156,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,45.75348663330078,3.117767333984375,16.368873596191406,3.0810317993164063,30.16997528076172,14.344818115234375,28.222763061523438,6.262115478515625,4.535285949707031,3.9707870483398438,7.102088928222656,17.520095825195313,34239672320,34583793664,12585099264,0
200,1743012410585,61097.57475280762,4650,0,1.20625,52249.437911987305,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,7.771575927734375,0,21.053688049316406,0,43.385955810546875,23.508811950683594,99.02355194091797,0,34.76399230957031,8.770034790039063,38.959922790527344,0,34239672320,34583793664,12583927808,0
199,1743012410786,61806.97358703613,4650,0,1.2,52258.932373046875,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,8.886810302734375,3.5725173950195313,0.7259597778320313,1.668975830078125,76.82512664794922,1.5359420776367188,20.762283325195313,3.5973968505859375,0.6933975219726563,1.9698562622070313,6.1670074462890625,0.9160919189453125,34239672320,34583793664,12592340992,0
199,1743012410986,61808.50483703613,3720.0000000000005,0,1.2,52268.31982421875,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,9.188858032226563,1.4460372924804688,3.1998443603515625,4.628448486328125,84.41340637207031,1.3910293579101563,12.6796875,4.695533752441406,2.0428848266601563,0.3203887939453125,4.317329406738281,1.5405807495117188,34239672320,34583793664,12604035072,0
200,1743012411186,61809.41157531738,3720.0000000000005,0,1.20625,52277.86372375488,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,8.757614135742188,1.6166458129882813,0.807647705078125,1.7960968017578125,42.615238189697266,2.232666015625,52.61243438720703,4.874053955078125,0.9298477172851563,1.066070556640625,9.012687683105469,0.8306121826171875,34239672320,34583793664,12603748352,0
200,1743012411386,61100.315490722656,4650,0,1.19375,52287.53617858887,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,5.3120574951171875,1.0848388671875,0.27262115478515625,1.3425750732421875,88.63363647460938,1.1495208740234375,12.848442077636719,2.2996444702148438,1.2641067504882813,3.3145523071289063,7.397178649902344,1.2248992919921875,34239672320,34583793664,12616097792,0
200,1743012411587,61100.75401306152,4650,0,1.2,52297.20266723633,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,26.444175720214844,4.09674072265625,0.32376861572265625,1.6142120361328125,78.99830627441406,0.572967529296875,6.516242980957031,8.768157958984375,1.2188644409179688,0.5225677490234375,2.0389328002929688,1.2102737426757813,34239672320,34583793664,12614881280,0
200,1743012411787,61101.126037597656,4650,0,1.2125,52306.618881225586,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,11.807662963867188,0.607757568359375,0.35186767578125,1.2685317993164063,88.47409057617188,1.998870849609375,7.8256988525390625,3.4557418823242188,0.3402862548828125,0.32711029052734375,1.0762405395507813,0.5406036376953125,34239672320,34583793664,12622807040,0
200,1743012411987,61101.49057006836,4650,0,1.19375,52316.25044250488,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,5.170768737792969,0.5779342651367188,3.2525177001953125,3.9464874267578125,91.53054809570313,0.5183639526367188,5.4686126708984375,4.3828277587890625,8.722831726074219,0.10898590087890625,2.91461181640625,1.0836410522460938,34239672320,34583793664,12622528512,0
200,1743012412187,61817.177825927734,3720.0000000000005,0,1.21875,52325.552825927734,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,4.492881774902344,0.8360366821289063,2.2878494262695313,1.3908309936523438,65.85664367675781,1.4391021728515625,36.5823974609375,1.1867828369140625,0.37473297119140625,0.22563934326171875,1.1162796020507813,0.4922637939453125,34239672320,34583793664,12618866688,0
200,1743012412388,61103.21725463867,3720.0000000000005,0,1.2,52335.061096191406,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,12.3890380859375,1.3935012817382813,0.06906890869140625,1.7691116333007813,59.36972427368164,2.16241455078125,35.694847106933594,1.3377304077148438,0.43892669677734375,0.6114425659179688,3.4366302490234375,0.464569091796875,34239672320,34583793664,12620754944,0
200,1743012412588,61103.993087768555,4650,0,1.19375,52344.70129394531,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,5.032867431640625,1.7099227905273438,0.29140472412109375,1.478759765625,65.96910095214844,1.3697662353515625,31.403045654296875,1.2775115966796875,8.721748352050781,0.39679718017578125,1.2913970947265625,0.546844482421875,34239672320,34583793664,12628013056,0
