Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743011820082,30941.17561340332,4650,0,1.19375,29638.827377319336,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,78.52494812011719,0,3.52020263671875,9.638084411621094,35.280006408691406,7.0614013671875,63.303714752197266,15.852912902832031,16.920372009277344,11.037368774414063,16.753456115722656,0.14792633056640625,34239672320,34583793664,12593057792,0
199,1743011820083,59870.10578918457,4650,0,1.2,29639.10252380371,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,19.49908447265625,29.067001342773438,7.192283630371094,31.6678466796875,88.46873474121094,8.338325500488281,79.33126068115234,12.85711669921875,11.504020690917969,9.507980346679688,50.591182708740234,5.0654754638671875,34239672320,34583793664,12591841280,0
199,1743011820283,59937.948333740234,4650,0,1.21875,29648.823760986328,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,11.501640319824219,5.8730316162109375,9.78179931640625,3.179962158203125,78.68521881103516,3.5332412719726563,23.094497680664063,5.537437438964844,2.48663330078125,1.8306503295898438,3.3964385986328125,1.646514892578125,34239672320,34583793664,12614877184,0
200,1743011820483,59872.5938873291,3720.0000000000005,0,1.20625,29658.2967376709,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,7.7884368896484375,1.7095260620117188,1.6086807250976563,0.1284637451171875,46.80133819580078,4.91351318359375,53.03193664550781,2.8846664428710938,4.077880859375,0.7831878662109375,1.6054840087890625,1.9217071533203125,34239672320,34583793664,12617465856,0
200,1743011820683,30942.371383666992,4650,0,1.2125,29668.285583496094,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,5.644935607910156,1.5172958374023438,1.4269943237304688,0.11377716064453125,44.06079864501953,4.2723388671875,49.40410614013672,10.111968994140625,0.946502685546875,7.867637634277344,0.8720779418945313,0.9768142700195313,34239672320,34583793664,12632678400,0
200,1743011820883,59941.123123168945,4650,0,1.20625,29677.929733276367,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,11.254486083984375,2.5415725708007813,1.4324951171875,0.40289306640625,52.89178466796875,2.09552001953125,34.24937438964844,7.3253326416015625,8.620277404785156,0.584259033203125,1.6054534912109375,1.1050186157226563,34239672320,34583793664,12631654400,0
199,1743011821084,59875.628814697266,3720.0000000000005,0,1.2125,29687.688385009766,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,22.578941345214844,1.5968246459960938,1.3365325927734375,0.3551483154296875,43.52375030517578,4.08221435546875,41.64868927001953,1.5090103149414063,4.8238677978515625,0.708099365234375,1.7396926879882813,1.5650177001953125,34239672320,34583793664,12638576640,0
200,1743011821284,59876.92202758789,4650,0,1.21875,29697.35646057129,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,9.810249328613281,4.7045440673828125,4.4865264892578125,3.1277618408203125,57.58654022216797,9.892204284667969,36.013999938964844,3.5507431030273438,0.96099853515625,0.3492431640625,1.4490432739257813,1.561492919921875,34239672320,34583793664,12636684288,0
200,1743011821484,59943.4842376709,3720.0000000000005,0,1.23125,29706.945236206055,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,6.069786071777344,2.0108108520507813,1.4897842407226563,0.20235443115234375,79.94927215576172,1.9455108642578125,18.88648223876953,3.0770111083984375,5.5782012939453125,0.9108657836914063,1.0800704956054688,0.7048568725585938,34239672320,34583793664,12633341952,0
200,1743011821684,59943.85615539551,3720.0000000000005,0,1.2,29716.52864074707,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,4.270500183105469,2.9997406005859375,1.3749237060546875,0.16260528564453125,96.6614990234375,1.1793899536132813,4.529853820800781,4.966056823730469,0.4840850830078125,0.31719207763671875,3.5146102905273438,1.130218505859375,34239672320,34583793664,12647702528,0
