Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740150863762,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,7.7263946533203125,72.54845428466797,11.574050903320313,18.57994842529297,72.8304443359375,16.840843200683594,28.350440979003906,72.31826782226563,18.802078247070313,9.974220275878906,29.05713653564453,6.406242370605469,25341.999267578125,42272.36328125,131220.3681640625,6796.984680175781,17012051968,15032385536,7702687744,0
199,1740150863763,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,26.644813537597656,49.71293258666992,32.14756774902344,15.307624816894531,84.08139038085938,4.781211853027344,4.416557312011719,93.45565795898438,53.704708099365234,7.062225341796875,29.009231567382813,9.143455505371094,25342.008544921875,42272.49792480469,131220.43853759766,6796.984680175781,17012051968,15032385536,7702597632,0
199,1740150863963,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,17.859642028808594,33.36363983154297,20.08623504638672,17.43982696533203,35.765480041503906,8.914779663085938,19.06622314453125,11.806877136230469,17.163551330566406,24.495956420898438,14.436988830566406,12.599769592285156,25342.229858398438,42276.487365722656,131221.96771240234,6797.042236328125,17012051968,15032385536,7715479552,0
200,1740150864163,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.6520843505859375,1.182830810546875,0.9597091674804688,0.48892974853515625,3.2321624755859375,0,0.7800979614257813,0,0,0.07440185546875,0,0,25342.37127685547,42279.01330566406,131222.1513671875,6797.0657958984375,17012051968,15032385536,7714902016,0
200,1740150864363,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.3630142211914063,2.0038528442382813,2.7981719970703125,2.7642440795898438,14.063911437988281,0.5482864379882813,3.7881240844726563,1.5051651000976563,4.775634765625,8.122444152832031,5.69244384765625,0.6095123291015625,25342.51885986328,42281.79357910156,131222.59619140625,6797.0657958984375,17012051968,15032385536,7715176448,0
199,1740150864564,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,8.480697631835938,1.1691818237304688,2.658843994140625,2.9501419067382813,12.356781005859375,1.9026107788085938,4.826164245605469,1.1136932373046875,1.5142135620117188,3.0223464965820313,2.1353836059570313,7.3250885009765625,25342.686462402344,42284.594177246094,131223.03424072266,6797.104736328125,17012051968,15032385536,7726678016,0
199,1740150864764,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.6356048583984375,1.5676116943359375,0.9529647827148438,0.7674179077148438,4.95697021484375,0.8399581909179688,2.2006378173828125,0.6581573486328125,0.943572998046875,0.8370590209960938,9.645408630371094,0.870330810546875,25342.816650390625,42287.11804199219,131223.24462890625,6797.104736328125,17012051968,15032385536,7727501312,0
199,1740150864964,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,54.698509216308594,3.964385986328125,17.544837951660156,5.401641845703125,29.277870178222656,2.5938491821289063,15.756446838378906,12.130546569824219,17.433685302734375,2.9020462036132813,18.794578552246094,10.642112731933594,25342.999389648438,42291.063049316406,131224.76306152344,6797.1544189453125,17012051968,15032385536,7733936128,0
199,1740150865164,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,19.80329132080078,3.1385421752929688,8.086029052734375,7.2138214111328125,15.914199829101563,8.808662414550781,7.798957824707031,4.6578216552734375,10.09295654296875,7.790863037109375,5.3453369140625,13.682884216308594,25343.1962890625,42294.273010253906,131225.54638671875,6797.224182128906,17012051968,15032385536,7734116352,0
199,1740150865364,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,10.294197082519531,2.174346923828125,15.927963256835938,7.7324676513671875,14.028648376464844,4.220191955566406,8.398841857910156,2.0323562622070313,2.3715744018554688,6.453582763671875,7.851142883300781,11.333427429199219,25343.386779785156,42297.39080810547,131226.25231933594,6797.28662109375,17012051968,15032385536,7733989376,0
200,1740150865565,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,9.095115661621094,0.20720672607421875,7.904457092285156,1.2083969116210938,14.811119079589844,2.27978515625,1.8779220581054688,0.3682861328125,0.7861404418945313,3.6045989990234375,0.8542938232421875,12.228996276855469,25343.57305908203,42300.31298828125,131226.7684326172,6797.345703125,17012051968,15032385536,7734022144,0
200,1740150865765,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,4.658943176269531,0,4.012489318847656,2.0152664184570313,12.414566040039063,0.910369873046875,1.22039794921875,0,0.482574462890625,1.7217178344726563,0,6.978996276855469,25343.73681640625,42303.08972167969,131227.17547607422,6797.3759765625,17012051968,15032385536,7732649984,0
200,1740150865965,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.2705459594726563,0.47188568115234375,1.7330169677734375,2.2038497924804688,4.2657623291015625,0.43129730224609375,1.6623687744140625,1.0904388427734375,1.565521240234375,2.5233612060546875,0.8299407958984375,1.4179458618164063,25343.868591308594,42305.570068359375,131227.34765625,6797.378356933594,17012051968,15032385536,7734562816,0
200,1740150866166,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,3.6691360473632813,1.6375656127929688,1.8382797241210938,2.347137451171875,3.8680877685546875,1.9426040649414063,2.514556884765625,1.5847930908203125,2.129547119140625,1.92095947265625,2.1320571899414063,1.8655776977539063,25343.999389648438,42308.00061035156,131227.46130371094,6797.3819580078125,17012051968,15032385536,7733084160,0
200,1740150866366,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,14.645256042480469,5.222175598144531,5.346412658691406,2.8968429565429688,58.91520690917969,3.7632598876953125,33.62152862548828,2.2364730834960938,10.178337097167969,19.796310424804688,6.132537841796875,31.328994750976563,25344.169494628906,42312.008361816406,131229.0926513672,6797.3819580078125,17012051968,15032385536,7740366848,0
200,1740150866567,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,3.65032958984375,0.8667984008789063,3.1416473388671875,2.4069061279296875,99.50623321533203,0.4155731201171875,7.4333648681640625,4.632331848144531,5.619171142578125,1.520355224609375,1.9936294555664063,6.530357360839844,25344.33331298828,42315.529357910156,131230.24017333984,6797.3819580078125,17012051968,15032385536,7766630400,0
200,1740150866767,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,3.42236328125,1.6858291625976563,7.4770965576171875,3.16845703125,76.20759582519531,3.2939605712890625,3.40185546875,6.527290344238281,11.450889587402344,3.9630126953125,2.8523712158203125,3.0475387573242188,25344.488159179688,42319.01251220703,131231.35180664063,6797.3819580078125,17012051968,15032385536,7781543936,0
200,1740150866967,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.7914810180664063,1.6327896118164063,1.7744522094726563,1.8973846435546875,8.448028564453125,1.5154037475585938,5.8853302001953125,2.6560134887695313,2.0129776000976563,0.8704681396484375,10.09271240234375,1.1874160766601563,25344.6298828125,42321.673583984375,131231.67419433594,6797.384338378906,17012051968,15032385536,7737962496,0
199,1740150867168,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.7418289184570313,1.6520919799804688,1.509918212890625,2.1569442749023438,4.323677062988281,2.218597412109375,1.3968505859375,1.3222579956054688,5.054969787597656,1.6285781860351563,1.5475616455078125,1.22711181640625,25344.75848388672,42324.11853027344,131231.8114013672,6797.3885498046875,17012051968,15032385536,7737335808,0
