Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740149207161,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,54.08720779418945,20.123870849609375,28.446128845214844,25.225509643554688,97.16597747802734,19.10094451904297,41.237701416015625,21.460464477539063,31.93946075439453,28.277305603027344,38.327754974365234,22.13475799560547,23761.289123535156,23382.612426757813,122729.64239501953,6558.246398925781,17012051968,15032385536,7594758144,0
199,1740149207161,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,0,0,0,0,99.61675262451172,0,90.65374755859375,0,0,0,0,0,23761.298889160156,23382.69873046875,122729.69805908203,6558.246398925781,17012051968,15032385536,7595159552,0
3,1740149207361,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,5.321876525878906,1.7796859741210938,3.972076416015625,3.1977462768554688,8.30157470703125,1.9577484130859375,3.5369796752929688,5.980888366699219,2.5458984375,10.354690551757813,4.785194396972656,3.05596923828125,23761.456115722656,23383.949584960938,122730.111328125,6558.270446777344,17012051968,15032385536,7586189312,0
