Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742768689747,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.65049362182617,51.932804107666016,53.830726623535156,52.28907775878906,51.12311553955078,53.002593994140625,51.615936279296875,53.273860931396484,51.93921661376953,49.63807678222656,66.66667175292969,66.66667175292969,50,66.66667175292969,0,0,50,0,0,0,10.656126022338867,17179869184,2147483648,12679249920,748290048
204,1742768689747,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.65049362182617,51.932804107666016,53.830726623535156,52.28907775878906,51.12311553955078,53.002593994140625,51.615936279296875,53.273860931396484,51.93921661376953,49.63807678222656,100,NaN,100,NaN,100,NaN,NaN,0,NaN,0,10.656126022338867,17179869184,2147483648,12683821056,748290048
204,1742768689952,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.379146575927734,51.82573318481445,52.916526794433594,52.00752258300781,50.79734802246094,52.8260612487793,51.17925262451172,52.70347595214844,51.97172546386719,49.572792053222656,42.105262756347656,42.85714340209961,61.904762268066406,55,45,38.095237731933594,33.333335876464844,10.526315689086914,9.090909004211426,5,10.656126022338867,17179869184,2147483648,12683821056,748290048
203,1742768690157,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.379146575927734,51.82573318481445,52.916526794433594,52.00752258300781,50.79734802246094,52.8260612487793,51.17925262451172,52.70347595214844,51.97172546386719,49.572792053222656,57.142860412597656,52.6315803527832,60.000003814697266,52.38095474243164,38.095237731933594,36.3636360168457,35,9.090909004211426,0,4.761904716491699,10.656126022338867,17179869184,2147483648,12683821056,748290048
204,1742768690361,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.379146575927734,51.82573318481445,52.916526794433594,52.00752258300781,50.79734802246094,52.8260612487793,51.17925262451172,52.70347595214844,51.97172546386719,49.572792053222656,30.000001907348633,28.571430206298828,50,30.000001907348633,10,21.052631378173828,20,0,0,0,14.517230033874512,17179869184,2147483648,12762415104,748290048
200,1742768690566,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.379146575927734,51.82573318481445,52.916526794433594,52.00752258300781,50.79734802246094,52.8260612487793,51.17925262451172,52.70347595214844,51.97172546386719,49.572792053222656,35,25,57.142860412597656,50,5,4.761904716491699,13.636363983154297,0,0,0,14.517230033874512,17179869184,2147483648,12778127360,748290048
205,1742768690768,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.379146575927734,51.82573318481445,52.916526794433594,52.00752258300781,50.79734802246094,52.8260612487793,51.17925262451172,52.70347595214844,51.97172546386719,49.572792053222656,47.619049072265625,40,57.894737243652344,47.619049072265625,25,20,47.36842346191406,5,0,0,14.517230033874512,17179869184,2147483648,12762972160,748290048
203,1742768690974,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.78139877319336,52.089813232421875,53.95952606201172,53.11388397216797,51.49897003173828,53.60879135131836,52.07048034667969,53.01669692993164,51.75295639038086,49.44579315185547,25,23.809524536132813,52.38095474243164,57.894737243652344,23.809524536132813,14.285715103149414,23.809524536132813,19.047618865966797,5.263157844543457,9.523809432983398,14.517230033874512,17179869184,2147483648,12791119872,748290048
203,1742768691178,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.78139877319336,52.089813232421875,53.95952606201172,53.11388397216797,51.49897003173828,53.60879135131836,52.07048034667969,53.01669692993164,51.75295639038086,49.44579315185547,52.6315803527832,45,95,86.36363983154297,80,68.42105102539063,78.94737243652344,57.142860412597656,54.54545593261719,50,14.517230033874512,17179869184,2147483648,12801081344,748290048
204,1742768691382,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.78139877319336,52.089813232421875,53.95952606201172,53.11388397216797,51.49897003173828,53.60879135131836,52.07048034667969,53.01669692993164,51.75295639038086,49.44579315185547,45.45454788208008,40,71.42857360839844,75,55,57.142860412597656,57.142860412597656,50,31.57894515991211,25,12.71717357635498,17179869184,2147483648,12838076416,748290048
