Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742768729396,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.14613723754883,52.21571350097656,55.55964660644531,53.15427780151367,50.20654296875,52.79655456542969,50.9460334777832,52.472293853759766,51.533111572265625,49.49127197265625,NaN,50,100,100,100,NaN,50,0,100,50,10.419130325317383,17179869184,2147483648,12966166528,748290048
200,1742768729396,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.14613723754883,52.21571350097656,55.55964660644531,53.15427780151367,50.20654296875,52.79655456542969,50.9460334777832,52.472293853759766,51.533111572265625,49.49127197265625,0,NaN,50,100,0,50,0,0,0,0,10.419130325317383,17179869184,2147483648,12966166528,748290048
201,1742768729597,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.14613723754883,52.21571350097656,55.55964660644531,53.15427780151367,50.20654296875,52.79655456542969,50.9460334777832,52.472293853759766,51.533111572265625,49.49127197265625,35,30.000001907348633,26.3157901763916,65,5,0,5.263157844543457,9.523809432983398,0,0,10.419130325317383,17179869184,2147483648,12972113920,748290048
200,1742768729798,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.060115814208984,52.476768493652344,53.33013153076172,52.86851501464844,50.939353942871094,53.384578704833984,51.451873779296875,53.03545379638672,52.019920349121094,49.8560791015625,47.619049072265625,40,55,55,40,14.285715103149414,9.523809432983398,0,0,5,10.419130325317383,17179869184,2147483648,12986630144,748290048
204,1742768729999,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.060115814208984,52.476768493652344,53.33013153076172,52.86851501464844,50.939353942871094,53.384578704833984,51.451873779296875,53.03545379638672,52.019920349121094,49.8560791015625,52.6315803527832,55,76.19047546386719,35,33.333335876464844,40,25,30.000001907348633,30.000001907348633,23.809524536132813,10.419130325317383,17179869184,2147483648,13061210112,748290048
204,1742768730203,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.060115814208984,52.476768493652344,53.33013153076172,52.86851501464844,50.939353942871094,53.384578704833984,51.451873779296875,53.03545379638672,52.019920349121094,49.8560791015625,90.47618865966797,90.47618865966797,68.42105102539063,50,40,26.3157901763916,40,14.285715103149414,9.523809432983398,5,10.419130325317383,17179869184,2147483648,13072990208,748290048
204,1742768730408,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.060115814208984,52.476768493652344,53.33013153076172,52.86851501464844,50.939353942871094,53.384578704833984,51.451873779296875,53.03545379638672,52.019920349121094,49.8560791015625,26.3157901763916,25,47.619049072265625,42.85714340209961,10.526315689086914,22.72727394104004,19.047618865966797,0,0,0,10.127440452575684,17179869184,2147483648,13085147136,748290048
204,1742768730613,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.060115814208984,52.476768493652344,53.33013153076172,52.86851501464844,50.939353942871094,53.384578704833984,51.451873779296875,53.03545379638672,52.019920349121094,49.8560791015625,28.571430206298828,25,52.38095474243164,50,9.523809432983398,0,0,0,0,0,10.127440452575684,17179869184,2147483648,13080854528,748290048
204,1742768730819,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.67742919921875,53.13566207885742,55.19213104248047,53.85511016845703,51.65009307861328,54.1679573059082,52.189170837402344,53.65785598754883,52.83115768432617,50.774131774902344,38.095237731933594,38.095237731933594,90,0,0,5,5,0,0,0,10.127440452575684,17179869184,2147483648,13050298368,748290048
200,1742768731024,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.67742919921875,53.13566207885742,55.19213104248047,53.85511016845703,51.65009307861328,54.1679573059082,52.189170837402344,53.65785598754883,52.83115768432617,50.774131774902344,25,25,90,4.761904716491699,10,9.090909004211426,0,0,0,0,10.127440452575684,17179869184,2147483648,13052166144,748290048
