Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742768712536,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.92753219604492,52.15558624267578,53.30415344238281,53.47340774536133,50.49120330810547,53.7368278503418,51.196720123291016,52.70137405395508,51.55360794067383,49.47853088378906,50,100,0,0,0,0,0,0,0,0,10.312972068786621,17179869184,2147483648,12823838720,748290048
204,1742768712536,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.92753219604492,52.15558624267578,53.30415344238281,53.47340774536133,50.49120330810547,53.7368278503418,51.196720123291016,52.70137405395508,51.55360794067383,49.47853088378906,100,100,0,100,0,0,0,0,0,0,10.312972068786621,17179869184,2147483648,12819890176,748290048
204,1742768712741,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.92753219604492,52.15558624267578,53.30415344238281,53.47340774536133,50.49120330810547,53.7368278503418,51.196720123291016,52.70137405395508,51.55360794067383,49.47853088378906,28.571430206298828,25,100,9.523809432983398,4.761904716491699,0,0,0,0,0,10.312972068786621,17179869184,2147483648,12819890176,748290048
204,1742768712946,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.92298126220703,52.348426818847656,52.863746643066406,51.461063385009766,49.92372131347656,52.88906478881836,51.21772003173828,52.474300384521484,51.93863296508789,49.36296844482422,10,10,100,0,0,0,0,0,0,0,10.312972068786621,17179869184,2147483648,12819890176,748290048
201,1742768713151,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.92298126220703,52.348426818847656,52.863746643066406,51.461063385009766,49.92372131347656,52.88906478881836,51.21772003173828,52.474300384521484,51.93863296508789,49.36296844482422,20,18.18181800842285,100,5,0,0,0,0,0,0,10.312972068786621,17179869184,2147483648,12899500032,748290048
204,1742768713354,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.92298126220703,52.348426818847656,52.863746643066406,51.461063385009766,49.92372131347656,52.88906478881836,51.21772003173828,52.474300384521484,51.93863296508789,49.36296844482422,20,21.052631378173828,42.85714340209961,25,25,35,23.809524536132813,0,0,0,11.709671974182129,17179869184,2147483648,12926320640,748290048
202,1742768713559,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.92298126220703,52.348426818847656,52.863746643066406,51.461063385009766,49.92372131347656,52.88906478881836,51.21772003173828,52.474300384521484,51.93863296508789,49.36296844482422,14.285715103149414,19.047618865966797,0,0,0,100,0,0,0,0,11.709671974182129,17179869184,2147483648,12938166272,748290048
202,1742768713761,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.92298126220703,52.348426818847656,52.863746643066406,51.461063385009766,49.92372131347656,52.88906478881836,51.21772003173828,52.474300384521484,51.93863296508789,49.36296844482422,15.789472579956055,15.789472579956055,30.000001907348633,19.047618865966797,9.523809432983398,66.66667175292969,5.263157844543457,4.761904716491699,0,5,11.709671974182129,17179869184,2147483648,12918685696,748290048
204,1742768713964,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.053138732910156,51.684852600097656,53.29998016357422,51.34535217285156,50.3990478515625,54.58707809448242,50.545841217041016,51.9181022644043,51.2697868347168,49.25531005859375,28.571430206298828,28.571430206298828,33.333335876464844,36.842105865478516,30.000001907348633,15.789472579956055,23.809524536132813,0,0,0,11.709671974182129,17179869184,2147483648,12907479040,748290048
204,1742768714169,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.053138732910156,51.684852600097656,53.29998016357422,51.34535217285156,50.3990478515625,54.58707809448242,50.545841217041016,51.9181022644043,51.2697868347168,49.25531005859375,31.57894515991211,33.333335876464844,50,57.142860412597656,25,23.809524536132813,20,26.3157901763916,5.263157844543457,10,11.709671974182129,17179869184,2147483648,12917145600,748290048
