Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742768684199,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.58147430419922,51.67036819458008,52.156105041503906,51.6231689453125,51.47718811035156,53.779930114746094,51.34733581542969,52.28029251098633,51.27281188964844,49.18944549560547,50,0,50,0,0,33.333335876464844,0,0,0,0,12.706092834472656,17179869184,2147483648,12659654656,748290048
204,1742768684199,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.58147430419922,51.67036819458008,52.156105041503906,51.6231689453125,51.47718811035156,53.779930114746094,51.34733581542969,52.28029251098633,51.27281188964844,49.18944549560547,100,NaN,NaN,0,NaN,NaN,0,0,0,0,12.706092834472656,17179869184,2147483648,12661784576,748290048
204,1742768684404,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.58147430419922,51.67036819458008,52.156105041503906,51.6231689453125,51.47718811035156,53.779930114746094,51.34733581542969,52.28029251098633,51.27281188964844,49.18944549560547,23.809524536132813,27.272727966308594,40,30.000001907348633,19.047618865966797,9.523809432983398,0,0,0,0,10.091202735900879,17179869184,2147483648,12708937728,748290048
200,1742768684609,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.58147430419922,51.67036819458008,52.156105041503906,51.6231689453125,51.47718811035156,53.779930114746094,51.34733581542969,52.28029251098633,51.27281188964844,49.18944549560547,10.526315689086914,10.526315689086914,50,47.619049072265625,4.761904716491699,10,9.090909004211426,0,0,0,10.091202735900879,17179869184,2147483648,12734939136,748290048
204,1742768684810,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.54457092285156,50.828514099121094,51.620872497558594,51.02418899536133,49.49678039550781,51.649723052978516,49.911460876464844,51.3376579284668,50.359832763671875,48.51954650878906,30.000001907348633,28.571430206298828,85.71428680419922,35,20,19.047618865966797,11.111111640930176,20,15.789472579956055,25,10.091202735900879,17179869184,2147483648,12746620928,748290048
204,1742768685015,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.54457092285156,50.828514099121094,51.620872497558594,51.02418899536133,49.49678039550781,51.649723052978516,49.911460876464844,51.3376579284668,50.359832763671875,48.51954650878906,15.000000953674316,15.000000953674316,15.000000953674316,80.95238494873047,4.761904716491699,0,4.761904716491699,0,0,0,10.091202735900879,17179869184,2147483648,12736528384,748290048
204,1742768685220,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.54457092285156,50.828514099121094,51.620872497558594,51.02418899536133,49.49678039550781,51.649723052978516,49.911460876464844,51.3376579284668,50.359832763671875,48.51954650878906,23.809524536132813,26.3157901763916,9.523809432983398,100,0,0,0,0,0,0,10.091202735900879,17179869184,2147483648,12746194944,748290048
204,1742768685425,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.54457092285156,50.828514099121094,51.620872497558594,51.02418899536133,49.49678039550781,51.649723052978516,49.911460876464844,51.3376579284668,50.359832763671875,48.51954650878906,20,23.809524536132813,15.000000953674316,75,10,15.000000953674316,17.39130401611328,0,0,0,11.613621711730957,17179869184,2147483648,12745326592,748290048
204,1742768685630,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.54457092285156,50.828514099121094,51.620872497558594,51.02418899536133,49.49678039550781,51.649723052978516,49.911460876464844,51.3376579284668,50.359832763671875,48.51954650878906,25,15.000000953674316,71.42857360839844,38.095237731933594,5,10,5,0,0,0,11.613621711730957,17179869184,2147483648,12779175936,748290048
200,1742768685835,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.81478500366211,51.0380744934082,52.63024139404297,52.87642288208008,49.523040771484375,51.80898666381836,50.678829193115234,52.04316329956055,50.26459503173828,48.645721435546875,33.333335876464844,20,52.6315803527832,57.894737243652344,42.85714340209961,38.095237731933594,25,23.809524536132813,19.047618865966797,19.047618865966797,11.613621711730957,17179869184,2147483648,12749012992,748290048
203,1742768686035,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.81478500366211,51.0380744934082,52.63024139404297,52.87642288208008,49.523040771484375,51.80898666381836,50.678829193115234,52.04316329956055,50.26459503173828,48.645721435546875,42.105262756347656,57.142860412597656,81.81818389892578,47.619049072265625,35,15.000000953674316,25,5,0,5,11.613621711730957,17179869184,2147483648,12777472000,748290048
204,1742768686239,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.81478500366211,51.0380744934082,52.63024139404297,52.87642288208008,49.523040771484375,51.80898666381836,50.678829193115234,52.04316329956055,50.26459503173828,48.645721435546875,50,40,84.21052551269531,38.095237731933594,0,0,0,0,0,0,9.688843727111816,17179869184,2147483648,12792102912,748290048
204,1742768686444,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.81478500366211,51.0380744934082,52.63024139404297,52.87642288208008,49.523040771484375,51.80898666381836,50.678829193115234,52.04316329956055,50.26459503173828,48.645721435546875,31.81818199157715,33.333335876464844,95.23809814453125,5,4.761904716491699,0,0,0,0,0,9.688843727111816,17179869184,2147483648,12798443520,748290048
204,1742768686649,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.81478500366211,51.0380744934082,52.63024139404297,52.87642288208008,49.523040771484375,51.80898666381836,50.678829193115234,52.04316329956055,50.26459503173828,48.645721435546875,21.052631378173828,25,55,60.000003814697266,10.526315689086914,4.545454502105713,0,0,9.523809432983398,0,9.688843727111816,17179869184,2147483648,12800655360,748290048
203,1742768686854,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.33582305908203,51.34307861328125,55.113189697265625,53.021018981933594,50.30286407470703,52.00066375732422,50.71322250366211,52.18069839477539,50.56758117675781,48.89442443847656,20,25,9.523809432983398,33.333335876464844,66.66667175292969,0,4.761904716491699,4.761904716491699,0,0,9.688843727111816,17179869184,2147483648,12787335168,748290048
204,1742768687057,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.33582305908203,51.34307861328125,55.113189697265625,53.021018981933594,50.30286407470703,52.00066375732422,50.71322250366211,52.18069839477539,50.56758117675781,48.89442443847656,28.571430206298828,30.000001907348633,30.000001907348633,25,86.36363983154297,15.000000953674316,45,10,5,9.523809432983398,9.688843727111816,17179869184,2147483648,12778668032,748290048
204,1742768687262,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.33582305908203,51.34307861328125,55.113189697265625,53.021018981933594,50.30286407470703,52.00066375732422,50.71322250366211,52.18069839477539,50.56758117675781,48.89442443847656,33.333335876464844,33.333335876464844,85,10,10.526315689086914,10,13.636363983154297,4.761904716491699,0,0,11.364825248718262,17179869184,2147483648,12777717760,748290048
204,1742768687467,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.33582305908203,51.34307861328125,55.113189697265625,53.021018981933594,50.30286407470703,52.00066375732422,50.71322250366211,52.18069839477539,50.56758117675781,48.89442443847656,26.3157901763916,35,23.809524536132813,9.523809432983398,95.23809814453125,4.761904716491699,0,0,0,0,11.364825248718262,17179869184,2147483648,12781355008,748290048
204,1742768687673,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.33582305908203,51.34307861328125,55.113189697265625,53.021018981933594,50.30286407470703,52.00066375732422,50.71322250366211,52.18069839477539,50.56758117675781,48.89442443847656,27.272727966308594,23.809524536132813,40,10,71.42857360839844,0,5,0,0,0,11.364825248718262,17179869184,2147483648,12783992832,748290048
204,1742768687878,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.05216979980469,51.26197814941406,53.059326171875,50.7104377746582,52.941810607910156,53.1781120300293,50.20786666870117,51.657466888427734,50.6204833984375,48.922325134277344,31.57894515991211,35,76.19047546386719,15.000000953674316,15.000000953674316,5,10,0,0,0,11.364825248718262,17179869184,2147483648,12796395520,748290048
200,1742768688083,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.05216979980469,51.26197814941406,53.059326171875,50.7104377746582,52.941810607910156,53.1781120300293,50.20786666870117,51.657466888427734,50.6204833984375,48.922325134277344,31.81818199157715,30.000001907348633,85,13.636363983154297,23.809524536132813,4.761904716491699,0,5,0,0,11.364825248718262,17179869184,2147483648,12806979584,748290048
201,1742768688283,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.05216979980469,51.26197814941406,53.059326171875,50.7104377746582,52.941810607910156,53.1781120300293,50.20786666870117,51.657466888427734,50.6204833984375,48.922325134277344,35,30.000001907348633,52.38095474243164,45,30.000001907348633,15.000000953674316,5,0,9.523809432983398,4.761904716491699,10.561129570007324,17179869184,2147483648,12833341440,748290048
203,1742768688485,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.05216979980469,51.26197814941406,53.059326171875,50.7104377746582,52.941810607910156,53.1781120300293,50.20786666870117,51.657466888427734,50.6204833984375,48.922325134277344,31.57894515991211,35,68.42105102539063,55,40,30.000001907348633,65,60.000003814697266,57.894737243652344,35,10.561129570007324,17179869184,2147483648,12806062080,748290048
200,1742768688688,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.05216979980469,51.26197814941406,53.059326171875,50.7104377746582,52.941810607910156,53.1781120300293,50.20786666870117,51.657466888427734,50.6204833984375,48.922325134277344,50,50,52.38095474243164,40,30.000001907348633,15.000000953674316,35,19.047618865966797,9.523809432983398,10,10.561129570007324,17179869184,2147483648,12815155200,748290048
204,1742768688889,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.65049362182617,51.932804107666016,53.830726623535156,52.28907775878906,51.12311553955078,53.002593994140625,51.615936279296875,53.273860931396484,51.93921661376953,49.63807678222656,35,30.000001907348633,63.15789031982422,30.000001907348633,25,15.000000953674316,20,15.000000953674316,0,0,10.561129570007324,17179869184,2147483648,12822446080,748290048
204,1742768689094,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.65049362182617,51.932804107666016,53.830726623535156,52.28907775878906,51.12311553955078,53.002593994140625,51.615936279296875,53.273860931396484,51.93921661376953,49.63807678222656,40,40,70,30.000001907348633,15.000000953674316,19.047618865966797,14.285715103149414,4.761904716491699,0,0,10.561129570007324,17179869184,2147483648,12825231360,748290048
9,1742768689298,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.65049362182617,51.932804107666016,53.830726623535156,52.28907775878906,51.12311553955078,53.002593994140625,51.615936279296875,53.273860931396484,51.93921661376953,49.63807678222656,50,47.619049072265625,61.904762268066406,61.904762268066406,45,45,50,40,40,40,10.656126022338867,17179869184,2147483648,12659097600,748290048
