Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742768618540,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.54253387451172,50.58839416503906,51.912994384765625,51.79849624633789,49.57903289794922,53.458778381347656,49.52085876464844,51.0713005065918,50.77967834472656,48.39867401123047,50,100,0,50,50,0,33.333335876464844,0,0,50,12.729765892028809,17179869184,2147483648,12749815808,748290048
204,1742768618541,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.54253387451172,50.58839416503906,51.912994384765625,51.79849624633789,49.57903289794922,53.458778381347656,49.52085876464844,51.0713005065918,50.77967834472656,48.39867401123047,100,0,100,100,NaN,100,100,0,100,0,12.729765892028809,17179869184,2147483648,12753780736,748290048
204,1742768618746,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.54253387451172,50.58839416503906,51.912994384765625,51.79849624633789,49.57903289794922,53.458778381347656,49.52085876464844,51.0713005065918,50.77967834472656,48.39867401123047,14.285715103149414,10,70,38.095237731933594,20,5,4.761904716491699,4.761904716491699,9.090909004211426,4.761904716491699,12.729765892028809,17179869184,2147483648,12753780736,748290048
204,1742768618951,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.45710372924805,49.899234771728516,50.841590881347656,49.95159912109375,48.18182373046875,50.901309967041016,49.03733444213867,50.14836883544922,50.118343353271484,47.289772033691406,0,9.523809432983398,100,0,4.545454502105713,0,0,0,0,0,12.729765892028809,17179869184,2147483648,12753780736,748290048
201,1742768619156,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.45710372924805,49.899234771728516,50.841590881347656,49.95159912109375,48.18182373046875,50.901309967041016,49.03733444213867,50.14836883544922,50.118343353271484,47.289772033691406,10,9.523809432983398,100,0,0,0,0,0,0,0,12.729765892028809,17179869184,2147483648,12753780736,748290048
204,1742768619357,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.45710372924805,49.899234771728516,50.841590881347656,49.95159912109375,48.18182373046875,50.901309967041016,49.03733444213867,50.14836883544922,50.118343353271484,47.289772033691406,22.72727394104004,15.789472579956055,95,5,0,0,5,0,0,0,10.919662475585938,17179869184,2147483648,12753780736,748290048
204,1742768619562,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.45710372924805,49.899234771728516,50.841590881347656,49.95159912109375,48.18182373046875,50.901309967041016,49.03733444213867,50.14836883544922,50.118343353271484,47.289772033691406,5,9.523809432983398,100,0,0,0,0,0,0,0,10.919662475585938,17179869184,2147483648,12876840960,748290048
201,1742768619767,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.45710372924805,49.899234771728516,50.841590881347656,49.95159912109375,48.18182373046875,50.901309967041016,49.03733444213867,50.14836883544922,50.118343353271484,47.289772033691406,15.000000953674316,15.000000953674316,65,23.809524536132813,20,25,5,0,4.761904716491699,0,10.919662475585938,17179869184,2147483648,12889374720,748290048
203,1742768619968,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.933284759521484,49.495941162109375,53.57106018066406,50.03837585449219,47.91266632080078,50.782039642333984,48.59785842895508,49.79874801635742,49.49464416503906,46.896095275878906,10.526315689086914,15.000000953674316,20,15.000000953674316,65,25,0,0,0,0,10.919662475585938,17179869184,2147483648,12898861056,748290048
204,1742768620172,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.933284759521484,49.495941162109375,53.57106018066406,50.03837585449219,47.91266632080078,50.782039642333984,48.59785842895508,49.79874801635742,49.49464416503906,46.896095275878906,14.285715103149414,14.285715103149414,66.66667175292969,35,33.333335876464844,33.333335876464844,60.000003814697266,15.000000953674316,5,4.761904716491699,10.919662475585938,17179869184,2147483648,12886261760,748290048
204,1742768620377,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.933284759521484,49.495941162109375,53.57106018066406,50.03837585449219,47.91266632080078,50.782039642333984,48.59785842895508,49.79874801635742,49.49464416503906,46.896095275878906,30.000001907348633,26.3157901763916,35,25,47.36842346191406,10,5,0,0,0,8.308450698852539,17179869184,2147483648,12893257728,748290048
204,1742768620582,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.933284759521484,49.495941162109375,53.57106018066406,50.03837585449219,47.91266632080078,50.782039642333984,48.59785842895508,49.79874801635742,49.49464416503906,46.896095275878906,35,28.571430206298828,76.19047546386719,23.809524536132813,9.523809432983398,33.333335876464844,4.761904716491699,0,0,4.761904716491699,8.308450698852539,17179869184,2147483648,12897370112,748290048
204,1742768620787,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.74189376831055,50.04377746582031,52.16566467285156,50.64372634887695,50.027381896972656,52.70808792114258,49.42828369140625,50.599910736083984,50.29652786254883,47.74207305908203,19.047618865966797,20,100,5,4.545454502105713,0,0,0,0,0,8.308450698852539,17179869184,2147483648,12899106816,748290048
200,1742768620992,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.74189376831055,50.04377746582031,52.16566467285156,50.64372634887695,50.027381896972656,52.70808792114258,49.42828369140625,50.599910736083984,50.29652786254883,47.74207305908203,30.000001907348633,35,90.47618865966797,25,10,0,0,9.523809432983398,0,0,8.308450698852539,17179869184,2147483648,12899106816,748290048
204,1742768621192,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.74189376831055,50.04377746582031,52.16566467285156,50.64372634887695,50.027381896972656,52.70808792114258,49.42828369140625,50.599910736083984,50.29652786254883,47.74207305908203,25,23.809524536132813,25,42.85714340209961,15.789472579956055,75,15.000000953674316,15.000000953674316,14.285715103149414,10,8.308450698852539,17179869184,2147483648,12899106816,748290048
204,1742768621397,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.74189376831055,50.04377746582031,52.16566467285156,50.64372634887695,50.027381896972656,52.70808792114258,49.42828369140625,50.599910736083984,50.29652786254883,47.74207305908203,23.809524536132813,20,75,65,61.904762268066406,40,42.85714340209961,30.000001907348633,25,33.333335876464844,9.220407485961914,17179869184,2147483648,12899106816,748290048
204,1742768621602,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.74189376831055,50.04377746582031,52.16566467285156,50.64372634887695,50.027381896972656,52.70808792114258,49.42828369140625,50.599910736083984,50.29652786254883,47.74207305908203,25,25,70,61.904762268066406,25,20,15.000000953674316,10,9.523809432983398,0,9.220407485961914,17179869184,2147483648,12854984704,748290048
204,1742768621808,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.98910903930664,50.933494567871094,53.40739440917969,52.2446403503418,49.880279541015625,52.90835952758789,50.21865463256836,51.78495407104492,51.464012145996094,48.71144104003906,14.285715103149414,19.047618865966797,100,15.789472579956055,5,0,0,0,0,0,9.220407485961914,17179869184,2147483648,12861292544,748290048
204,1742768622013,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.98910903930664,50.933494567871094,53.40739440917969,52.2446403503418,49.880279541015625,52.90835952758789,50.21865463256836,51.78495407104492,51.464012145996094,48.71144104003906,36.842105865478516,40,70,38.095237731933594,4.761904716491699,10,5,0,0,0,9.220407485961914,17179869184,2147483648,12871221248,748290048
204,1742768622218,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.98910903930664,50.933494567871094,53.40739440917969,52.2446403503418,49.880279541015625,52.90835952758789,50.21865463256836,51.78495407104492,51.464012145996094,48.71144104003906,23.809524536132813,23.809524536132813,14.285715103149414,80.95238494873047,15.000000953674316,4.761904716491699,4.761904716491699,9.090909004211426,0,0,9.220407485961914,17179869184,2147483648,12882132992,748290048
204,1742768622423,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.98910903930664,50.933494567871094,53.40739440917969,52.2446403503418,49.880279541015625,52.90835952758789,50.21865463256836,51.78495407104492,51.464012145996094,48.71144104003906,10,9.523809432983398,60.000003814697266,42.85714340209961,0,0,5,0,0,4.761904716491699,11.066465377807617,17179869184,2147483648,12881592320,748290048
204,1742768622628,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.98910903930664,50.933494567871094,53.40739440917969,52.2446403503418,49.880279541015625,52.90835952758789,50.21865463256836,51.78495407104492,51.464012145996094,48.71144104003906,18.18181800842285,15.789472579956055,60.000003814697266,5,40.90909194946289,0,4.761904716491699,0,0,0,11.066465377807617,17179869184,2147483648,12870959104,748290048
202,1742768622832,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.45351028442383,50.26284408569336,52.556907653808594,51.599857330322266,48.37770080566406,51.14784622192383,49.43240737915039,50.776329040527344,50.28828048706055,47.27613830566406,21.052631378173828,23.809524536132813,100,15.000000953674316,0,4.761904716491699,0,0,0,0,11.066465377807617,17179869184,2147483648,12881657856,748290048
204,1742768623035,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.45351028442383,50.26284408569336,52.556907653808594,51.599857330322266,48.37770080566406,51.14784622192383,49.43240737915039,50.776329040527344,50.28828048706055,47.27613830566406,33.333335876464844,25,65,33.333335876464844,28.571430206298828,5,9.523809432983398,0,0,0,11.066465377807617,17179869184,2147483648,12877627392,748290048
203,1742768623240,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.45351028442383,50.26284408569336,52.556907653808594,51.599857330322266,48.37770080566406,51.14784622192383,49.43240737915039,50.776329040527344,50.28828048706055,47.27613830566406,15.000000953674316,15.000000953674316,85,20,5,4.761904716491699,4.761904716491699,0,0,0,12.461150169372559,17179869184,2147483648,12876922880,748290048
9,1742768623443,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.45351028442383,50.26284408569336,52.556907653808594,51.599857330322266,48.37770080566406,51.14784622192383,49.43240737915039,50.776329040527344,50.28828048706055,47.27613830566406,25,25,76.19047546386719,15.000000953674316,15.000000953674316,10,10,0,0,5,12.461150169372559,17179869184,2147483648,12755861504,748290048
