Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742768585081,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.7579460144043,49.331825256347656,51.14911651611328,49.42326736450195,49.09895324707031,51.21601486206055,48.904151916503906,49.94713592529297,49.87252426147461,47.591529846191406,0,0,100,0,0,0,100,0,0,0,9.21550178527832,17179869184,2147483648,12697944064,748290048
204,1742768585081,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.7579460144043,49.331825256347656,51.14911651611328,49.42326736450195,49.09895324707031,51.21601486206055,48.904151916503906,49.94713592529297,49.87252426147461,47.591529846191406,0,50,100,100,NaN,0,100,0,0,0,9.21550178527832,17179869184,2147483648,12701761536,748290048
202,1742768585286,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.7579460144043,49.331825256347656,51.14911651611328,49.42326736450195,49.09895324707031,51.21601486206055,48.904151916503906,49.94713592529297,49.87252426147461,47.591529846191406,10,10,68.42105102539063,23.809524536132813,14.285715103149414,10,10,5,5,5,7.2237443923950195,17179869184,2147483648,12726501376,748290048
200,1742768585488,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.7579460144043,49.331825256347656,51.14911651611328,49.42326736450195,49.09895324707031,51.21601486206055,48.904151916503906,49.94713592529297,49.87252426147461,47.591529846191406,9.523809432983398,5.263157844543457,95,4.761904716491699,0,0,5,0,0,0,7.2237443923950195,17179869184,2147483648,12756320256,748290048
204,1742768585688,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.7579460144043,49.331825256347656,51.14911651611328,49.42326736450195,49.09895324707031,51.21601486206055,48.904151916503906,49.94713592529297,49.87252426147461,47.591529846191406,10,14.285715103149414,90,5.263157844543457,5,0,5,0,0,0,7.2237443923950195,17179869184,2147483648,12759433216,748290048
204,1742768585893,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.75026321411133,48.90728759765625,51.38599395751953,48.84760665893555,46.75581359863281,49.603431701660156,48.57682418823242,49.17730712890625,48.89611053466797,46.321754455566406,20,15.000000953674316,76.19047546386719,20,9.523809432983398,4.761904716491699,14.285715103149414,0,0,0,7.2237443923950195,17179869184,2147483648,12772753408,748290048
201,1742768586098,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.75026321411133,48.90728759765625,51.38599395751953,48.84760665893555,46.75581359863281,49.603431701660156,48.57682418823242,49.17730712890625,48.89611053466797,46.321754455566406,19.047618865966797,19.047618865966797,25,80.95238494873047,9.523809432983398,4.761904716491699,5,0,0,0,7.2237443923950195,17179869184,2147483648,12776570880,748290048
200,1742768586300,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.75026321411133,48.90728759765625,51.38599395751953,48.84760665893555,46.75581359863281,49.603431701660156,48.57682418823242,49.17730712890625,48.89611053466797,46.321754455566406,20,21.052631378173828,33.333335876464844,50,10.526315689086914,0,28.571430206298828,4.761904716491699,5,0,12.055990219116211,17179869184,2147483648,12787613696,748290048
203,1742768586501,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.75026321411133,48.90728759765625,51.38599395751953,48.84760665893555,46.75581359863281,49.603431701660156,48.57682418823242,49.17730712890625,48.89611053466797,46.321754455566406,25,30.000001907348633,80,57.142860412597656,50,55,40,36.842105865478516,33.333335876464844,27.272727966308594,12.055990219116211,17179869184,2147483648,12800442368,748290048
13,1742768586705,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.75026321411133,48.90728759765625,51.38599395751953,48.84760665893555,46.75581359863281,49.603431701660156,48.57682418823242,49.17730712890625,48.89611053466797,46.321754455566406,5.263157844543457,14.285715103149414,33.333335876464844,20,14.285715103149414,14.285715103149414,15.000000953674316,15.000000953674316,5.263157844543457,0,12.055990219116211,17179869184,2147483648,12704645120,748290048
