Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742768571136,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.920448303222656,48.73176956176758,50.61035919189453,48.87522506713867,47.894134521484375,50.000431060791016,48.65184783935547,49.621273040771484,48.639034271240234,46.650672912597656,0,50,100,NaN,0,50,50,50,0,0,11.459664344787598,17179869184,2147483648,12606259200,748290048
204,1742768571136,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.920448303222656,48.73176956176758,50.61035919189453,48.87522506713867,47.894134521484375,50.000431060791016,48.65184783935547,49.621273040771484,48.639034271240234,46.650672912597656,NaN,NaN,NaN,50,100,NaN,100,0,0,0,11.459664344787598,17179869184,2147483648,12606259200,748290048
204,1742768571342,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.920448303222656,48.73176956176758,50.61035919189453,48.87522506713867,47.894134521484375,50.000431060791016,48.65184783935547,49.621273040771484,48.639034271240234,46.650672912597656,18.18181800842285,19.047618865966797,76.19047546386719,55,70,30.000001907348633,25,26.3157901763916,14.285715103149414,10.526315689086914,8.491110801696777,17179869184,2147483648,12680511488,748290048
200,1742768571547,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.920448303222656,48.73176956176758,50.61035919189453,48.87522506713867,47.894134521484375,50.000431060791016,48.65184783935547,49.621273040771484,48.639034271240234,46.650672912597656,14.285715103149414,10,90.47618865966797,90.47618865966797,20,27.272727966308594,14.285715103149414,5,4.761904716491699,5,8.491110801696777,17179869184,2147483648,12742082560,748290048
202,1742768571747,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.920448303222656,48.73176956176758,50.61035919189453,48.87522506713867,47.894134521484375,50.000431060791016,48.65184783935547,49.621273040771484,48.639034271240234,46.650672912597656,22.22222328186035,25,63.15789031982422,73.68421173095703,42.85714340209961,31.57894515991211,30.000001907348633,23.809524536132813,21.052631378173828,23.809524536132813,8.491110801696777,17179869184,2147483648,12734709760,748290048
199,1742768571950,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.149539947509766,49.647239685058594,51.99108123779297,50.75732421875,49.60096740722656,51.77226257324219,49.633880615234375,50.984737396240234,50.18901062011719,48.28368377685547,28.571430206298828,25,71.42857360839844,70,30.000001907348633,47.619049072265625,35,33.333335876464844,28.571430206298828,20,8.491110801696777,17179869184,2147483648,12734709760,748290048
204,1742768572150,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.149539947509766,49.647239685058594,51.99108123779297,50.75732421875,49.60096740722656,51.77226257324219,49.633880615234375,50.984737396240234,50.18901062011719,48.28368377685547,31.57894515991211,35,68.42105102539063,55,50,31.57894515991211,57.894737243652344,42.105262756347656,23.809524536132813,20,8.491110801696777,17179869184,2147483648,12734709760,748290048
204,1742768572355,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.149539947509766,49.647239685058594,51.99108123779297,50.75732421875,49.60096740722656,51.77226257324219,49.633880615234375,50.984737396240234,50.18901062011719,48.28368377685547,14.285715103149414,15.000000953674316,9.090909004211426,0,85,10,4.761904716491699,0,0,0,9.981014251708984,17179869184,2147483648,12818890752,748290048
204,1742768572560,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.149539947509766,49.647239685058594,51.99108123779297,50.75732421875,49.60096740722656,51.77226257324219,49.633880615234375,50.984737396240234,50.18901062011719,48.28368377685547,66.66667175292969,66.66667175292969,47.36842346191406,38.095237731933594,28.571430206298828,27.272727966308594,28.571430206298828,10,0,5,9.981014251708984,17179869184,2147483648,12837158912,748290048
7,1742768572765,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.149539947509766,49.647239685058594,51.99108123779297,50.75732421875,49.60096740722656,51.77226257324219,49.633880615234375,50.984737396240234,50.18901062011719,48.28368377685547,21.052631378173828,20,23.809524536132813,10,10,52.6315803527832,0,4.761904716491699,0,0,9.981014251708984,17179869184,2147483648,12733841408,748290048
