Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742768607641,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.8150749206543,49.353145599365234,52.45191955566406,50.4147834777832,48.610572814941406,51.459564208984375,49.169639587402344,50.35029983520508,49.92964172363281,47.673606872558594,50,0,100,50,0,0,0,0,0,0,10.307731628417969,17179869184,2147483648,12640403456,748290048
204,1742768607641,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.8150749206543,49.353145599365234,52.45191955566406,50.4147834777832,48.610572814941406,51.459564208984375,49.169639587402344,50.35029983520508,49.92964172363281,47.673606872558594,0,50,100,50,50,0,0,0,0,0,10.307731628417969,17179869184,2147483648,12643876864,748290048
204,1742768607846,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.9579963684082,49.298988342285156,49.50550842285156,48.95752716064453,48.13707733154297,50.96147155761719,48.25707244873047,49.67192840576172,49.606082916259766,47.191558837890625,14.285715103149414,10,20,5,84.21052551269531,4.761904716491699,0,0,0,0,10.307731628417969,17179869184,2147483648,12670451712,748290048
204,1742768608051,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.9579963684082,49.298988342285156,49.50550842285156,48.95752716064453,48.13707733154297,50.96147155761719,48.25707244873047,49.67192840576172,49.606082916259766,47.191558837890625,10,14.285715103149414,0,0,100,0,0,0,0,0,10.307731628417969,17179869184,2147483648,12670451712,748290048
201,1742768608256,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.9579963684082,49.298988342285156,49.50550842285156,48.95752716064453,48.13707733154297,50.96147155761719,48.25707244873047,49.67192840576172,49.606082916259766,47.191558837890625,25,15.000000953674316,4.761904716491699,0,100,0,0,0,0,0,12.088693618774414,17179869184,2147483648,12678660096,748290048
204,1742768608458,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.9579963684082,49.298988342285156,49.50550842285156,48.95752716064453,48.13707733154297,50.96147155761719,48.25707244873047,49.67192840576172,49.606082916259766,47.191558837890625,10,10,80,5,14.285715103149414,0,5,0,5.263157844543457,4.761904716491699,12.088693618774414,17179869184,2147483648,12694781952,748290048
204,1742768608663,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.9579963684082,49.298988342285156,49.50550842285156,48.95752716064453,48.13707733154297,50.96147155761719,48.25707244873047,49.67192840576172,49.606082916259766,47.191558837890625,14.285715103149414,5,45,33.333335876464844,4.761904716491699,59.09090805053711,4.761904716491699,9.523809432983398,0,0,12.088693618774414,17179869184,2147483648,12718718976,748290048
204,1742768608868,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.11808776855469,48.885719299316406,49.81968688964844,48.07122039794922,50.68181610107422,52.71175003051758,48.07820129394531,49.2674674987793,49.346405029296875,47.36763000488281,9.523809432983398,14.285715103149414,4.761904716491699,0,0,100,0,0,0,0,12.088693618774414,17179869184,2147483648,12718718976,748290048
204,1742768609073,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.11808776855469,48.885719299316406,49.81968688964844,48.07122039794922,50.68181610107422,52.71175003051758,48.07820129394531,49.2674674987793,49.346405029296875,47.36763000488281,10,10,0,0,0,100,0,0,0,0,12.088693618774414,17179869184,2147483648,12718718976,748290048
204,1742768609278,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.11808776855469,48.885719299316406,49.81968688964844,48.07122039794922,50.68181610107422,52.71175003051758,48.07820129394531,49.2674674987793,49.346405029296875,47.36763000488281,10.526315689086914,14.285715103149414,38.095237731933594,4.761904716491699,10,61.904762268066406,10,0,4.761904716491699,0,6.6742658615112305,17179869184,2147483648,12734038016,748290048
