Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742768656808,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.15950012207031,50.301490783691406,51.507843017578125,50.016815185546875,49.07384490966797,51.48738098144531,49.36369705200195,50.75234603881836,50.403255462646484,48.162139892578125,0,0,0,0,0,0,0,0,0,0,10.614715576171875,17179869184,2147483648,12759515136,748290048
204,1742768656809,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.15950012207031,50.301490783691406,51.507843017578125,50.016815185546875,49.07384490966797,51.48738098144531,49.36369705200195,50.75234603881836,50.403255462646484,48.162139892578125,NaN,0,0,100,0,NaN,0,0,0,0,10.614715576171875,17179869184,2147483648,12760285184,748290048
204,1742768657014,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.15950012207031,50.301490783691406,51.507843017578125,50.016815185546875,49.07384490966797,51.48738098144531,49.36369705200195,50.75234603881836,50.403255462646484,48.162139892578125,18.18181800842285,19.047618865966797,47.619049072265625,55,10,9.523809432983398,5,5,9.523809432983398,0,10.614715576171875,17179869184,2147483648,12788219904,748290048
204,1742768657219,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.15950012207031,50.301490783691406,51.507843017578125,50.016815185546875,49.07384490966797,51.48738098144531,49.36369705200195,50.75234603881836,50.403255462646484,48.162139892578125,5.263157844543457,10,63.15789031982422,33.333335876464844,0,0,0,0,0,0,10.614715576171875,17179869184,2147483648,12807766016,748290048
204,1742768657424,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.15950012207031,50.301490783691406,51.507843017578125,50.016815185546875,49.07384490966797,51.48738098144531,49.36369705200195,50.75234603881836,50.403255462646484,48.162139892578125,14.285715103149414,14.285715103149414,81.81818389892578,14.285715103149414,9.523809432983398,0,0,0,0,0,9.699991226196289,17179869184,2147483648,12803899392,748290048
204,1742768657629,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.15950012207031,50.301490783691406,51.507843017578125,50.016815185546875,49.07384490966797,51.48738098144531,49.36369705200195,50.75234603881836,50.403255462646484,48.162139892578125,14.285715103149414,10,20,52.6315803527832,30.000001907348633,0,0,0,0,0,9.699991226196289,17179869184,2147483648,12803899392,748290048
204,1742768657834,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.9892692565918,50.12035369873047,52.322792053222656,51.36286163330078,48.70538330078125,50.82501220703125,48.794830322265625,50.678524017333984,49.62028884887695,47.769508361816406,15.000000953674316,10,50,76.19047546386719,55,19.047618865966797,10.526315689086914,15.000000953674316,5,5,9.699991226196289,17179869184,2147483648,12803899392,748290048
204,1742768658039,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.9892692565918,50.12035369873047,52.322792053222656,51.36286163330078,48.70538330078125,50.82501220703125,48.794830322265625,50.678524017333984,49.62028884887695,47.769508361816406,10,10,76.19047546386719,19.047618865966797,45,25,18.18181800842285,14.285715103149414,0,4.761904716491699,9.699991226196289,17179869184,2147483648,12803899392,748290048
204,1742768658244,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.9892692565918,50.12035369873047,52.322792053222656,51.36286163330078,48.70538330078125,50.82501220703125,48.794830322265625,50.678524017333984,49.62028884887695,47.769508361816406,20,22.72727394104004,30.000001907348633,15.000000953674316,14.285715103149414,66.66667175292969,0,5,0,4.545454502105713,8.722094535827637,17179869184,2147483648,12850036736,748290048
204,1742768658449,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.9892692565918,50.12035369873047,52.322792053222656,51.36286163330078,48.70538330078125,50.82501220703125,48.794830322265625,50.678524017333984,49.62028884887695,47.769508361816406,14.285715103149414,10.526315689086914,14.285715103149414,9.523809432983398,4.761904716491699,95.23809814453125,0,0,0,0,8.722094535827637,17179869184,2147483648,12852379648,748290048
