Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742768575300,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.56695556640625,49.897605895996094,50.33905029296875,49.135738372802734,49.2899169921875,52.29574203491211,49.3469352722168,50.3720703125,50.197906494140625,47.91734313964844,NaN,50,0,0,0,0,0,0,0,0,10.237215042114258,17179869184,2147483648,12750782464,748290048
204,1742768575301,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.56695556640625,49.897605895996094,50.33905029296875,49.135738372802734,49.2899169921875,52.29574203491211,49.3469352722168,50.3720703125,50.197906494140625,47.91734313964844,66.66667175292969,0,0,NaN,0,0,0,0,0,0,10.237215042114258,17179869184,2147483648,12750782464,748290048
204,1742768575506,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.56695556640625,49.897605895996094,50.33905029296875,49.135738372802734,49.2899169921875,52.29574203491211,49.3469352722168,50.3720703125,50.197906494140625,47.91734313964844,10,15.000000953674316,0,61.904762268066406,0,33.333335876464844,0,0,0,0,10.237215042114258,17179869184,2147483648,12783419392,748290048
204,1742768575711,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.56695556640625,49.897605895996094,50.33905029296875,49.135738372802734,49.2899169921875,52.29574203491211,49.3469352722168,50.3720703125,50.197906494140625,47.91734313964844,10,9.523809432983398,0,0,0,100,0,0,0,0,10.237215042114258,17179869184,2147483648,12800114688,748290048
202,1742768575916,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.15932846069336,48.78345489501953,47.632118225097656,47.481746673583984,47.452613830566406,50.86267852783203,47.445228576660156,48.49249267578125,48.70733642578125,46.51862335205078,10,10.526315689086914,28.571430206298828,31.81818199157715,4.761904716491699,42.105262756347656,5,0,4.761904716491699,0,10.237215042114258,17179869184,2147483648,12811567104,748290048
202,1742768576119,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.15932846069336,48.78345489501953,47.632118225097656,47.481746673583984,47.452613830566406,50.86267852783203,47.445228576660156,48.49249267578125,48.70733642578125,46.51862335205078,28.571430206298828,28.571430206298828,35,21.052631378173828,25,28.571430206298828,25,10.526315689086914,9.523809432983398,0,10.237215042114258,17179869184,2147483648,12825444352,748290048
202,1742768576321,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.15932846069336,48.78345489501953,47.632118225097656,47.481746673583984,47.452613830566406,50.86267852783203,47.445228576660156,48.49249267578125,48.70733642578125,46.51862335205078,15.000000953674316,14.285715103149414,75,80,55,52.6315803527832,57.142860412597656,42.85714340209961,10,5,11.019543647766113,17179869184,2147483648,12803325952,748290048
199,1742768576524,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.15932846069336,48.78345489501953,47.632118225097656,47.481746673583984,47.452613830566406,50.86267852783203,47.445228576660156,48.49249267578125,48.70733642578125,46.51862335205078,26.3157901763916,16.666667938232422,60.000003814697266,61.904762268066406,47.619049072265625,33.333335876464844,50,38.095237731933594,25,20,11.019543647766113,17179869184,2147483648,12807602176,748290048
204,1742768576724,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.15932846069336,48.78345489501953,47.632118225097656,47.481746673583984,47.452613830566406,50.86267852783203,47.445228576660156,48.49249267578125,48.70733642578125,46.51862335205078,30.000001907348633,33.333335876464844,90,50,26.3157901763916,60.000003814697266,25,10.526315689086914,15.000000953674316,23.809524536132813,11.019543647766113,17179869184,2147483648,12828442624,748290048
12,1742768576929,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.86896896362305,50.30523681640625,51.129058837890625,50.457862854003906,50.08937072753906,52.43067169189453,50.28227233886719,51.31541061401367,50.572933197021484,48.44995880126953,19.047618865966797,20,9.523809432983398,9.523809432983398,0,0,0,0,0,0,11.019543647766113,17179869184,2147483648,12732956672,748290048
