Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742768701445,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.38569641113281,51.98304748535156,54.508750915527344,52.369564056396484,51.240699768066406,53.103660583496094,50.89033126831055,52.2001953125,51.30373001098633,49.48524475097656,50,0,0,0,0,0,0,0,0,0,11.483413696289063,17179869184,2147483648,12798279680,748290048
204,1742768701445,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.38569641113281,51.98304748535156,54.508750915527344,52.369564056396484,51.240699768066406,53.103660583496094,50.89033126831055,52.2001953125,51.30373001098633,49.48524475097656,0,0,100,NaN,0,0,0,0,0,0,11.483413696289063,17179869184,2147483648,12801867776,748290048
204,1742768701650,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.38569641113281,51.98304748535156,54.508750915527344,52.369564056396484,51.240699768066406,53.103660583496094,50.89033126831055,52.2001953125,51.30373001098633,49.48524475097656,20,30.000001907348633,100,13.636363983154297,0,0,0,0,0,0,11.483413696289063,17179869184,2147483648,12853215232,748290048
204,1742768701855,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.15758514404297,51.43827438354492,52.587738037109375,50.98960876464844,49.52953338623047,52.13459396362305,50.42207717895508,51.66853332519531,51.088157653808594,49.135467529296875,10,14.285715103149414,100,0,0,0,0,0,0,0,11.483413696289063,17179869184,2147483648,12866994176,748290048
204,1742768702060,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.15758514404297,51.43827438354492,52.587738037109375,50.98960876464844,49.52953338623047,52.13459396362305,50.42207717895508,51.66853332519531,51.088157653808594,49.135467529296875,19.047618865966797,15.000000953674316,95.23809814453125,4.545454502105713,0,0,4.761904716491699,0,0,0,11.483413696289063,17179869184,2147483648,12893945856,748290048
204,1742768702265,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.15758514404297,51.43827438354492,52.587738037109375,50.98960876464844,49.52953338623047,52.13459396362305,50.42207717895508,51.66853332519531,51.088157653808594,49.135467529296875,20,15.000000953674316,47.619049072265625,35,35,14.285715103149414,9.523809432983398,5,0,0,10.67781925201416,17179869184,2147483648,12941836288,748290048
204,1742768702470,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.15758514404297,51.43827438354492,52.587738037109375,50.98960876464844,49.52953338623047,52.13459396362305,50.42207717895508,51.66853332519531,51.088157653808594,49.135467529296875,10,14.285715103149414,0,100,0,0,0,0,0,0,10.67781925201416,17179869184,2147483648,12952027136,748290048
204,1742768702675,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.15758514404297,51.43827438354492,52.587738037109375,50.98960876464844,49.52953338623047,52.13459396362305,50.42207717895508,51.66853332519531,51.088157653808594,49.135467529296875,23.809524536132813,30.000001907348633,35,47.619049072265625,38.095237731933594,5,5,0,0,0,10.67781925201416,17179869184,2147483648,12964773888,748290048
204,1742768702881,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.612064361572266,51.731266021728516,54.041107177734375,53.06547164916992,50.388092041015625,52.573734283447266,50.87870407104492,52.410064697265625,51.28412628173828,49.25543975830078,25,25,42.85714340209961,30.000001907348633,80,21.052631378173828,19.047618865966797,14.285715103149414,15.000000953674316,10,10.67781925201416,17179869184,2147483648,12951027712,748290048
204,1742768703086,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.612064361572266,51.731266021728516,54.041107177734375,53.06547164916992,50.388092041015625,52.573734283447266,50.87870407104492,52.410064697265625,51.28412628173828,49.25543975830078,20,20,85,15.000000953674316,0,0,5,0,0,0,10.67781925201416,17179869184,2147483648,12953206784,748290048
204,1742768703291,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.612064361572266,51.731266021728516,54.041107177734375,53.06547164916992,50.388092041015625,52.573734283447266,50.87870407104492,52.410064697265625,51.28412628173828,49.25543975830078,23.809524536132813,28.571430206298828,57.894737243652344,33.333335876464844,23.809524536132813,4.761904716491699,9.090909004211426,0,0,0,7.859371662139893,17179869184,2147483648,12943622144,748290048
200,1742768703496,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.612064361572266,51.731266021728516,54.041107177734375,53.06547164916992,50.388092041015625,52.573734283447266,50.87870407104492,52.410064697265625,51.28412628173828,49.25543975830078,35,33.333335876464844,68.18181610107422,15.000000953674316,30.000001907348633,0,0,0,0,0,7.859371662139893,17179869184,2147483648,12914851840,748290048
204,1742768703696,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.612064361572266,51.731266021728516,54.041107177734375,53.06547164916992,50.388092041015625,52.573734283447266,50.87870407104492,52.410064697265625,51.28412628173828,49.25543975830078,15.000000953674316,15.789472579956055,10,100,0,0,0,0,0,0,7.859371662139893,17179869184,2147483648,12910936064,748290048
204,1742768703901,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.03603744506836,51.717525482177734,54.024024963378906,53.43758773803711,50.998207092285156,52.90230178833008,50.73683166503906,52.20222854614258,50.97136688232422,49.432884216308594,35,33.333335876464844,66.66667175292969,38.095237731933594,22.72727394104004,0,5,9.090909004211426,0,0,7.859371662139893,17179869184,2147483648,12924878848,748290048
204,1742768704106,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.03603744506836,51.717525482177734,54.024024963378906,53.43758773803711,50.998207092285156,52.90230178833008,50.73683166503906,52.20222854614258,50.97136688232422,49.432884216308594,19.047618865966797,20,10.526315689086914,10,100,0,0,0,0,0,7.859371662139893,17179869184,2147483648,12925730816,748290048
204,1742768704311,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.03603744506836,51.717525482177734,54.024024963378906,53.43758773803711,50.998207092285156,52.90230178833008,50.73683166503906,52.20222854614258,50.97136688232422,49.432884216308594,35,33.333335876464844,66.66667175292969,38.095237731933594,9.523809432983398,4.761904716491699,0,5,4.761904716491699,0,10.657071113586426,17179869184,2147483648,12921176064,748290048
