Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742768707004,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.49494934082031,51.73412322998047,53.729820251464844,51.77113342285156,50.04882049560547,52.50076675415039,50.79623794555664,51.98445129394531,51.162818908691406,49.41321563720703,50,0,0,0,0,0,0,0,0,0,11.331671714782715,17179869184,2147483648,12822872064,748290048
204,1742768707005,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.49494934082031,51.73412322998047,53.729820251464844,51.77113342285156,50.04882049560547,52.50076675415039,50.79623794555664,51.98445129394531,51.162818908691406,49.41321563720703,0,0,NaN,0,0,0,0,0,0,0,11.331671714782715,17179869184,2147483648,12826296320,748290048
204,1742768707209,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.49494934082031,51.73412322998047,53.729820251464844,51.77113342285156,50.04882049560547,52.50076675415039,50.79623794555664,51.98445129394531,51.162818908691406,49.41321563720703,25,28.571430206298828,61.904762268066406,45.45454788208008,30.000001907348633,14.285715103149414,10,5,5,5,11.331671714782715,17179869184,2147483648,12858130432,748290048
201,1742768707414,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.49494934082031,51.73412322998047,53.729820251464844,51.77113342285156,50.04882049560547,52.50076675415039,50.79623794555664,51.98445129394531,51.162818908691406,49.41321563720703,35,30.000001907348633,76.19047546386719,15.789472579956055,14.285715103149414,23.809524536132813,14.285715103149414,10,0,5,10.664633750915527,17179869184,2147483648,12858130432,748290048
204,1742768707616,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.49494934082031,51.73412322998047,53.729820251464844,51.77113342285156,50.04882049560547,52.50076675415039,50.79623794555664,51.98445129394531,51.162818908691406,49.41321563720703,15.000000953674316,19.047618865966797,100,4.761904716491699,9.523809432983398,4.761904716491699,0,0,0,0,10.664633750915527,17179869184,2147483648,12858130432,748290048
204,1742768707821,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.328636169433594,51.60359191894531,54.096900939941406,51.7706413269043,50.166259765625,52.08790588378906,50.32928466796875,51.68205261230469,50.83107376098633,49.18378448486328,30.000001907348633,15.000000953674316,100,19.047618865966797,0,0,0,0,0,0,10.664633750915527,17179869184,2147483648,12858130432,748290048
204,1742768708026,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.328636169433594,51.60359191894531,54.096900939941406,51.7706413269043,50.166259765625,52.08790588378906,50.32928466796875,51.68205261230469,50.83107376098633,49.18378448486328,19.047618865966797,25,100,20,0,0,0,0,0,0,10.664633750915527,17179869184,2147483648,12911460352,748290048
204,1742768708231,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.328636169433594,51.60359191894531,54.096900939941406,51.7706413269043,50.166259765625,52.08790588378906,50.32928466796875,51.68205261230469,50.83107376098633,49.18378448486328,28.571430206298828,30.000001907348633,85.71428680419922,28.571430206298828,10,5,9.523809432983398,0,4.545454502105713,0,8.494871139526367,17179869184,2147483648,12906119168,748290048
204,1742768708436,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.328636169433594,51.60359191894531,54.096900939941406,51.7706413269043,50.166259765625,52.08790588378906,50.32928466796875,51.68205261230469,50.83107376098633,49.18378448486328,25,23.809524536132813,80,35,9.523809432983398,0,15.000000953674316,0,0,0,8.494871139526367,17179869184,2147483648,12916899840,748290048
199,1742768708641,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.328636169433594,51.60359191894531,54.096900939941406,51.7706413269043,50.166259765625,52.08790588378906,50.32928466796875,51.68205261230469,50.83107376098633,49.18378448486328,28.571430206298828,20,76.19047546386719,15.000000953674316,9.523809432983398,28.571430206298828,0,0,0,0,8.494871139526367,17179869184,2147483648,12913016832,748290048
