Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742768534436,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.40571975708008,47.61505889892578,50.80845642089844,48.03781509399414,45.77899932861328,47.6983642578125,46.50054168701172,48.05452346801758,46.64786148071289,45.139808654785156,0,0,0,0,0,0,0,0,0,0,7.275186061859131,17179869184,2147483648,12756631552,748290048
204,1742768534436,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.40571975708008,47.61505889892578,50.80845642089844,48.03781509399414,45.77899932861328,47.6983642578125,46.50054168701172,48.05452346801758,46.64786148071289,45.139808654785156,0,NaN,66.66667175292969,50,0,0,0,0,0,0,7.275186061859131,17179869184,2147483648,12759220224,748290048
204,1742768534641,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.40571975708008,47.61505889892578,50.80845642089844,48.03781509399414,45.77899932861328,47.6983642578125,46.50054168701172,48.05452346801758,46.64786148071289,45.139808654785156,33.333335876464844,28.571430206298828,68.42105102539063,40,5.263157844543457,4.761904716491699,0,0,0,0,7.275186061859131,17179869184,2147483648,12791283712,748290048
202,1742768534846,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.86361312866211,47.38935852050781,48.092063903808594,47.30637741088867,45.899391174316406,47.992984771728516,46.23344039916992,47.87620544433594,46.87766647338867,45.02123260498047,14.285715103149414,10,65,33.333335876464844,4.761904716491699,0,0,0,0,0,7.275186061859131,17179869184,2147483648,12809666560,748290048
204,1742768535049,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.86361312866211,47.38935852050781,48.092063903808594,47.30637741088867,45.899391174316406,47.992984771728516,46.23344039916992,47.87620544433594,46.87766647338867,45.02123260498047,20,15.789472579956055,66.66667175292969,26.3157901763916,0,0,0,0,0,0,7.275186061859131,17179869184,2147483648,12811698176,748290048
204,1742768535254,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.86361312866211,47.38935852050781,48.092063903808594,47.30637741088867,45.899391174316406,47.992984771728516,46.23344039916992,47.87620544433594,46.87766647338867,45.02123260498047,10,14.285715103149414,66.66667175292969,31.81818199157715,0,0,0,0,0,0,10.229523658752441,17179869184,2147483648,12852690944,748290048
204,1742768535459,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.86361312866211,47.38935852050781,48.092063903808594,47.30637741088867,45.899391174316406,47.992984771728516,46.23344039916992,47.87620544433594,46.87766647338867,45.02123260498047,14.285715103149414,9.523809432983398,70,63.15789031982422,25,50,14.285715103149414,5,10,4.761904716491699,10.229523658752441,17179869184,2147483648,12849971200,748290048
204,1742768535664,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,46.86361312866211,47.38935852050781,48.092063903808594,47.30637741088867,45.899391174316406,47.992984771728516,46.23344039916992,47.87620544433594,46.87766647338867,45.02123260498047,10.526315689086914,19.047618865966797,61.904762268066406,60.000003814697266,15.000000953674316,23.809524536132813,9.523809432983398,0,4.761904716491699,4.761904716491699,10.229523658752441,17179869184,2147483648,12846088192,748290048
204,1742768535869,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.67198181152344,47.82072067260742,50.89563751220703,49.558746337890625,46.69110107421875,48.726985931396484,46.43601608276367,48.348392486572266,46.865577697753906,45.46837615966797,9.523809432983398,0,71.42857360839844,22.72727394104004,4.545454502105713,4.761904716491699,0,0,0,0,10.229523658752441,17179869184,2147483648,12858195968,748290048
204,1742768536074,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.67198181152344,47.82072067260742,50.89563751220703,49.558746337890625,46.69110107421875,48.726985931396484,46.43601608276367,48.348392486572266,46.865577697753906,45.46837615966797,19.047618865966797,19.047618865966797,94.73684692382813,5,0,0,0,0,0,0,10.229523658752441,17179869184,2147483648,12858195968,748290048
