Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742768695702,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.23692321777344,52.31377410888672,54.17218780517578,53.40995788574219,51.03795623779297,54.15265655517578,51.38938903808594,53.235984802246094,51.8997802734375,50.166419982910156,50,66.66667175292969,0,0,0,0,0,0,0,0,14.73834228515625,17179869184,2147483648,12866928640,748290048
204,1742768695702,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.23692321777344,52.31377410888672,54.17218780517578,53.40995788574219,51.03795623779297,54.15265655517578,51.38938903808594,53.235984802246094,51.8997802734375,50.166419982910156,100,0,NaN,0,0,0,0,0,0,0,14.73834228515625,17179869184,2147483648,12870909952,748290048
204,1742768695907,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.89069366455078,51.67108917236328,51.924232482910156,51.890743255615234,49.59980773925781,52.151065826416016,50.43897247314453,51.96269226074219,51.12491226196289,49.284812927246094,10,10.526315689086914,50,45,4.761904716491699,0,0,0,0,0,14.73834228515625,17179869184,2147483648,12915048448,748290048
203,1742768696112,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.89069366455078,51.67108917236328,51.924232482910156,51.890743255615234,49.59980773925781,52.151065826416016,50.43897247314453,51.96269226074219,51.12491226196289,49.284812927246094,20,19.047618865966797,31.57894515991211,66.66667175292969,50,30.000001907348633,15.789472579956055,10.526315689086914,5.263157844543457,5.263157844543457,14.73834228515625,17179869184,2147483648,12946767872,748290048
204,1742768696315,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.89069366455078,51.67108917236328,51.924232482910156,51.890743255615234,49.59980773925781,52.151065826416016,50.43897247314453,51.96269226074219,51.12491226196289,49.284812927246094,25,25,57.142860412597656,28.571430206298828,23.809524536132813,9.523809432983398,27.272727966308594,5,0,0,11.632046699523926,17179869184,2147483648,12946767872,748290048
201,1742768696520,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.89069366455078,51.67108917236328,51.924232482910156,51.890743255615234,49.59980773925781,52.151065826416016,50.43897247314453,51.96269226074219,51.12491226196289,49.284812927246094,42.85714340209961,38.095237731933594,55,35,15.789472579956055,15.789472579956055,38.095237731933594,18.18181800842285,4.761904716491699,0,11.632046699523926,17179869184,2147483648,12946767872,748290048
204,1742768696722,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.89069366455078,51.67108917236328,51.924232482910156,51.890743255615234,49.59980773925781,52.151065826416016,50.43897247314453,51.96269226074219,51.12491226196289,49.284812927246094,30.000001907348633,31.57894515991211,57.142860412597656,26.3157901763916,14.285715103149414,22.72727394104004,5.263157844543457,10,0,0,11.632046699523926,17179869184,2147483648,12953321472,748290048
204,1742768696927,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.85920715332031,51.92387008666992,53.75579071044922,52.66008758544922,50.777183532714844,53.16899108886719,51.514808654785156,52.73517990112305,51.56233215332031,49.65728759765625,19.047618865966797,20,60.000003814697266,33.333335876464844,10,15.789472579956055,15.000000953674316,5,0,0,11.632046699523926,17179869184,2147483648,12965855232,748290048
204,1742768697131,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.85920715332031,51.92387008666992,53.75579071044922,52.66008758544922,50.777183532714844,53.16899108886719,51.514808654785156,52.73517990112305,51.56233215332031,49.65728759765625,35,33.333335876464844,75,76.19047546386719,66.66667175292969,52.38095474243164,47.619049072265625,35,35,38.095237731933594,11.632046699523926,17179869184,2147483648,12989890560,748290048
202,1742768697336,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.85920715332031,51.92387008666992,53.75579071044922,52.66008758544922,50.777183532714844,53.16899108886719,51.514808654785156,52.73517990112305,51.56233215332031,49.65728759765625,15.000000953674316,15.000000953674316,85.71428680419922,25,0,0,5,0,0,0,8.271939277648926,17179869184,2147483648,12988563456,748290048
204,1742768697539,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.85920715332031,51.92387008666992,53.75579071044922,52.66008758544922,50.777183532714844,53.16899108886719,51.514808654785156,52.73517990112305,51.56233215332031,49.65728759765625,30.000001907348633,30.000001907348633,60.000003814697266,10,15.000000953674316,19.047618865966797,5,4.761904716491699,0,0,8.271939277648926,17179869184,2147483648,12994379776,748290048
203,1742768697744,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,51.85920715332031,51.92387008666992,53.75579071044922,52.66008758544922,50.777183532714844,53.16899108886719,51.514808654785156,52.73517990112305,51.56233215332031,49.65728759765625,35,40,61.904762268066406,38.095237731933594,33.333335876464844,20,19.047618865966797,19.047618865966797,4.761904716491699,0,8.271939277648926,17179869184,2147483648,12991315968,748290048
204,1742768697948,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.45486831665039,52.37187194824219,54.58622741699219,53.10136032104492,51.55260467529297,53.933258056640625,51.85056686401367,53.425514221191406,52.04377365112305,50.333343505859375,57.142860412597656,57.142860412597656,65,65,35,19.047618865966797,40,0,0,0,8.271939277648926,17179869184,2147483648,13010173952,748290048
203,1742768698153,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.45486831665039,52.37187194824219,54.58622741699219,53.10136032104492,51.55260467529297,53.933258056640625,51.85056686401367,53.425514221191406,52.04377365112305,50.333343505859375,60.000003814697266,55,90.47618865966797,70,60.000003814697266,55,71.42857360839844,71.42857360839844,50,47.619049072265625,8.271939277648926,17179869184,2147483648,12979896320,748290048
204,1742768698356,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.45486831665039,52.37187194824219,54.58622741699219,53.10136032104492,51.55260467529297,53.933258056640625,51.85056686401367,53.425514221191406,52.04377365112305,50.333343505859375,40,36.842105865478516,63.15789031982422,40,35,30.000001907348633,40,19.047618865966797,5,5,12.437088012695313,17179869184,2147483648,12979896320,748290048
204,1742768698561,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.45486831665039,52.37187194824219,54.58622741699219,53.10136032104492,51.55260467529297,53.933258056640625,51.85056686401367,53.425514221191406,52.04377365112305,50.333343505859375,25,27.272727966308594,52.38095474243164,61.904762268066406,22.72727394104004,20,14.285715103149414,5.263157844543457,15.000000953674316,5,12.437088012695313,17179869184,2147483648,12979896320,748290048
201,1742768698766,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,52.45486831665039,52.37187194824219,54.58622741699219,53.10136032104492,51.55260467529297,53.933258056640625,51.85056686401367,53.425514221191406,52.04377365112305,50.333343505859375,38.095237731933594,33.333335876464844,85,75,65,52.38095474243164,60.000003814697266,45.45454788208008,31.81818199157715,14.285715103149414,12.437088012695313,17179869184,2147483648,12984156160,748290048
204,1742768698968,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,53.489810943603516,53.72701644897461,55.90045166015625,55.32490158081055,53.19917297363281,55.41963195800781,54.23025131225586,55.78156661987305,53.8648796081543,51.90302276611328,10.526315689086914,15.000000953674316,61.904762268066406,38.095237731933594,10,5.263157844543457,0,0,0,0,12.437088012695313,17179869184,2147483648,12992380928,748290048
204,1742768699173,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,53.489810943603516,53.72701644897461,55.90045166015625,55.32490158081055,53.19917297363281,55.41963195800781,54.23025131225586,55.78156661987305,53.8648796081543,51.90302276611328,38.095237731933594,31.57894515991211,47.36842346191406,40,60.000003814697266,13.636363983154297,9.523809432983398,0,0,5,12.437088012695313,17179869184,2147483648,12939902976,748290048
