Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742768645913,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.19367599487305,50.766658782958984,51.72521209716797,50.704952239990234,49.400245666503906,51.697811126708984,50.56551742553711,52.226009368896484,51.126949310302734,48.371551513671875,0,0,0,0,0,0,0,0,0,0,10.329421997070313,17179869184,2147483648,12720963584,748290048
204,1742768645913,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.19367599487305,50.766658782958984,51.72521209716797,50.704952239990234,49.400245666503906,51.697811126708984,50.56551742553711,52.226009368896484,51.126949310302734,48.371551513671875,0,0,100,0,0,0,0,0,0,0,10.329421997070313,17179869184,2147483648,12721831936,748290048
204,1742768646118,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.19367599487305,50.766658782958984,51.72521209716797,50.704952239990234,49.400245666503906,51.697811126708984,50.56551742553711,52.226009368896484,51.126949310302734,48.371551513671875,28.571430206298828,20,100,4.761904716491699,4.761904716491699,0,0,0,0,0,10.329421997070313,17179869184,2147483648,12744933376,748290048
204,1742768646323,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.19367599487305,50.766658782958984,51.72521209716797,50.704952239990234,49.400245666503906,51.697811126708984,50.56551742553711,52.226009368896484,51.126949310302734,48.371551513671875,10,14.285715103149414,100,0,0,0,0,0,0,0,10.983524322509766,17179869184,2147483648,12758220800,748290048
204,1742768646528,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.19367599487305,50.766658782958984,51.72521209716797,50.704952239990234,49.400245666503906,51.697811126708984,50.56551742553711,52.226009368896484,51.126949310302734,48.371551513671875,9.523809432983398,10,100,4.545454502105713,0,0,0,0,0,0,10.983524322509766,17179869184,2147483648,12773801984,748290048
204,1742768646733,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.19367599487305,50.766658782958984,51.72521209716797,50.704952239990234,49.400245666503906,51.697811126708984,50.56551742553711,52.226009368896484,51.126949310302734,48.371551513671875,10,10,50,0,0,52.38095474243164,0,0,0,0,10.983524322509766,17179869184,2147483648,12790415360,748290048
201,1742768646938,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.46488571166992,49.31435775756836,52.67841339111328,49.363216400146484,47.94036865234375,51.05667495727539,48.61513137817383,49.7486457824707,49.81217575073242,47.47173309326172,5,5,19.047618865966797,15.000000953674316,45,25,4.761904716491699,10,5,0,10.983524322509766,17179869184,2147483648,12804964352,748290048
204,1742768647140,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.46488571166992,49.31435775756836,52.67841339111328,49.363216400146484,47.94036865234375,51.05667495727539,48.61513137817383,49.7486457824707,49.81217575073242,47.47173309326172,20,19.047618865966797,28.571430206298828,50,30.000001907348633,28.571430206298828,25,5,0,4.761904716491699,10.983524322509766,17179869184,2147483648,12806766592,748290048
203,1742768647345,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.46488571166992,49.31435775756836,52.67841339111328,49.363216400146484,47.94036865234375,51.05667495727539,48.61513137817383,49.7486457824707,49.81217575073242,47.47173309326172,15.000000953674316,15.000000953674316,52.6315803527832,19.047618865966797,14.285715103149414,35,0,0,0,0,9.06895637512207,17179869184,2147483648,12812943360,748290048
201,1742768647549,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.46488571166992,49.31435775756836,52.67841339111328,49.363216400146484,47.94036865234375,51.05667495727539,48.61513137817383,49.7486457824707,49.81217575073242,47.47173309326172,15.000000953674316,15.000000953674316,28.571430206298828,9.523809432983398,14.285715103149414,70,9.523809432983398,9.523809432983398,4.761904716491699,0,9.06895637512207,17179869184,2147483648,12817547264,748290048
203,1742768647750,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.46488571166992,49.31435775756836,52.67841339111328,49.363216400146484,47.94036865234375,51.05667495727539,48.61513137817383,49.7486457824707,49.81217575073242,47.47173309326172,23.809524536132813,25,65,55,40,71.42857360839844,40,15.789472579956055,10,5,9.06895637512207,17179869184,2147483648,12824821760,748290048
204,1742768647954,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.59514617919922,50.29066467285156,51.899620056152344,50.551429748535156,50.55731201171875,54.0075798034668,49.82059860229492,50.841007232666016,50.9267578125,48.750885009765625,25,25,57.142860412597656,55,5,5,9.523809432983398,0,0,4.545454502105713,9.06895637512207,17179869184,2147483648,12815007744,748290048
204,1742768648159,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.59514617919922,50.29066467285156,51.899620056152344,50.551429748535156,50.55731201171875,54.0075798034668,49.82059860229492,50.841007232666016,50.9267578125,48.750885009765625,30.000001907348633,33.333335876464844,100,14.285715103149414,0,0,0,0,0,0,9.06895637512207,17179869184,2147483648,12817514496,748290048
204,1742768648364,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.59514617919922,50.29066467285156,51.899620056152344,50.551429748535156,50.55731201171875,54.0075798034668,49.82059860229492,50.841007232666016,50.9267578125,48.750885009765625,30.000001907348633,31.57894515991211,47.619049072265625,80,4.761904716491699,10.526315689086914,0,0,0,0,8.950695037841797,17179869184,2147483648,12817514496,748290048
200,1742768648569,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.59514617919922,50.29066467285156,51.899620056152344,50.551429748535156,50.55731201171875,54.0075798034668,49.82059860229492,50.841007232666016,50.9267578125,48.750885009765625,22.72727394104004,19.047618865966797,80,28.571430206298828,0,0,0,0,0,0,8.950695037841797,17179869184,2147483648,12817514496,748290048
204,1742768648769,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.59514617919922,50.29066467285156,51.899620056152344,50.551429748535156,50.55731201171875,54.0075798034668,49.82059860229492,50.841007232666016,50.9267578125,48.750885009765625,31.57894515991211,30.000001907348633,75,14.285715103149414,40,4.761904716491699,0,0,0,0,8.950695037841797,17179869184,2147483648,12817514496,748290048
201,1742768648974,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.484413146972656,50.177120208740234,54.296478271484375,52.213653564453125,49.07720947265625,51.618717193603516,49.642765045166016,50.74039077758789,50.250709533691406,48.0841064453125,20,28.571430206298828,55,42.105262756347656,38.095237731933594,5,10,13.636363983154297,4.761904716491699,5,8.950695037841797,17179869184,2147483648,12817661952,748290048
204,1742768649176,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.484413146972656,50.177120208740234,54.296478271484375,52.213653564453125,49.07720947265625,51.618717193603516,49.642765045166016,50.74039077758789,50.250709533691406,48.0841064453125,33.333335876464844,25,100,20,5,5,0,0,0,0,8.950695037841797,17179869184,2147483648,12821135360,748290048
204,1742768649381,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.484413146972656,50.177120208740234,54.296478271484375,52.213653564453125,49.07720947265625,51.618717193603516,49.642765045166016,50.74039077758789,50.250709533691406,48.0841064453125,26.3157901763916,30.000001907348633,61.904762268066406,28.571430206298828,10,25,9.523809432983398,0,0,0,11.54590892791748,17179869184,2147483648,12820086784,748290048
204,1742768649586,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.484413146972656,50.177120208740234,54.296478271484375,52.213653564453125,49.07720947265625,51.618717193603516,49.642765045166016,50.74039077758789,50.250709533691406,48.0841064453125,23.809524536132813,19.047618865966797,33.333335876464844,45,35,5,4.761904716491699,4.761904716491699,0,0,11.54590892791748,17179869184,2147483648,12830031872,748290048
204,1742768649791,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.70334243774414,50.40959548950195,53.0740966796875,51.5964469909668,50.92030334472656,52.33650207519531,49.653358459472656,50.761962890625,50.156402587890625,48.598876953125,10,10,0,15.000000953674316,100,4.761904716491699,0,0,0,0,11.54590892791748,17179869184,2147483648,12830031872,748290048
204,1742768649996,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.70334243774414,50.40959548950195,53.0740966796875,51.5964469909668,50.92030334472656,52.33650207519531,49.653358459472656,50.761962890625,50.156402587890625,48.598876953125,10,10,13.636363983154297,0,95.23809814453125,0,5,0,0,0,11.54590892791748,17179869184,2147483648,12837814272,748290048
204,1742768650201,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.70334243774414,50.40959548950195,53.0740966796875,51.5964469909668,50.92030334472656,52.33650207519531,49.653358459472656,50.761962890625,50.156402587890625,48.598876953125,23.809524536132813,20,65,19.047618865966797,35,0,0,0,0,0,11.54590892791748,17179869184,2147483648,12846678016,748290048
201,1742768650406,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.70334243774414,50.40959548950195,53.0740966796875,51.5964469909668,50.92030334472656,52.33650207519531,49.653358459472656,50.761962890625,50.156402587890625,48.598876953125,33.333335876464844,28.571430206298828,70,23.809524536132813,9.523809432983398,19.047618865966797,5,4.761904716491699,4.761904716491699,0,10.353238105773926,17179869184,2147483648,12850528256,748290048
202,1742768650607,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.70334243774414,50.40959548950195,53.0740966796875,51.5964469909668,50.92030334472656,52.33650207519531,49.653358459472656,50.761962890625,50.156402587890625,48.598876953125,10.526315689086914,15.000000953674316,80,20,5.263157844543457,5,10.526315689086914,0,0,4.761904716491699,10.353238105773926,17179869184,2147483648,12850528256,748290048
204,1742768650811,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.63566589355469,50.43598556518555,52.70275115966797,50.84299087524414,50.621063232421875,52.25759506225586,49.662384033203125,50.58134460449219,50.397918701171875,48.558197021484375,30.000001907348633,23.809524536132813,45,42.85714340209961,28.571430206298828,45,27.272727966308594,19.047618865966797,15.000000953674316,5.263157844543457,10.353238105773926,17179869184,2147483648,12850528256,748290048
11,1742768651015,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,50.63566589355469,50.43598556518555,52.70275115966797,50.84299087524414,50.621063232421875,52.25759506225586,49.662384033203125,50.58134460449219,50.397918701171875,48.558197021484375,20,15.789472579956055,13.636363983154297,5,4.761904716491699,4.761904716491699,0,0,0,0,10.353238105773926,17179869184,2147483648,12730990592,748290048
