Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742768561583,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.1391716003418,49.224666595458984,50.59807586669922,48.50040817260742,48.7215576171875,50.5803108215332,48.62619400024414,49.40222930908203,49.033668518066406,46.56282043457031,0,0,NaN,0,0,0,0,0,0,0,9.269984245300293,17179869184,2147483648,12615532544,748290048
200,1742768561583,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.1391716003418,49.224666595458984,50.59807586669922,48.50040817260742,48.7215576171875,50.5803108215332,48.62619400024414,49.40222930908203,49.033668518066406,46.56282043457031,50,0,66.66667175292969,0,0,0,0,0,0,0,9.269984245300293,17179869184,2147483648,12617596928,748290048
202,1742768561784,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.5168342590332,49.66397476196289,50.307594299316406,49.12184143066406,49.031158447265625,50.99381637573242,49.06327438354492,50.043540954589844,49.595947265625,47.01555633544922,30.000001907348633,25,55.55555725097656,35,20,15.000000953674316,9.523809432983398,0,0,0,9.269984245300293,17179869184,2147483648,12648103936,748290048
201,1742768561986,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.5168342590332,49.66397476196289,50.307594299316406,49.12184143066406,49.031158447265625,50.99381637573242,49.06327438354492,50.043540954589844,49.595947265625,47.01555633544922,21.052631378173828,25,38.095237731933594,60.000003814697266,15.000000953674316,9.523809432983398,10.526315689086914,0,0,0,9.269984245300293,17179869184,2147483648,12677185536,748290048
204,1742768562188,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.5168342590332,49.66397476196289,50.307594299316406,49.12184143066406,49.031158447265625,50.99381637573242,49.06327438354492,50.043540954589844,49.595947265625,47.01555633544922,15.000000953674316,15.000000953674316,9.523809432983398,65,33.333335876464844,5,4.761904716491699,0,0,4.761904716491699,9.269984245300293,17179869184,2147483648,12677955584,748290048
204,1742768562393,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.5168342590332,49.66397476196289,50.307594299316406,49.12184143066406,49.031158447265625,50.99381637573242,49.06327438354492,50.043540954589844,49.595947265625,47.01555633544922,23.809524536132813,23.809524536132813,45,28.571430206298828,20,0,15.000000953674316,0,5,0,12.482383728027344,17179869184,2147483648,12697845760,748290048
202,1742768562598,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.5168342590332,49.66397476196289,50.307594299316406,49.12184143066406,49.031158447265625,50.99381637573242,49.06327438354492,50.043540954589844,49.595947265625,47.01555633544922,15.000000953674316,14.285715103149414,25,73.68421173095703,14.285715103149414,9.523809432983398,5,5,0,0,12.482383728027344,17179869184,2147483648,12714672128,748290048
202,1742768562801,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.97634506225586,49.20541763305664,50.159385681152344,50.129817962646484,48.181121826171875,50.050724029541016,48.44462966918945,49.496822357177734,48.8238410949707,46.40071105957031,23.809524536132813,21.052631378173828,25,61.904762268066406,10,10,14.285715103149414,4.761904716491699,5,0,12.482383728027344,17179869184,2147483648,12718866432,748290048
204,1742768563003,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.97634506225586,49.20541763305664,50.159385681152344,50.129817962646484,48.181121826171875,50.050724029541016,48.44462966918945,49.496822357177734,48.8238410949707,46.40071105957031,25,25,23.809524536132813,95,15.000000953674316,14.285715103149414,19.047618865966797,14.285715103149414,18.18181800842285,19.047618865966797,12.482383728027344,17179869184,2147483648,12708593664,748290048
12,1742768563208,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.97634506225586,49.20541763305664,50.159385681152344,50.129817962646484,48.181121826171875,50.050724029541016,48.44462966918945,49.496822357177734,48.8238410949707,46.40071105957031,20,23.809524536132813,5.263157844543457,14.285715103149414,5,5,0,5,0,0,12.482383728027344,17179869184,2147483648,12613287936,748290048
