Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742840150878,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.4586029052734375,2.6459808349609375,44.88056564331055,0.9115219116210938,8.643821716308594,1.92657470703125,3.5165328979492188,0.9398422241210938,13.459526062011719,1.91754150390625,9.331802368164063,6.2379150390625,3472.6190185546875,6144,189,6437,61,0,44090.302001953125,20799.143188476563,1127.4437255859375,17012056064,4030738432,7100280832,0
199,1742840150878,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,15.339317321777344,42.83922576904297,22.364456176757813,3.7120361328125,55.56853485107422,12.771759033203125,36.984092712402344,7.7282257080078125,14.683784484863281,5.6575775146484375,44.05869674682617,3.7634201049804688,3472.6574096679688,6144,189,5426,61,0,44090.99621582031,20799.45977783203,1127.4469604492188,17012056064,4030738432,7100723200,0
200,1742840151078,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.1556396484375,4.759513854980469,4.592498779296875,1.9515228271484375,58.73348617553711,16.495849609375,61.00831985473633,0.6629104614257813,6.337928771972656,7.0861053466796875,9.080665588378906,1.7892684936523438,3472.8245239257813,6144,189,5461,61,0,44094.83947753906,20800.90753173828,1127.47021484375,17012056064,4030738432,7122837504,0
200,1742840151279,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.8538894653320313,2.0418701171875,2.470733642578125,1.2977828979492188,71.76052856445313,1.207244873046875,100,0.348114013671875,3.6559219360351563,2.0105743408203125,2.1855087280273438,1.2783660888671875,3472.9820556640625,6144,189,5478,60,0,44098.78039550781,20802.446899414063,1127.4761962890625,17012056064,4030738432,7131344896,0
200,1742840151479,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.0003280639648438,4.392051696777344,1.1684036254882813,0.2533111572265625,36.67338943481445,3.3531951904296875,100,0.3759765625,4.537223815917969,2.0840377807617188,1.2537384033203125,1.479400634765625,3473.1602783203125,6144,189,5513,60,0,44102.53875732422,20803.820373535156,1127.4820556640625,17012056064,4030738432,7151681536,0
200,1742840151679,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.599861145019531,2.0724945068359375,12.598587036132813,0.8955917358398438,64.86740112304688,4.1262664794921875,18.51568603515625,0.8119964599609375,87.75972747802734,1.4445877075195313,5.791984558105469,1.9297637939453125,3473.3396606445313,6144,189,5461,60,0,44106.62127685547,20805.515747070313,1127.4871215820313,17012056064,4030738432,7161458688,0
200,1742840151880,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.171577453613281,2.696502685546875,2.0643234252929688,1.5842514038085938,7.2357940673828125,33.91600799560547,4.09735107421875,1.1349716186523438,93.67378997802734,7.0069122314453125,2.0364227294921875,2.1229782104492188,3473.5418090820313,6144,189,5465,60,0,44110.405517578125,20806.88555908203,1127.4917602539063,17012056064,4030738432,7169331200,0
200,1742840152080,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,20.050994873046875,2.0920791625976563,2.2778549194335938,5.818412780761719,99.82740020751953,1.5870513916015625,10.36224365234375,0.3412628173828125,2.6921157836914063,66.08671569824219,13.446022033691406,2.037689208984375,3473.7222900390625,6144,189,5489,60,0,44114.65612792969,20808.716857910156,1127.5137329101563,17012056064,4030738432,7175852032,0
200,1742840152281,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.791526794433594,2.8571624755859375,3.5770111083984375,3.4137420654296875,100,5.521659851074219,35.695587158203125,0.8691558837890625,6.733375549316406,0.8491973876953125,25.529159545898438,6.5569305419921875,3473.9029541015625,6144,189,5474,60,0,44118.629333496094,20810.299682617188,1127.5198364257813,17012056064,4030738432,7185547264,0
200,1742840152481,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.4629669189453125,2.1495742797851563,1.59320068359375,0.408660888671875,100,2.9552841186523438,69.22721862792969,0.5113296508789063,4.8334808349609375,1.4616546630859375,3.1445999145507813,1.598785400390625,3474.0778198242188,6144,189,5399,60,0,44122.531311035156,20811.81396484375,1127.525146484375,17012056064,4030738432,7185010688,0
199,1742840152681,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.62115478515625,5.396965026855469,6.302528381347656,1.3531036376953125,50.070045471191406,52.36985778808594,10.334770202636719,0.8075180053710938,4.162406921386719,0.958526611328125,38.75545120239258,1.8645401000976563,3474.2403564453125,6144,189,5444,60,0,44126.341552734375,20813.248657226563,1127.529052734375,17012056064,4030738432,7194931200,0
199,1742840152881,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.6481781005859375,1.8826904296875,1.3699111938476563,0.48352813720703125,3.6422882080078125,94.89930725097656,9.012466430664063,0.1991729736328125,2.62188720703125,0.5405731201171875,65.07075500488281,0.43044281005859375,3474.37939453125,6144,189,5401,60,0,44130.26007080078,20814.790283203125,1127.535400390625,17012056064,4030738432,7194882048,0
200,1742840153082,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,23.784042358398438,2.88690185546875,4.564491271972656,1.8186798095703125,18.090286254882813,56.72212219238281,37.795833587646484,1.0483551025390625,3.3512954711914063,2.1031570434570313,11.487419128417969,1.96356201171875,3474.5341796875,6144,189,5511,60,0,44134.05450439453,20816.199951171875,1127.5465087890625,17012056064,4030738432,7195820032,0
199,1742840153282,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,52.34331130981445,1.0708541870117188,2.0821685791015625,0.6606979370117188,69.15223693847656,6.130928039550781,50.99907684326172,0.6377105712890625,3.460113525390625,0.9995498657226563,1.822296142578125,1.3243408203125,3474.6807250976563,6144,189,5448,60,0,44138.021240234375,20817.778686523438,1127.5512084960938,17012056064,4030738432,7193051136,0
200,1742840153483,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.997222900390625,3.0506210327148438,1.9517288208007813,0.520599365234375,39.1772575378418,1.4282379150390625,100,0.5501174926757813,3.408538818359375,0.40433502197265625,0.7553787231445313,2.010009765625,3474.8229370117188,6144,189,5400,60,0,44141.74755859375,20819.114990234375,1127.554443359375,17012056064,4030738432,7193112576,0
200,1742840153683,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.07220458984375,3.6173477172851563,3.3836746215820313,0.5102615356445313,70.07211303710938,3.4760055541992188,42.86293029785156,0.43215179443359375,5.799827575683594,2.1755447387695313,6.0807647705078125,60.78166198730469,3474.981689453125,6144,189,5392,60,0,44145.765563964844,20820.758911132813,1127.5580444335938,17012056064,4030738432,7194451968,0
