Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742840700711,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,22.965164184570313,3.1259536743164063,4.6251220703125,5.209503173828125,26.090682983398438,2.7913665771484375,6.4399871826171875,23.73626708984375,4.429847717285156,1.3297882080078125,3.4187698364257813,2.3255767822265625,3868.2334594726563,6144,189,6465,62,0,52791.239318847656,23274.223083496094,1155.4472045898438,17012056064,4030738432,7030386688,0
199,1742840700712,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,18.26447296142578,24.51921844482422,30.308250427246094,5.0776824951171875,61.8544807434082,2.268646240234375,38.98066329956055,1.8848114013671875,19.191314697265625,7.4223175048828125,35.91486358642578,7.2762451171875,3868.26708984375,6144,189,6465,62,0,52791.89892578125,23274.526611328125,1155.4491577148438,17012056064,4030738432,7030661120,0
200,1742840700912,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,12.076446533203125,3.2518844604492188,40.988182067871094,0.8239669799804688,87.14276885986328,7.2963714599609375,6.183219909667969,0.39319610595703125,6.144287109375,2.4690475463867188,2.7735671997070313,1.6677780151367188,3868.4305419921875,6144,189,5572,62,0,52795.722900390625,23275.96307373047,1155.4569702148438,17012056064,4030738432,7056920576,0
200,1742840701112,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.7512054443359375,2.790069580078125,66.34809875488281,0.8663177490234375,100,0.3264617919921875,8.623199462890625,1.7726669311523438,4.631629943847656,2.2204055786132813,1.302642822265625,4.827178955078125,3868.5943603515625,6144,189,5620,61,0,52799.73944091797,23277.580932617188,1155.4627685546875,17012056064,4030738432,7063437312,0
199,1742840701313,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,6.168586730957031,3.798248291015625,1.2795257568359375,0.45650482177734375,59.78676223754883,0.44065093994140625,2.7383499145507813,43.52047348022461,4.565071105957031,1.1036758422851563,33.365379333496094,1.31134033203125,3868.7719116210938,6144,189,5589,61,0,52803.533203125,23278.992431640625,1155.466064453125,17012056064,4030738432,7076044800,0
200,1742840701513,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.051277160644531,2.6179428100585938,2.1164321899414063,1.4965896606445313,98.22753143310547,2.080413818359375,3.50262451171875,68.60033416748047,5.1944732666015625,1.6513900756835938,3.4502487182617188,1.6332855224609375,3868.9429321289063,6144,189,5589,61,0,52807.58874511719,23280.64111328125,1155.4723510742188,17012056064,4030738432,7086211072,0
200,1742840701713,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.9044876098632813,2.3022079467773438,1.7430038452148438,1.1076812744140625,71.35306549072266,30.19317626953125,8.183120727539063,0.7078018188476563,40.24972915649414,0.22137451171875,1.288970947265625,1.8556671142578125,3869.151123046875,6144,189,5535,61,0,52811.37451171875,23282.014892578125,1155.4916381835938,17012056064,4030738432,7096152064,0
200,1742840701914,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.599822998046875,2.1198501586914063,2.1666336059570313,0.521820068359375,66.59970092773438,26.651702880859375,75.2576675415039,7.7919464111328125,4.7030181884765625,6.8535919189453125,2.1281280517578125,1.3382720947265625,3869.322509765625,6144,189,5535,61,0,52815.40075683594,23283.6513671875,1155.5015869140625,17012056064,4030738432,7115710464,0
200,1742840702114,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.577888488769531,2.4811477661132813,2.7490615844726563,0.682891845703125,87.97771453857422,0.5722274780273438,5.172157287597656,3.0065460205078125,26.86071014404297,24.7042236328125,2.0805816650390625,2.6088714599609375,3869.5021362304688,6144,189,5473,61,0,52819.196533203125,23285.041015625,1155.50634765625,17012056064,4030738432,7115120640,0
200,1742840702315,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.6935958862304688,2.114044189453125,2.0687179565429688,0.5390853881835938,69.7533950805664,0.5654678344726563,5.278083801269531,2.1261672973632813,100,0.3287353515625,3.0930252075195313,1.7724456787109375,3869.6717529296875,6144,189,5540,61,0,52823.11083984375,23286.572387695313,1155.510986328125,17012056064,4030738432,7113900032,0
