Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742840825158,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,13.61376953125,17.418540954589844,13.214576721191406,0.5413665771484375,6.35089111328125,0.9218521118164063,4.074951171875,1.18505859375,13.807403564453125,0.9276809692382813,1.5345382690429688,20.6806640625,3959.8202514648438,6144,189,6525,62,0,54804.35174560547,23878.62744140625,1161.7637329101563,17012056064,4030738432,7054290944,0
199,1742840825158,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,9.926277160644531,23.403366088867188,43.37787628173828,2.2491912841796875,56.78054428100586,2.511871337890625,31.051719665527344,1.9802474975585938,18.540626525878906,1.2117233276367188,7.223197937011719,5.1427459716796875,3959.8492431640625,6144,189,6525,62,0,54804.900634765625,23878.856811523438,1161.7637329101563,17012056064,4030738432,7054491648,0
199,1742840825359,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.788948059082031,3.2589187622070313,11.426956176757813,0.768798828125,90.85137939453125,0.43849945068359375,44.82517623901367,0.6417694091796875,6.146812438964844,1.288543701171875,6.136299133300781,3.7944412231445313,3960.0140380859375,6144,189,5603,62,0,54808.75750732422,23880.328247070313,1161.7708129882813,17012056064,4030738432,7071158272,0
200,1742840825559,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,5.4498443603515625,3.8070755004882813,3.2189102172851563,1.1208038330078125,100,0.7536544799804688,68.20878601074219,0.70477294921875,6.314079284667969,1.8839340209960938,17.450599670410156,2.5677108764648438,3960.1918334960938,6144,189,5498,61,0,54812.829650878906,23882.000732421875,1161.7879028320313,17012056064,4030738432,7080947712,0
200,1742840825759,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,5.964118957519531,4.504768371582031,3.6919021606445313,1.2587051391601563,88.72444152832031,11.86767578125,39.22493362426758,0.9436187744140625,7.8122406005859375,2.6617355346679688,3.948974609375,3.4896087646484375,3960.38037109375,6144,189,5508,61,0,54816.7197265625,23883.481079101563,1161.79296875,17012056064,4030738432,7107559424,0
200,1742840825960,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,6.375267028808594,5.3200836181640625,1.44354248046875,0.303619384765625,55.58837127685547,44.595279693603516,23.95008087158203,44.8470458984375,4.499847412109375,0.2445831298828125,1.7350845336914063,1.2360382080078125,3960.5491333007813,6144,189,5513,61,0,54820.72265625,23885.101013183594,1161.7991943359375,17012056064,4030738432,7116488704,0
200,1742840826160,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,39.85808563232422,2.564208984375,1.1895523071289063,0.397979736328125,23.726097106933594,76.73133850097656,3.2738800048828125,0.17896270751953125,3.7568588256835938,0.36810302734375,1.0048065185546875,1.4847335815429688,3960.7487182617188,6144,189,5557,61,0,54824.46716308594,23886.440673828125,1161.8023071289063,17012056064,4030738432,7126294528,0
200,1742840826360,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,68.70730590820313,2.4230880737304688,2.45635986328125,1.1631088256835938,6.259239196777344,13.081527709960938,1.2868118286132813,89.97085571289063,16.347389221191406,0.5952224731445313,2.7862167358398438,1.6231536865234375,3960.9391479492188,6144,189,5472,61,0,54828.55535888672,23888.128662109375,1161.80908203125,17012056064,4030738432,7125839872,0
200,1742840826561,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.045654296875,3.2427520751953125,1.650787353515625,0.7931442260742188,41.97724914550781,0.2242889404296875,0.40198516845703125,100,2.943389892578125,0.90753173828125,1.7251663208007813,2.1299896240234375,3961.112060546875,6144,189,5436,61,0,54832.349182128906,23889.521484375,1161.8130493164063,17012056064,4030738432,7140020224,0
199,1742840826761,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,11.663673400878906,4.443534851074219,4.126029968261719,3.92510986328125,99.80845642089844,4.673973083496094,70.34097290039063,5.790122985839844,6.069183349609375,3.9601669311523438,4.988243103027344,2.6462478637695313,3961.3004150390625,6144,189,5525,61,0,54836.42840576172,23891.20526123047,1161.8228149414063,17012056064,4030738432,7133470720,0
200,1742840826962,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.641197204589844,3.2849960327148438,1.5681533813476563,0.26378631591796875,100,0.31681060791015625,36.3533821105957,0.8003463745117188,6.1738739013671875,0.2371978759765625,2.935150146484375,4.7070159912109375,3961.45166015625,6144,189,5506,61,0,54840.196716308594,23892.59503173828,1161.8265991210938,17012056064,4030738432,7144882176,0
