Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742840846478,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,6.929710388183594,6.015800476074219,3.6099777221679688,0.7629547119140625,37.45246887207031,0.4552459716796875,10.123039245605469,22.834815979003906,7.803581237792969,0.9191818237304688,2.7317581176757813,2.1680908203125,3974.9859619140625,6144,189,6498,62,0,55137.857360839844,23969.78875732422,1162.847900390625,17012056064,4030738432,7051800576,0
199,1742840846479,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,13.546623229980469,21.885047912597656,19.565277099609375,4.005615234375,48.91592025756836,2.8602828979492188,30.713775634765625,32.60496520996094,11.934013366699219,3.9346160888671875,39.26520919799805,7.7528076171875,3975.020751953125,6144,189,5534,62,0,55138.49951171875,23970.062622070313,1162.847900390625,17012056064,4030738432,7051624448,0
199,1742840846678,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.2846908569335938,2.53143310546875,4.757652282714844,0.9232254028320313,85.62799072265625,1.5005645751953125,6.622222900390625,0.30597686767578125,47.67141342163086,8.161140441894531,10.105697631835938,1.6866302490234375,3975.1870727539063,6144,189,5575,62,0,55142.274475097656,23971.443237304688,1162.868408203125,17012056064,4030738432,7071830016,0
200,1742840846879,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.272483825683594,2.5605850219726563,2.505523681640625,1.8759384155273438,58.71662521362305,16.415672302246094,87.28790283203125,0.5898590087890625,17.85240936279297,1.9280929565429688,2.2896347045898438,1.684844970703125,3975.3469848632813,6144,189,5498,61,0,55146.24365234375,23973.03826904297,1162.8816528320313,17012056064,4030738432,7082745856,0
200,1742840847079,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,33.931297302246094,2.9195404052734375,6.9513702392578125,0.404022216796875,38.4820442199707,1.6608810424804688,67.39543151855469,1.815277099609375,8.36700439453125,0.7296600341796875,5.976814270019531,2.44305419921875,3975.5343627929688,6144,189,5485,61,0,55150.11926269531,23974.51141357422,1162.8848266601563,17012056064,4030738432,7096848384,0
199,1742840847280,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.1108551025390625,2.7448883056640625,100,0.5197830200195313,69.71458435058594,0.5743789672851563,4.325218200683594,1.5242385864257813,4.7149200439453125,0.44544219970703125,2.1127243041992188,1.7668075561523438,3975.6998901367188,6144,189,5485,61,0,55154.099670410156,23976.107360839844,1162.8906860351563,17012056064,4030738432,7106748416,0
199,1742840847480,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.9140853881835938,1.8349075317382813,100,0.14910125732421875,7.9620208740234375,0.0399322509765625,33.663551330566406,0.08386993408203125,2.4612655639648438,0.16027069091796875,2.3947372436523438,1.4332427978515625,3975.8994140625,6144,189,5502,61,0,55157.838317871094,23977.45294189453,1162.893798828125,17012056064,4030738432,7117238272,0
199,1742840847680,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.0756607055664063,1.8214492797851563,33.97998046875,66.06526184082031,71.64108276367188,0.11016845703125,2.9163894653320313,0.14739227294921875,5.8960113525390625,0.005157470703125,0.6127243041992188,1.4473495483398438,3976.068603515625,6144,189,5502,61,0,55161.84002685547,23979.057250976563,1162.9124755859375,17012056064,4030738432,7127715840,0
199,1742840847880,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.6253662109375,2.635009765625,64.68656921386719,30.05297088623047,14.201766967773438,2.15753173828125,3.19659423828125,0.64697265625,34.676475524902344,1.5604095458984375,2.0371932983398438,1.880157470703125,3976.2373657226563,6144,189,5480,61,0,55165.62609863281,23980.43963623047,1162.9208984375,17012056064,4030738432,7131197440,0
200,1742840848080,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.214935302734375,2.4702682495117188,0.6854400634765625,100,71.38129425048828,0.1318206787109375,4.964088439941406,0.15245819091796875,3.07159423828125,9.484573364257813,2.571929931640625,3.4959564208984375,3976.4269409179688,6144,189,5489,61,0,55169.63537597656,23982.054443359375,1162.926513671875,17012056064,4030738432,7142445056,0
200,1742840848281,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.0602340698242188,2.41143798828125,0.25150299072265625,100,38.60272979736328,0.9947280883789063,4.0382080078125,0.1698760986328125,2.2742691040039063,0.32234954833984375,1.1613693237304688,1.943939208984375,3976.5737915039063,6144,189,5493,61,0,55173.36798095703,23983.41912841797,1162.9320678710938,17012056064,4030738432,7142338560,0
200,1742840848481,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.90997314453125,3.07061767578125,0.5892562866210938,100,70.96649932861328,0.43558502197265625,2.7378005981445313,0.616973876953125,2.9072723388671875,3.1582717895507813,1.7877044677734375,2.0242385864257813,3976.7175903320313,6144,189,5493,61,0,55177.332946777344,23984.989868164063,1162.9351806640625,17012056064,4030738432,7140048896,0
199,1742840848682,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.2465133666992188,2.0149917602539063,0.270355224609375,100,40.35496139526367,0.25379180908203125,3.1077194213867188,0.38570404052734375,2.4362106323242188,6.884620666503906,1.2165603637695313,1.6827011108398438,3976.8681640625,6144,189,5631,61,0,55181.11395263672,23986.400817871094,1162.9381103515625,17012056064,4030738432,7141720064,0
200,1742840848882,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.1085968017578125,2.2040863037109375,9.4808349609375,11.069107055664063,54.59962844848633,0.4290008544921875,48.53106689453125,34.39946746826172,3.0552291870117188,17.905319213867188,3.429656982421875,1.3346099853515625,3977.0154418945313,6144,189,5631,61,0,55185.1044921875,23988.011474609375,1162.9469604492188,17012056064,4030738432,7141625856,0
199,1742840849082,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.758293151855469,1.615081787109375,1.788604736328125,0.299468994140625,38.94441223144531,1.155426025390625,0,99.92021179199219,4.6988983154296875,0.17386627197265625,2.5464706420898438,4.027885437011719,3977.1663818359375,6144,189,5518,61,0,55188.89831542969,23989.41375732422,1162.9534301757813,17012056064,4030738432,7143821312,0
199,1742840849282,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.9577407836914063,1.77520751953125,1.8921432495117188,0.10626220703125,69.73970031738281,0.07379913330078125,44.615779876708984,55.43842697143555,5.631744384765625,1.5455398559570313,2.2832870483398438,1.3197860717773438,3977.3143920898438,6144,189,5593,61,0,55192.84362792969,23990.983947753906,1162.9569091796875,17012056064,4030738432,7144243200,0
199,1742840849482,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.3185806274414063,2.340087890625,4.6797332763671875,0.38684844970703125,15.965812683105469,2.6520614624023438,60.240814208984375,3.889129638671875,62.035675048828125,2.083251953125,2.344573974609375,1.535980224609375,3977.469482421875,6144,189,5622,61,0,55196.64178466797,23992.405151367188,1162.9629516601563,17012056064,4030738432,7147229184,0
200,1742840849683,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.22576904296875,1.9204330444335938,5.346000671386719,0.627716064453125,70.47564697265625,0.08447265625,54.391048431396484,0.346649169921875,48.96348190307617,0.6659927368164063,2.5699920654296875,1.3491744995117188,3977.632568359375,6144,189,5622,61,0,55200.704162597656,23994.08319091797,1162.9681396484375,17012056064,4030738432,7161319424,0
