Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742840104138,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.37744140625,2.6432418823242188,3.3634872436523438,0.967498779296875,33.45574951171875,0.5759048461914063,30.98778533935547,0.8019790649414063,13.356788635253906,1.0389251708984375,1.7820968627929688,1.8983154296875,3438.3280029296875,6144,189,6364,61,0,43343.87097167969,20577.717407226563,1125.1030883789063,17012056064,4030738432,7072792576,0
200,1742840104138,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,24.21105194091797,22.669601440429688,19.39031219482422,5.026878356933594,37.269351959228516,37.09462356567383,45.605709075927734,4.694496154785156,33.70403289794922,5.4287872314453125,25.82782745361328,6.61956787109375,3438.3643798828125,6144,189,5466,61,0,43344.56317138672,20578.029418945313,1125.1030883789063,17012056064,4030738432,7072768000,0
199,1742840104339,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,7.668800354003906,1.770263671875,3.3183441162109375,0.2664031982421875,91.36949920654297,8.395126342773438,8.451377868652344,1.230377197265625,12.627418518066406,0.5587387084960938,29.17694091796875,1.2249221801757813,3438.5240478515625,6144,189,5489,61,0,43348.30487060547,20579.395080566406,1125.1073608398438,17012056064,4030738432,7096782848,0
199,1742840104539,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,75.59680938720703,23.144630432128906,14.555038452148438,1.2236557006835938,78.17549133300781,2.266754150390625,10.666862487792969,1.764251708984375,4.710533142089844,1.6025314331054688,2.3500595092773438,1.9129104614257813,3438.7100830078125,6144,189,5513,60,0,43352.30242919922,20581.001831054688,1125.1116333007813,17012056064,4030738432,7103549440,0
200,1742840104739,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,35.18019104003906,3.9448394775390625,1.265289306640625,2.3400802612304688,57.8843994140625,42.19430160522461,10.378791809082031,0.597900390625,6.269622802734375,0.7970199584960938,1.8511276245117188,1.731109619140625,3438.8938598632813,6144,189,5565,60,0,43356.14971923828,20582.446655273438,1125.1277465820313,17012056064,4030738432,7116296192,0
200,1742840104939,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,22.416229248046875,5.452873229980469,3.53594970703125,1.3675689697265625,2.3746490478515625,100,52.555015563964844,1.2432632446289063,5.216896057128906,1.5847549438476563,3.4495773315429688,1.5174179077148438,3439.0697631835938,6144,189,5502,60,0,43360.18194580078,20584.095703125,1125.1314697265625,17012056064,4030738432,7136935936,0
199,1742840105140,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.45062255859375,1.9264907836914063,1.4199295043945313,0.3755340576171875,0.5233154296875,100,8.465911865234375,0.42838287353515625,34.63037109375,0.2777099609375,1.3461837768554688,1.6689224243164063,3439.2710571289063,6144,189,5511,60,0,43363.93811035156,20585.43994140625,1125.135009765625,17012056064,4030738432,7147720704,0
199,1742840105340,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.6690444946289063,4.061248779296875,2.063232421875,0.45742034912109375,0.48365020751953125,100,71.25424194335938,0.43299102783203125,3.6735305786132813,0.7340469360351563,1.6765670776367188,2.02593994140625,3439.4388427734375,6144,189,5462,60,0,43367.89617919922,20587.01629638672,1125.1386108398438,17012056064,4030738432,7157125120,0
200,1742840105540,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.1335525512695313,3.138916015625,1.7077407836914063,33.26270294189453,0.6260986328125,99.99373626708984,9.13848876953125,1.7759628295898438,4.620841979980469,0.17617034912109375,1.970367431640625,2.3121490478515625,3439.5995483398438,6144,189,5500,60,0,43371.693420410156,20588.42889404297,1125.144775390625,17012056064,4030738432,7150604288,0
200,1742840105741,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,5.517448425292969,8.934112548828125,1.3586578369140625,59.108699798583984,13.638809204101563,50.3155632019043,46.67714309692383,20.17511749267578,4.8814849853515625,1.4748458862304688,2.8071212768554688,2.1934967041015625,3439.8120727539063,6144,189,5568,60,0,43375.854919433594,20590.16632080078,1125.15576171875,17012056064,4030738432,7165341696,0
