Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742839862362,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,5.603569030761719,17.889297485351563,2.08526611328125,0.6500244140625,17.629608154296875,2.4673538208007813,5.1987762451171875,1.0829696655273438,2.4762802124023438,36.97139358520508,1.658538818359375,2.0305862426757813,3263.55224609375,6144,189,6324,61,0,39498.97570800781,19441.666076660156,1113.4357299804688,17012056064,4030738432,6985420800,0
199,1742839862363,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,24.1658935546875,20.704689025878906,14.245399475097656,3.8944091796875,46.17495346069336,12.563247680664063,6.527641296386719,26.812042236328125,25.15471649169922,2.1983184814453125,40.50420379638672,4.487770080566406,3263.5857543945313,6144,189,5420,61,0,39499.61395263672,19441.943481445313,1113.4357299804688,17012056064,4030738432,6985310208,0
200,1742839862563,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.6314849853515625,4.219062805175781,24.43317413330078,12.139602661132813,94.39497375488281,4.297187805175781,8.203987121582031,2.62225341796875,4.192832946777344,2.0056991577148438,11.903488159179688,2.574676513671875,3263.751708984375,6144,189,5473,61,0,39503.417419433594,19443.350952148438,1113.4421997070313,17012056064,4030738432,7007133696,0
200,1742839862763,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,6.3385162353515625,2.2260284423828125,0.6299514770507813,100,78.21955871582031,0.5407180786132813,5.572029113769531,1.0034408569335938,6.041069030761719,1.73968505859375,5.4974365234375,2.4221038818359375,3263.91650390625,6144,189,5481,60,0,39507.42596435547,19444.98065185547,1113.451416015625,17012056064,4030738432,7016402944,0
200,1742839862964,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,6.0321197509765625,3.8396072387695313,3.3145828247070313,72.65104675292969,33.701988220214844,14.066352844238281,7.2903289794921875,2.2844772338867188,6.002693176269531,1.8852691650390625,4.354560852050781,24.25774383544922,3264.1040649414063,6144,189,5524,60,0,39511.328857421875,19446.47637939453,1113.4564819335938,17012056064,4030738432,7032762368,0
200,1742839863164,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.0701522827148438,2.0559539794921875,2.2480239868164063,0.39876556396484375,39.298988342285156,5.1746673583984375,100,0.21722412109375,3.3322525024414063,0.68182373046875,3.6153640747070313,38.5833740234375,3264.2747802734375,6144,189,5523,60,0,39515.407165527344,19448.173767089844,1113.4617919921875,17012056064,4030738432,7040385024,0
200,1742839863364,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.6758956909179688,2.1419448852539063,1.803314208984375,1.277313232421875,36.733890533447266,0.32266998291015625,99.80265808105469,1.0134429931640625,6.217010498046875,0.480712890625,2.9181442260742188,2.4152908325195313,3264.4786376953125,6144,189,5387,60,0,39519.17834472656,19449.531860351563,1113.467529296875,17012056064,4030738432,7050862592,0
199,1742839863565,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.0213623046875,2.6522445678710938,2.4762496948242188,1.45379638671875,71.38140106201172,6.73748779296875,52.108551025390625,47.78227996826172,8.075881958007813,1.7248458862304688,2.5760955810546875,1.4864578247070313,3264.6530151367188,6144,189,5382,60,0,39523.2216796875,19451.186950683594,1113.4739990234375,17012056064,4030738432,7068856320,0
199,1742839863765,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,9.743728637695313,9.752044677734375,3.007568359375,0.662506103515625,32.92646026611328,1.4075241088867188,23.27776336669922,25.192001342773438,1.4484024047851563,57.8861198425293,21.872840881347656,1.4628829956054688,3264.8512573242188,6144,189,5344,60,0,39527.228088378906,19452.806213378906,1113.4843139648438,17012056064,4030738432,7067803648,0
200,1742839863965,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.905853271484375,5.66278076171875,6.653327941894531,2.4680709838867188,78.90693664550781,2.964141845703125,8.109626770019531,3.1309890747070313,1.0555801391601563,100,29.209243774414063,1.8801345825195313,3265.0531616210938,6144,189,5376,60,0,39531.54638671875,19454.705932617188,1113.5028076171875,17012056064,4030738432,7081402368,0
200,1742839864166,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.0379257202148438,2.1714706420898438,1.0290298461914063,0.2902984619140625,35.53645324707031,0.5420455932617188,4.3935546875,1.31085205078125,0.5855789184570313,100,2.061553955078125,2.0716781616210938,3265.2020263671875,6144,189,5363,60,0,39535.28582763672,19456.052490234375,1113.507568359375,17012056064,4030738432,7081967616,0
200,1742839864366,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.7153244018554688,2.2318344116210938,3.5860214233398438,1.5618438720703125,72.68069458007813,2.3913803100585938,4.971504211425781,1.7758941650390625,1.50994873046875,100,3.851318359375,2.2793426513671875,3265.3455810546875,6144,189,5349,60,0,39539.306640625,19457.695068359375,1113.5176391601563,17012056064,4030738432,7079354368,0
199,1742839864567,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.3831939697265625,3.5976486206054688,1.3301773071289063,1.681304931640625,51.09419250488281,0.36425018310546875,34.10603332519531,0.6573333740234375,4.8231964111328125,55.19926452636719,2.5406112670898438,1.6030120849609375,3265.4983520507813,6144,189,5382,60,0,39543.124450683594,19459.11505126953,1113.5255126953125,17012056064,4030738432,7086026752,0
