Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742840768754,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.6916885375976563,42.88873291015625,1.5310516357421875,0.8875045776367188,14.657394409179688,0.9136276245117188,21.035064697265625,1.0273971557617188,3.1672897338867188,2.8626022338867188,3.8066558837890625,2.0522308349609375,3916.9256591796875,6144,189,6554,62,0,53863.261291503906,23578.820434570313,1158.8595581054688,17012056064,4030738432,7049990144,0
199,1742840768754,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,16.0762939453125,22.26860809326172,9.773078918457031,4.360160827636719,53.99033737182617,4.907196044921875,47.62872314453125,3.0852890014648438,21.408447265625,6.370933532714844,53.503562927246094,5.8214111328125,3916.96337890625,6144,189,5601,62,0,53863.95251464844,23579.123657226563,1158.8645629882813,17012056064,4030738432,7050113024,0
200,1742840768954,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,8.456947326660156,2.4782028198242188,3.73699951171875,0.8729629516601563,70.73824310302734,1.01373291015625,36.596595764160156,2.194427490234375,34.01689147949219,0.4747467041015625,12.007522583007813,5.324806213378906,3917.1287231445313,6144,189,5622,62,0,53867.75402832031,23580.584838867188,1158.8698120117188,17012056064,4030738432,7070801920,0
200,1742840769155,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,5.6175689697265625,2.1737060546875,1.8500137329101563,2.669677734375,66.24093627929688,0.63946533203125,98.69129943847656,0.7557754516601563,5.6374664306640625,1.4837188720703125,8.024795532226563,1.8675689697265625,3917.2907104492188,6144,189,5613,61,0,53871.747314453125,23582.177978515625,1158.8749389648438,17012056064,4030738432,7076429824,0
200,1742840769355,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,5.011054992675781,2.2352752685546875,1.8444442749023438,1.220245361328125,36.220672607421875,0.7342987060546875,74.46231842041016,0.348358154296875,3.5394210815429688,26.82032012939453,3.598663330078125,1.227935791015625,3917.467041015625,6144,189,5603,61,0,53875.53778076172,23583.586181640625,1158.8800048828125,17012056064,4030738432,7091159040,0
200,1742840769555,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.060882568359375,2.0459823608398438,42.72018814086914,0.3660736083984375,30.415298461914063,1.0085906982421875,3.2513656616210938,0.36162567138671875,1.6915206909179688,100,1.1526641845703125,1.6511001586914063,3917.6378173828125,6144,189,5603,61,0,53879.574645996094,23585.19610595703,1158.8857421875,17012056064,4030738432,7098646528,0
199,1742840769756,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.1350555419921875,2.4563522338867188,3.5017547607421875,0.3231048583984375,38.7116584777832,5.567039489746094,3.7365188598632813,6.299568176269531,1.6663970947265625,94.32511138916016,1.0555801391601563,2.1308822631835938,3917.8407592773438,6144,189,5604,61,0,53883.322814941406,23586.565856933594,1158.8969116210938,17012056064,4030738432,7116910592,0
199,1742840769956,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.260475158691406,2.0351638793945313,2.800628662109375,2.1002426147460938,69.84785461425781,0.10265350341796875,1.1434707641601563,100,8.993354797363281,0.19280242919921875,4.632728576660156,1.850006103515625,3918.0160522460938,6144,189,5604,61,0,53887.388122558594,23588.248107910156,1158.9021606445313,17012056064,4030738432,7120265216,0
200,1742840770156,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.72442626953125,2.339447021484375,2.58001708984375,2.1395645141601563,45.872474670410156,24.416824340820313,5.4952545166015625,45.24231719970703,6.157325744628906,1.4242324829101563,33.914833068847656,1.8157119750976563,3918.2091674804688,6144,189,5580,61,0,53891.28210449219,23589.723999023438,1158.9105224609375,17012056064,4030738432,7134298112,0
199,1742840770357,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.7104721069335938,1.6499557495117188,13.279281616210938,0,1.88873291015625,87.74427032470703,7.042945861816406,0.091583251953125,3.7675933837890625,0.0445404052734375,64.97248840332031,0.3638763427734375,3918.3748168945313,6144,189,5574,61,0,53895.18798828125,23591.24786376953,1158.9147338867188,17012056064,4030738432,7135518720,0
