Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742840351070,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,36.99242401123047,2.2990341186523438,8.471115112304688,0.5872879028320313,12.430419921875,2.0390472412109375,4.7305145263671875,3.3872909545898438,19.189964294433594,0.8622817993164063,2.0109939575195313,2.4398193359375,3616.7992553710938,6144,189,6400,61,0,47243.64660644531,21689.740173339844,1137.6952514648438,17012056064,4030738432,6982742016,0
199,1742840351070,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,34.288414001464844,20.92267608642578,11.840782165527344,7.064598083496094,49.36867904663086,11.317451477050781,38.298858642578125,0.5634613037109375,13.796409606933594,2.1585617065429688,12.809135437011719,27.59575653076172,3616.8348999023438,6144,189,5483,61,0,47244.30157470703,21690.024780273438,1137.6952514648438,17012056064,4030738432,6982914048,0
200,1742840351271,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,10.277397155761719,2.398773193359375,4.387031555175781,6.056495666503906,90.3984146118164,20.057281494140625,29.159751892089844,0.271728515625,9.050529479980469,0.796844482421875,6.429901123046875,3.9271926879882813,3617.0081787109375,6144,189,5519,61,0,47248.09851074219,21691.43438720703,1137.7144775390625,17012056064,4030738432,6997942272,0
200,1742840351471,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.0380706787109375,2.0712051391601563,3.688629150390625,0.407073974609375,100,1.9197463989257813,5.154541015625,1.0704116821289063,3.6525955200195313,0.6367721557617188,1.4671630859375,67.37484741210938,3617.1638793945313,6144,189,5481,61,0,47252.012939453125,21692.96337890625,1137.7201538085938,17012056064,4030738432,7007797248,0
200,1742840351671,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.8601608276367188,2.1361007690429688,1.6230697631835938,1.4331512451171875,24.657791137695313,77.0517578125,4.7132720947265625,0.328948974609375,5.889884948730469,0.5490570068359375,1.3374404907226563,33.52874755859375,3617.3389892578125,6144,189,5530,61,0,47255.757873535156,21694.32635498047,1137.7229614257813,17012056064,4030738432,7022620672,0
200,1742840351872,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,7.164848327636719,2.25213623046875,3.3428192138671875,1.2151870727539063,71.05502319335938,3.3997573852539063,26.041213989257813,0.37059783935546875,6.815704345703125,1.2979354858398438,44.63700485229492,32.60987091064453,3617.5158081054688,6144,189,5530,61,0,47259.820373535156,21695.99951171875,1137.7310791015625,17012056064,4030738432,7029874688,0
199,1742840352072,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.631134033203125,2.0752334594726563,80.26864624023438,0.4117889404296875,55.4661979675293,0.1963958740234375,5.1515350341796875,0.40190887451171875,2.480987548828125,0.3943328857421875,1.4829177856445313,1.751220703125,3617.71728515625,6144,189,5531,61,0,47263.58642578125,21697.35711669922,1137.7349243164063,17012056064,4030738432,7043153920,0
200,1742840352272,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.414817810058594,3.5348587036132813,100,1.2341232299804688,72.90504455566406,0.4920196533203125,3.5302963256835938,1.5814743041992188,8.27001953125,1.0329360961914063,3.6653900146484375,5.0134124755859375,3617.8953247070313,6144,189,5488,61,0,47267.647705078125,21699.026000976563,1137.7410278320313,17012056064,4030738432,7049416704,0
200,1742840352473,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.352943420410156,2.0763320922851563,100,0.5910797119140625,37.32295608520508,1.7903366088867188,2.6967239379882813,0.38770294189453125,2.6083297729492188,0.7091445922851563,1.0489883422851563,2.8339920043945313,3618.051025390625,6144,189,5519,61,0,47271.37091064453,21700.373901367188,1137.7454833984375,17012056064,4030738432,7051894784,0
200,1742840352674,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.7466964721679688,2.0211563110351563,100,0.29421234130859375,69.36659240722656,1.3409347534179688,3.2197952270507813,0.46717071533203125,2.5788650512695313,0.2685394287109375,0.7687149047851563,1.5231170654296875,3618.2350463867188,6144,189,5443,60,0,47275.274169921875,21701.874389648438,1137.7496948242188,17012056064,4030738432,7061364736,0
199,1742840352874,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.305877685546875,2.4297561645507813,10.786834716796875,2.5838470458984375,93.50572967529297,0.38842010498046875,8.716026306152344,0.3429412841796875,7.180503845214844,1.5015182495117188,32.9776611328125,1.7552413940429688,3618.3923950195313,6144,189,5474,60,0,47279.101135253906,21703.296997070313,1137.7630004882813,17012056064,4030738432,7065751552,0
200,1742840353074,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.962432861328125,3.5560531616210938,2.0501022338867188,0.5083465576171875,21.886978149414063,80.9089126586914,6.369392395019531,0.5404586791992188,3.6101531982421875,0.5918655395507813,65.58998107910156,1.0719451904296875,3618.5322265625,6144,189,5474,60,0,47283.03771972656,21704.860900878906,1137.7669067382813,17012056064,4030738432,7066243072,0
200,1742840353275,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.0683670043945313,3.8119430541992188,1.6992874145507813,0.7165374755859375,30.39055633544922,71.82310485839844,38.18701171875,0.00350189208984375,6.682212829589844,0.0348052978515625,3.5003204345703125,1.8276824951171875,3618.6896362304688,6144,189,5526,60,0,47286.82940673828,21706.26788330078,1137.7797241210938,17012056064,4030738432,7066480640,0
199,1742840353475,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.8998031616210938,1.8709640502929688,4.903663635253906,0.21543121337890625,100,0.25238800048828125,67.45124816894531,0.33182525634765625,3.2943115234375,0.5089111328125,1.4984970092773438,1.4927597045898438,3618.8338012695313,6144,189,5526,60,0,47290.72802734375,21707.78173828125,1137.7824096679688,17012056064,4030738432,7067009024,0
200,1742840353675,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.227874755859375,1.8558807373046875,4.825904846191406,0.331939697265625,70.42870330810547,1.0179595947265625,2.2844009399414063,0.6246566772460938,2.6721038818359375,0.3121490478515625,65.85017395019531,1.1431503295898438,3618.9751586914063,6144,189,5515,60,0,47294.430603027344,21709.10723876953,1137.7855224609375,17012056064,4030738432,7066386432,0
200,1742840353876,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.4765090942382813,3.9504470825195313,2.5915603637695313,1.8473358154296875,99.85523223876953,0.43030548095703125,22.57837677001953,0.5672454833984375,5.426277160644531,2.3201828002929688,54.73014831542969,1.0891036987304688,3619.1259155273438,6144,189,5522,60,0,47298.42492675781,21710.726135253906,1137.7951049804688,17012056064,4030738432,7067856896,0
200,1742840354076,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.2965774536132813,1.728179931640625,5.9105682373046875,0.1925048828125,31.443702697753906,0.37917327880859375,25.96092987060547,0.19659423828125,9.36090087890625,44.62567138671875,33.021820068359375,1.0394134521484375,3619.2820434570313,6144,189,5561,60,0,47302.24816894531,21712.157775878906,1137.7996215820313,17012056064,4030738432,7070859264,0
200,1742840354277,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,5.7955474853515625,2.7653961181640625,8.169883728027344,1.5157012939453125,46.88487243652344,37.217445373535156,57.70321273803711,1.0130767822265625,40.75909423828125,1.451416015625,3.5223541259765625,2.8478851318359375,3619.4526977539063,6144,189,5475,60,0,47306.34405517578,21713.870361328125,1137.8034057617188,17012056064,4030738432,7074492416,0
199,1742840354478,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.4308624267578125,2.5897293090820313,2.8139877319335938,0.11963653564453125,100,0.184661865234375,6.602058410644531,0.15349578857421875,3.1301040649414063,0.25293731689453125,32.9554443359375,1.0816497802734375,3619.6102294921875,6144,189,5523,60,0,47310.0810546875,21715.215087890625,1137.8074951171875,17012056064,4030738432,7089156096,0
200,1742840354678,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.96026611328125,2.07647705078125,5.6494293212890625,1.6089401245117188,32.53783416748047,2.9477462768554688,11.103897094726563,63.67500686645508,3.989349365234375,0.6830825805664063,65.6778564453125,0.9731063842773438,3619.7682495117188,6144,189,5490,60,0,47314.1005859375,21716.832641601563,1137.8174438476563,17012056064,4030738432,7089397760,0
200,1742840354878,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.932037353515625,2.4485931396484375,3.2628097534179688,1.4766006469726563,39.3288688659668,61.00090026855469,38.680511474609375,4.4600067138671875,5.152137756347656,2.2995071411132813,1.926361083984375,2.2868804931640625,3619.926513671875,6144,189,5414,60,0,47317.900939941406,21718.251403808594,1137.8248291015625,17012056064,4030738432,7092412416,0
200,1742840355079,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,19.430557250976563,2.8073654174804688,8.195220947265625,2.9392776489257813,12.385147094726563,89.70954132080078,67.69001770019531,2.0051193237304688,7.5852813720703125,1.2241668701171875,7.7615814208984375,2.857635498046875,3620.1098022460938,6144,189,5414,60,0,47322.07702636719,21720.04229736328,1137.828125,17012056064,4030738432,7082987520,0
200,1742840355279,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.542449951171875,4.373268127441406,9.427696228027344,3.2845535278320313,87.79161071777344,8.260589599609375,23.845802307128906,1.8494186401367188,21.739784240722656,1.1024398803710938,18.113601684570313,3.13739013671875,3620.2820434570313,6144,189,5516,60,0,47326.02453613281,21721.588989257813,1137.8314819335938,17012056064,4030738432,7083769856,0
200,1742840355479,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,5.58734130859375,2.0609817504882813,5.572822570800781,0.6226043701171875,1.611236572265625,100,66.03117370605469,0.6359329223632813,6.168388366699219,0.6025466918945313,6.318733215332031,1.6979598999023438,3620.4364624023438,6144,189,5522,60,0,47330.01739501953,21723.204833984375,1137.8352661132813,17012056064,4030738432,7082987520,0
199,1742840355680,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.651611328125,2.0695953369140625,5.374214172363281,3.5744171142578125,79.50259399414063,12.552665710449219,45.37548065185547,0.33367919921875,3.32147216796875,0.5084228515625,3.3950347900390625,1.4708099365234375,3620.5859375,6144,189,5453,60,0,47333.766357421875,21724.573852539063,1137.8457641601563,17012056064,4030738432,7083732992,0
