Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742840381110,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.440635681152344,21.10979461669922,1.6990432739257813,1.0720138549804688,25.244667053222656,24.303001403808594,13.429908752441406,0.6625442504882813,3.6331329345703125,1.368408203125,2.7112197875976563,2.6411666870117188,3638.0065307617188,6144,189,6425,61,0,47709.068908691406,21810.902954101563,1139.2374877929688,17012056064,4030738432,6987792384,0
199,1742840381110,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,13.056045532226563,34.41770935058594,16.594146728515625,7.785697937011719,63.0245475769043,15.306442260742188,38.32380294799805,6.339019775390625,39.27766036987305,8.513458251953125,13.842094421386719,12.781074523925781,3638.0272827148438,6144,189,6425,61,0,47709.40985107422,21811.053283691406,1139.2374877929688,17012056064,4030738432,6987837440,0
200,1742840381310,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.656288146972656,2.7916488647460938,4.9722900390625,0.3351287841796875,93.98546600341797,2.9661788940429688,10.803985595703125,0.4506072998046875,36.02138900756836,0.7991561889648438,15.27337646484375,1.5839462280273438,3638.1878051757813,6144,189,5570,61,0,47713.201171875,21812.45733642578,1139.2489013671875,17012056064,4030738432,7002218496,0
200,1742840381511,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.6461181640625,2.2385101318359375,1.9477691650390625,0.6709671020507813,99.85013580322266,1.9769668579101563,70.73580932617188,1.9724197387695313,4.944580078125,1.353607177734375,5.875144958496094,1.6570281982421875,3638.3529052734375,6144,189,5570,61,0,47717.16711425781,21814.027709960938,1139.265625,17012056064,4030738432,7017775104,0
200,1742840381711,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,11.245048522949219,21.763320922851563,39.43002700805664,7.301216125488281,84.63629913330078,13.547958374023438,47.31243896484375,5.721565246582031,20.146705627441406,14.584762573242188,25.33074188232422,5.5335540771484375,3638.5798950195313,6144,189,5489,61,0,47721.77557373047,21816.199340820313,1139.27197265625,17012056064,4030738432,6981107712,0
200,1742840381911,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,24.246902465820313,4.894813537597656,37.47946548461914,7.580635070800781,84.7207260131836,2.9636459350585938,73.87960815429688,3.1508560180664063,51.32265090942383,4.219146728515625,48.31662368774414,3.1165084838867188,3638.8007202148438,6144,189,5489,61,0,47726.77996826172,21818.812438964844,1139.2826538085938,17012056064,4030738432,7001681920,0
200,1742840382112,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.4615020751953125,10.433151245117188,3.8618392944335938,3.3959426879882813,74.34371948242188,1.9724502563476563,14.292388916015625,1.2350692749023438,21.874557495117188,1.5613021850585938,22.72528839111328,41.61050033569336,3639.01318359375,6144,189,5560,61,0,47730.90832519531,21820.50799560547,1139.2943115234375,17012056064,4030738432,7024328704,0
200,1742840382312,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,64.61354064941406,1.230377197265625,3.1507949829101563,0.570709228515625,77.7930908203125,5.258277893066406,5.0383148193359375,0.8539276123046875,30.102935791015625,1.2485427856445313,2.4071197509765625,2.6890029907226563,3639.1810913085938,6144,189,5560,61,0,47734.953125,21822.15753173828,1139.3021850585938,17012056064,4030738432,7020699648,0
200,1742840382513,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.4145965576171875,2.2545013427734375,33.508026123046875,1.1413955688476563,100,1.4330215454101563,7.9153289794921875,0.45246124267578125,4.471885681152344,1.5519332885742188,3.432952880859375,1.5910491943359375,3639.34326171875,6144,189,5512,61,0,47738.725524902344,21823.536560058594,1139.3134765625,17012056064,4030738432,7030464512,0
200,1742840382713,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,70.05029296875,17.316368103027344,5.7750701904296875,3.2960052490234375,84.58985900878906,2.1969375610351563,11.55078125,0.4281005859375,5.233314514160156,0.5772705078125,2.15338134765625,5.6310882568359375,3639.5398559570313,6144,189,5512,61,0,47742.66717529297,21825.08349609375,1139.3193969726563,17012056064,4030738432,7027900416,0
