Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742841020445,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,17.448501586914063,2.237457275390625,9.294265747070313,2.4752655029296875,30.357864379882813,0.40616607666015625,15.819046020507813,0.9856109619140625,2.9191970825195313,7.752143859863281,1.8223190307617188,2.1404953002929688,4099.4415283203125,6144,189,6528,61,0,57878.77209472656,24754.570373535156,1171.51611328125,17012056064,4030738432,7073669120,0
199,1742841020445,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,28.576148986816406,18.829879760742188,10.741783142089844,11.877952575683594,56.823997497558594,2.4584732055664063,35.66630554199219,1.9992141723632813,19.338851928710938,3.7052841186523438,40.40802764892578,7.904388427734375,4099.480895996094,6144,189,5571,61,0,57879.474670410156,24754.87579345703,1171.51611328125,17012056064,4030738432,7073861632,0
200,1742841020645,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.0487594604492188,2.8581085205078125,1.7583847045898438,0.3637847900390625,93.6228256225586,0.26552581787109375,15.35791015625,1.6141357421875,2.6729736328125,33.21448516845703,8.082984924316406,1.8855361938476563,4099.6341552734375,6144,189,5621,61,0,57883.0947265625,24756.185485839844,1171.5203857421875,17012056064,4030738432,7092559872,0
200,1742841020846,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.0908050537109375,2.1343002319335938,2.6338348388671875,1.6967010498046875,94.856689453125,5.426856994628906,70.365234375,0.23773956298828125,14.566596984863281,0.3467254638671875,3.3626632690429688,1.721954345703125,4099.8055419921875,6144,189,5607,61,0,57887.12725830078,24757.814575195313,1171.525634765625,17012056064,4030738432,7102992384,0
199,1742841021046,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.5229415893554688,2.4162216186523438,1.274932861328125,2.1193923950195313,97.59246063232422,6.187370300292969,39.12566375732422,0.56134033203125,5.5471343994140625,1.3355789184570313,1.07305908203125,2.2826156616210938,4099.9849853515625,6144,189,5618,61,0,57890.89825439453,24759.199768066406,1171.5330810546875,17012056064,4030738432,7122186240,0
200,1742841021246,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,54.165767669677734,1.0148162841796875,1.907989501953125,8.525192260742188,95.72608184814453,0.19065093994140625,18.999191284179688,0.984466552734375,4.186576843261719,0.27494049072265625,2.7014541625976563,1.3546066284179688,4100.156066894531,6144,189,5540,61,0,57894.90899658203,24760.81915283203,1171.5413208007813,17012056064,4030738432,7129690112,0
200,1742841021446,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,48.90121078491211,51.928611755371094,2.7912063598632813,1.1381454467773438,41.767513275146484,0.3852386474609375,6.2157745361328125,1.8298110961914063,4.2999114990234375,1.94366455078125,1.2467117309570313,2.83013916015625,4100.362854003906,6144,189,5531,61,0,57898.723083496094,24762.215942382813,1171.545654296875,17012056064,4030738432,7138971648,0
200,1742841021647,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,1.7034835815429688,76.59864807128906,1.595916748046875,1.5027618408203125,90.58790588378906,2.3278274536132813,6.9835357666015625,1.1011810302734375,3.474884033203125,1.2351226806640625,1.801971435546875,1.6884231567382813,4100.528076171875,6144,189,5643,61,0,57902.673767089844,24763.789978027344,1171.5494384765625,17012056064,4030738432,7148544000,0
200,1742841021848,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.4394989013671875,2.1404876708984375,1.09625244140625,0.8379364013671875,100,1.7251358032226563,41.69437026977539,0.415252685546875,4.209068298339844,0.513641357421875,2.257781982421875,1.6728286743164063,4100.693176269531,6144,189,5527,61,0,57906.449768066406,24765.15057373047,1171.5672607421875,17012056064,4030738432,7157690368,0
199,1742841022048,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.672576904296875,7.049995422363281,2.523773193359375,1.3346710205078125,99.86271667480469,1.62200927734375,69.50146484375,0.38837432861328125,5.8409881591796875,1.5701446533203125,2.3516769409179688,1.918670654296875,4100.884094238281,6144,189,5650,61,0,57910.42248535156,24766.73162841797,1171.5728149414063,17012056064,4030738432,7166160896,0
200,1742841022248,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.2285919189453125,2.3535995483398438,1.7925643920898438,0.48316192626953125,30.3009033203125,71.02201080322266,4.826042175292969,0.5554962158203125,6.283805847167969,2.3780746459960938,33.92003631591797,1.6109542846679688,4101.034912109375,6144,189,5671,61,0,57914.15869140625,24768.068481445313,1171.5816040039063,17012056064,4030738432,7165956096,0
200,1742841022449,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,5.500160217285156,2.070281982421875,2.2408447265625,1.8091506958007813,49.6359748840332,52.70906066894531,68.28578186035156,0.7784500122070313,5.565132141113281,5.190277099609375,3.7139129638671875,1.9348983764648438,4101.18212890625,6144,189,5591,61,0,57918.16003417969,24769.695861816406,1171.5856323242188,17012056064,4030738432,7164592128,0
200,1742841022649,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.8571090698242188,1.9969940185546875,0.7464370727539063,0.24605560302734375,2.7369461059570313,100,35.023460388183594,0.4248504638671875,2.7983779907226563,0.3956298828125,1.7300491333007813,3.9301223754882813,4101.329284667969,6144,189,5543,61,0,57921.882751464844,24771.029724121094,1171.58837890625,17012056064,4030738432,7164743680,0
200,1742841022850,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.6185455322265625,2.1931381225585938,1.896148681640625,0.7558135986328125,1.5682601928710938,100,5.952796936035156,3.0092849731445313,6.1824798583984375,0.574432373046875,2.1879501342773438,65.46286010742188,4101.482238769531,6144,189,5516,61,0,57925.825927734375,24772.599487304688,1171.6033325195313,17012056064,4030738432,7166410752,0
200,1742841023050,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.3799591064453125,2.4995498657226563,4.214439392089844,1.620635986328125,92.5281753540039,9.610366821289063,7.119537353515625,1.02178955078125,3.0761032104492188,2.228607177734375,2.1152496337890625,33.65180206298828,4101.62646484375,6144,189,5557,61,0,57929.57000732422,24773.955322265625,1171.6107788085938,17012056064,4030738432,7167373312,0
200,1742841023251,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.0219573974609375,2.1396484375,5.443489074707031,1.1690216064453125,37.78904342651367,65.25741577148438,21.847747802734375,0.4134063720703125,48.1479377746582,0.4850616455078125,1.9730377197265625,1.677490234375,4101.77392578125,6144,189,5532,61,0,57933.50671386719,24775.49444580078,1171.6207885742188,17012056064,4030738432,7167168512,0
200,1742841023451,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.153106689453125,2.3163833618164063,10.679298400878906,0.9123001098632813,38.32301712036133,47.0257568359375,41.221805572509766,1.8272476196289063,3.4269256591796875,15.627761840820313,7.839164733886719,3.6397781372070313,4101.939392089844,6144,189,5547,61,0,57937.39123535156,24776.99969482422,1171.6243896484375,17012056064,4030738432,7167791104,0
