Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742839752200,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,18.12836456298828,11.631820678710938,14.220489501953125,5.58294677734375,30.905418395996094,4.845733642578125,25.935340881347656,4.40155029296875,29.486732482910156,12.169960021972656,16.827178955078125,4.1169281005859375,3174.7832641601563,6144,293,5373,58,0,37580.397888183594,18781.45623779297,1104.3184204101563,17012056064,4030738432,8968323072,0
199,1742839752201,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,48.822540283203125,25.17498016357422,21.65422821044922,14.765937805175781,38.33361053466797,18.214256286621094,47.3857421875,7.9635009765625,44.23014831542969,17.18315887451172,20.985610961914063,12.392539978027344,3174.8388671875,6144,293,5373,58,0,37581.216369628906,18781.844482421875,1104.3379516601563,17012056064,4030738432,8968830976,0
199,1742839752401,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,12.369140625,4.624488830566406,8.16497802734375,5.6097869873046875,71.84305572509766,12.759674072265625,15.428459167480469,1.75927734375,19.428382873535156,13.190536499023438,7.111656188964844,2.9342193603515625,3175.0439453125,6144,293,5387,58,0,37585.00048828125,18783.258422851563,1104.3896484375,17012056064,4030738432,8988323840,0
199,1742839752601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,11.903121948242188,3.6536712646484375,8.704513549804688,4.039299011230469,100,1.14581298828125,9.707786560058594,1.5535888671875,12.444709777832031,8.503807067871094,8.109817504882813,2.2672271728515625,3175.2479248046875,6144,293,5400,58,0,37588.928466796875,18784.728393554688,1104.445556640625,17012056064,4030738432,8977035264,0
199,1742839752801,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,15.550621032714844,5.5028533935546875,8.927993774414063,6.319305419921875,26.620330810546875,65.50491333007813,26.458969116210938,1.3177261352539063,12.241127014160156,10.80181884765625,6.861000061035156,5.7125091552734375,3175.4735717773438,6144,293,5357,58,0,37593.01208496094,18786.357055664063,1104.4805908203125,17012056064,4030738432,8995065856,0
200,1742839753001,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.628692626953125,2.1625213623046875,1.5267105102539063,0.45023345947265625,6.8019256591796875,1.559906005859375,62.142398834228516,1.4547958374023438,40.91782760620117,1.3254013061523438,2.0074844360351563,1.612335205078125,3175.6359252929688,6144,293,5469,58,0,37596.60870361328,18787.587524414063,1104.4852905273438,17012056064,4030738432,9002172416,0
200,1742839753202,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,18.830337524414063,8.733726501464844,18.073638916015625,3.6970138549804688,88.3922348022461,2.5156631469726563,9.811149597167969,5.847419738769531,50.12627410888672,6.103607177734375,58.362335205078125,2.0485687255859375,3175.921630859375,6144,293,5443,58,0,37601.21887207031,18789.65069580078,1104.590576171875,17012056064,4030738432,9016872960,0
200,1742839753402,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,40.07657241821289,31.77246856689453,40.71369171142578,42.31669998168945,64.98615264892578,13.288314819335938,33.0076904296875,17.313369750976563,44.69414138793945,27.146759033203125,27.932174682617188,15.636734008789063,3176.2518920898438,6144,293,5332,58,0,37606.593017578125,18792.333862304688,1104.8162231445313,17012056064,4030738432,9063460864,0
200,1742839753602,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,22.27440643310547,1.4180755615234375,81.56746673583984,1.4353713989257813,8.440635681152344,1.5151748657226563,11.515899658203125,0.3351593017578125,5.1740264892578125,2.6240615844726563,3.8734054565429688,22.642593383789063,3176.4973754882813,6144,293,5405,58,0,37610.5546875,18793.811950683594,1104.8878784179688,17012056064,4030738432,9074794496,0
199,1742839753803,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,31.487388610839844,10.082771301269531,23.442092895507813,16.51398468017578,40.22432327270508,22.423904418945313,26.45946502685547,10.6024169921875,24.161712646484375,14.925430297851563,12.61865234375,52.196563720703125,3176.8216552734375,6144,293,5246,58,0,37615.24395751953,18795.893615722656,1105.051025390625,17012056064,4030738432,9071550464,0
200,1742839754003,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,5.528450012207031,2.4262542724609375,11.236221313476563,2.7983856201171875,0.24755096435546875,100,4.097618103027344,1.9396591186523438,11.904052734375,3.787750244140625,3.51409912109375,2.1018600463867188,3177.0038452148438,6144,293,5395,58,0,37619.048889160156,18797.26983642578,1105.0958251953125,17012056064,4030738432,9070419968,0
199,1742839754204,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,26.89116668701172,5.092826843261719,16.77716064453125,7.078514099121094,30.052154541015625,49.56311798095703,35.384300231933594,4.692390441894531,14.350654602050781,22.178436279296875,19.415573120117188,4.174980163574219,3177.2869262695313,6144,293,5278,58,0,37623.674560546875,18799.254943847656,1105.3001708984375,17012056064,4030738432,9070583808,0
199,1742839754404,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,6.4376678466796875,3.4276046752929688,6.9307098388671875,2.6053466796875,20.630699157714844,80.2210693359375,10.305007934570313,4.347808837890625,11.621757507324219,2.8624649047851563,6.600440979003906,5.079277038574219,3177.483642578125,6144,293,5402,58,0,37627.58526611328,18800.666564941406,1105.3973388671875,17012056064,4030738432,9072570368,0
199,1742839754604,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.25616455078125,2.4841384887695313,0.6960372924804688,0.26609039306640625,0.14707183837890625,100,4.651336669921875,0.29479217529296875,9.158561706542969,0.42583465576171875,1.0641632080078125,1.2878799438476563,3177.6321411132813,6144,293,5490,58,0,37631.14776611328,18801.8544921875,1105.4008178710938,17012056064,4030738432,9081180160,0
199,1742839754804,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,28.552276611328125,1.3405380249023438,6.515769958496094,5.6992340087890625,43.56105041503906,43.914451599121094,12.689430236816406,1.8611221313476563,7.1759033203125,3.352142333984375,2.2578277587890625,6.093025207519531,3177.7922973632813,6144,293,5404,58,0,37634.97430419922,18803.293395996094,1105.4129028320313,17012056064,4030738432,9081573376,0
199,1742839755004,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,25.983413696289063,41.11381912231445,34.79442596435547,26.287124633789063,74.5619888305664,40.09769058227539,33.11625671386719,24.983726501464844,55.251163482666016,19.35852813720703,28.462791442871094,28.12189483642578,3178.0654907226563,6144,293,5462,58,0,37640.1826171875,18805.995727539063,1105.4515991210938,17012056064,4030738432,9085669376,0
200,1742839755205,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,75.69658660888672,57.80580139160156,69.41496276855469,85.84542083740234,77.707275390625,67.45329284667969,80.77754211425781,58.58871841430664,75.77863311767578,71.20513153076172,93.41024780273438,70.66799926757813,3178.5823364257813,6144,293,5141,58,0,37647.42510986328,18810.228637695313,1105.9281005859375,17012056064,4030738432,8570347520,0
199,1742839755405,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,57.902034759521484,38.116676330566406,54.25553894042969,25.111839294433594,73.8994140625,28.98236846923828,60.182594299316406,30.6387939453125,74.67034149169922,28.3560791015625,43.341915130615234,30.918258666992188,3178.8887329101563,6144,293,5326,58,0,37653.44952392578,18813.766174316406,1105.984375,17012056064,4030738432,8508203008,0
200,1742839755605,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,31.439247131347656,10.007530212402344,34.302764892578125,4.284332275390625,49.19601821899414,2.2213973999023438,16.522872924804688,52.327903747558594,31.191116333007813,32.998939514160156,18.463104248046875,31.218589782714844,3179.1376342773438,6144,293,5360,58,0,37658.480895996094,18816.35302734375,1106.0055541992188,17012056064,4030738432,8279691264,0
199,1742839755806,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,39.719417572021484,21.59418487548828,62.274696350097656,7.6721038818359375,72.19256591796875,5.982933044433594,18.283462524414063,28.61334228515625,33.553733825683594,40.857940673828125,19.00507354736328,36.29411697387695,3179.4247436523438,6144,293,5448,58,0,37663.78466796875,18819.201171875,1106.034912109375,17012056064,4030738432,8087183360,0
200,1742839756006,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,26.569534301757813,9.147781372070313,35.68769836425781,0.9068756103515625,28.725830078125,16.450340270996094,15.476417541503906,4.8599853515625,3.8937301635742188,70.47432708740234,9.649070739746094,28.278656005859375,3179.6741333007813,6144,293,5424,58,0,37668.3603515625,18821.31280517578,1106.08544921875,17012056064,4030738432,8053448704,0
199,1742839756206,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,25.251808166503906,2.733062744140625,16.81519317626953,60.67544937133789,19.546966552734375,0.8915786743164063,14.62158203125,0.6687469482421875,4.8589630126953125,16.739334106445313,23.449974060058594,1.16180419921875,3179.8693237304688,6144,293,5445,58,0,37672.54162597656,18823.072875976563,1106.0965576171875,17012056064,4030738432,8041697280,0
200,1742839756407,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,11.230087280273438,3.6381454467773438,19.407470703125,29.281394958496094,11.782623291015625,5.334434509277344,38.16572570800781,4.0499267578125,11.987838745117188,26.381759643554688,3.3435745239257813,1.8527984619140625,3180.0816040039063,6144,293,5383,58,0,37676.453552246094,18824.525024414063,1106.1607055664063,17012056064,4030738432,8035545088,0
200,1742839756607,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,45.92384719848633,58.429779052734375,43.66606521606445,32.513771057128906,49.524452209472656,29.317054748535156,42.2156982421875,25.500457763671875,44.72827911376953,28.36992645263672,36.11978530883789,42.295650482177734,3180.4295654296875,6144,337,5457,58,0,37681.969970703125,18827.358337402344,1106.353271484375,17012056064,4030738432,8052875264,0
199,1742839756808,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,44.34502410888672,8.883010864257813,42.7110595703125,16.455841064453125,44.16203308105469,9.621604919433594,30.063514709472656,9.675285339355469,44.40281677246094,45.06151580810547,21.215438842773438,14.677322387695313,3180.7600708007813,6144,343,5392,58,0,37687.007568359375,18829.83056640625,1106.494384765625,17012056064,4030738432,8087007232,0
200,1742839757008,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,17.323577880859375,4.21856689453125,16.26825714111328,29.426719665527344,21.973175048828125,2.4358291625976563,6.934196472167969,2.4797592163085938,7.762908935546875,5.0648040771484375,29.266326904296875,41.90869903564453,3180.9893798828125,6144,343,5346,58,0,37691.11572265625,18831.459594726563,1106.5601196289063,17012056064,4030738432,8093274112,0
