Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742840799806,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,6.823463439941406,24.150466918945313,3.527679443359375,1.1876220703125,8.574729919433594,2.2075958251953125,18.87505340576172,0.9245071411132813,8.2860107421875,16.971328735351563,4.3682861328125,2.1493148803710938,3941.4953002929688,6144,189,6521,62,0,54400.33367919922,23756.519104003906,1160.4963989257813,17012056064,4030738432,7049482240,0
199,1742840799806,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,23.52179718017578,21.881797790527344,16.941795349121094,3.5285263061523438,54.639896392822266,12.653419494628906,12.441398620605469,15.032012939453125,29.03850555419922,2.519195556640625,45.344234466552734,6.401618957519531,3941.5303344726563,6144,189,5525,62,0,54401.010986328125,23756.805908203125,1160.4963989257813,17012056064,4030738432,7050199040,0
199,1742840800006,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.5257110595703125,2.0396575927734375,2.3204193115234375,0.18428802490234375,94.5943374633789,0.19024658203125,37.18681335449219,0.5196151733398438,11.93841552734375,0.1361236572265625,8.904090881347656,1.5446243286132813,3941.688720703125,6144,189,5553,62,0,54404.770751953125,23758.18572998047,1160.500732421875,17012056064,4030738432,7066206208,0
200,1742840800206,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.6911163330078125,1.8474807739257813,1.7004013061523438,0.2737579345703125,100,0.2277374267578125,67.54753112792969,0.1307373046875,6.652259826660156,0.25009918212890625,2.5816802978515625,1.48138427734375,3941.8450927734375,6144,189,5594,62,0,54408.701416015625,23759.734130859375,1160.5103149414063,17012056064,4030738432,7079800832,0
200,1742840800407,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.6648406982421875,4.002021789550781,5.077674865722656,2.6531600952148438,45.074642181396484,2.7406845092773438,44.60622787475586,0.48493194580078125,8.218864440917969,2.9103012084960938,26.2457275390625,41.02656173706055,3942.04443359375,6144,189,5544,62,0,54412.700622558594,23761.337463378906,1160.519287109375,17012056064,4030738432,7098241024,0
200,1742840800607,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.5141677856445313,2.0034942626953125,1.6044464111328125,0.19842529296875,5.065864562988281,95.1516342163086,65.88868713378906,0.26275634765625,5.8626708984375,0.379486083984375,2.8317489624023438,4.8167266845703125,3942.2128295898438,6144,189,5515,62,0,54416.70391845703,23762.938842773438,1160.5225830078125,17012056064,4030738432,7108100096,0
199,1742840800808,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.8812179565429688,7.260322570800781,1.88824462890625,1.5483627319335938,4.544609069824219,95.12968444824219,3.3847427368164063,1.2310943603515625,3.8706817626953125,1.3698654174804688,4.528587341308594,35.80024719238281,3942.4151000976563,6144,189,5568,61,0,54420.48065185547,23764.31854248047,1160.5263671875,17012056064,4030738432,7113961472,0
200,1742840801008,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,1.246368408203125,66.84168243408203,35.02442169189453,0.0809783935546875,67.94556427001953,0,7.556632995605469,0.9687042236328125,2.6949234008789063,0.27105712890625,4.250434875488281,8.206886291503906,3942.5859985351563,6144,189,5546,61,0,54424.55059814453,23766.004455566406,1160.5299072265625,17012056064,4030738432,7127449600,0
199,1742840801208,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.9741973876953125,2.1096649169921875,100,0.4080047607421875,7.325782775878906,0.5424423217773438,33.93006896972656,0.17345428466796875,3.4691085815429688,0.9900054931640625,2.1946792602539063,1.6620025634765625,3942.758544921875,6144,189,5565,61,0,54428.33642578125,23767.38836669922,1160.538330078125,17012056064,4030738432,7127011328,0
199,1742840801409,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.9478302001953125,2.8976898193359375,73.07136535644531,1.7246017456054688,95.10498809814453,0.60614013671875,11.30023193359375,0.7332763671875,7.722434997558594,1.6911773681640625,6.385223388671875,1.8484344482421875,3942.9448852539063,6144,189,5521,61,0,54432.440979003906,23769.076599121094,1160.5657348632813,17012056064,4030738432,7129022464,0
199,1742840801609,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.8438796997070313,1.9006423950195313,1.5593032836914063,0.1294708251953125,50.52140426635742,49.50859832763672,3.9393844604492188,0.16533660888671875,1.8395919799804688,31.99322509765625,8.579673767089844,1.3033599853515625,3943.0946044921875,6144,189,5502,61,0,54436.174743652344,23770.434020996094,1160.5693969726563,17012056064,4030738432,7131025408,0
200,1742840801809,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.68194580078125,1.9438400268554688,1.124603271484375,1.7392425537109375,0,100,64.99440002441406,0,3.2611618041992188,0.2147674560546875,6.799781799316406,1.2524795532226563,3943.2359619140625,6144,189,5549,61,0,54440.14147949219,23772.023803710938,1160.5760498046875,17012056064,4030738432,7143137280,0
199,1742840802009,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.5233612060546875,2.8292083740234375,4.0745849609375,0,51.55302429199219,48.880741119384766,34.822227478027344,0.0846405029296875,2.775634765625,0,3.5407638549804688,1.3447723388671875,3943.3851928710938,6144,189,5548,61,0,54443.88635253906,23773.39581298828,1160.5796508789063,17012056064,4030738432,7148675072,0
200,1742840802209,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.7006378173828125,3.1274490356445313,7.234405517578125,0.9723739624023438,100,0.6124954223632813,37.042335510253906,0.8618316650390625,3.814178466796875,1.4014434814453125,35.479461669921875,2.22052001953125,3943.5333862304688,6144,189,5576,61,0,54447.888671875,23774.99835205078,1160.5879516601563,17012056064,4030738432,7147442176,0
199,1742840802410,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.5172958374023438,2.3887710571289063,1.7643585205078125,2.2712860107421875,99.82048797607422,0.0362701416015625,18.541610717773438,3.2321243286132813,22.783462524414063,2.830963134765625,8.731369018554688,1.9327468872070313,3943.6884155273438,6144,189,5553,61,0,54451.727966308594,23776.44891357422,1160.604248046875,17012056064,4030738432,7146401792,0
199,1742840802610,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.9106826782226563,1.6686782836914063,1.6357650756835938,1.0179672241210938,100,1.564422607421875,18.7274169921875,47.89457702636719,3.9218368530273438,0.083160400390625,4.717926025390625,1.3091354370117188,3943.836181640625,6144,189,5615,61,0,54455.65637207031,23778.000915527344,1160.6088256835938,17012056064,4030738432,7146590208,0
200,1742840802810,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,6.187599182128906,2.6046676635742188,89.8360595703125,0.87847900390625,45.78825378417969,2.6351852416992188,8.852409362792969,0.7026443481445313,4.6745452880859375,0.913787841796875,3.1122283935546875,3.361968994140625,3943.9952392578125,6144,189,5580,61,0,54459.50158691406,23779.463256835938,1160.6168212890625,17012056064,4030738432,7147241472,0
200,1742840803010,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.267295837402344,2.0110931396484375,5.502983093261719,0.4788055419921875,39.28193664550781,1.1056060791015625,82.26417541503906,0.458404541015625,3.7524261474609375,49.261714935302734,4.387603759765625,1.5665054321289063,3944.1581420898438,6144,189,5588,61,0,54463.596740722656,23781.161560058594,1160.6209716796875,17012056064,4030738432,7154888704,0
