Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742840116819,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,23.122276306152344,20.43463897705078,57.391357421875,15.813621520996094,28.419769287109375,34.63142395019531,22.283370971679688,19.042991638183594,36.61307144165039,16.661865234375,23.076568603515625,16.639366149902344,3448.0599975585938,6144,189,6383,61,0,43551.622985839844,20644.27947998047,1125.7396850585938,17012056064,4030738432,7091261440,0
199,1742840116820,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,24.009788513183594,26.770225524902344,15.120346069335938,3.1816253662109375,65.42140197753906,3.0114974975585938,27.10572052001953,5.711631774902344,13.161659240722656,9.038307189941406,52.64506149291992,7.1980133056640625,3448.097412109375,6144,189,5495,61,0,43552.291748046875,20644.576110839844,1125.7396850585938,17012056064,4030738432,7092310016,0
199,1742840117020,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,35.68580627441406,1.6528472900390625,1.911285400390625,1.9021377563476563,93.29777526855469,3.071746826171875,14.133193969726563,0.7987747192382813,3.6841506958007813,0.587921142578125,9.184562683105469,3.3456192016601563,3448.2555541992188,6144,189,5514,61,0,43555.980529785156,20645.930541992188,1125.74609375,17012056064,4030738432,7109062656,0
200,1742840117220,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,67.3492660522461,1.2160110473632813,3.1099014282226563,0.9392166137695313,100,0.6209716796875,6.7819671630859375,1.5974884033203125,8.659149169921875,0.9675445556640625,5.509147644042969,3.8167037963867188,3448.4182739257813,6144,189,5496,60,0,43559.957458496094,20647.523986816406,1125.7507934570313,17012056064,4030738432,7126978560,0
200,1742840117420,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,34.37559509277344,1.4556045532226563,1.53375244140625,0.5737762451171875,49.87594223022461,50.28429412841797,6.549049377441406,0.15125274658203125,5.06414794921875,1.4170303344726563,1.0289382934570313,2.5252609252929688,3448.5758056640625,6144,189,5570,60,0,43563.65185546875,20648.84051513672,1125.7564086914063,17012056064,4030738432,7137234944,0
200,1742840117621,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,19.73859405517578,1.4917068481445313,3.5356292724609375,0.4680023193359375,4.368812561035156,76.86924743652344,29.54503631591797,0.44998931884765625,49.76939010620117,0.514495849609375,2.3652496337890625,2.9980392456054688,3448.7360229492188,6144,189,5518,60,0,43567.69738769531,20650.48077392578,1125.7659301757813,17012056064,4030738432,7150858240,0
200,1742840117821,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,18.042762756347656,3.4019927978515625,2.740570068359375,3.3473739624023438,34.22930145263672,2.1871871948242188,72.87661743164063,24.33612060546875,7.891998291015625,1.3430023193359375,4.075736999511719,2.8930587768554688,3448.961669921875,6144,189,5477,60,0,43571.60632324219,20651.970703125,1125.7860717773438,17012056064,4030738432,7158333440,0
199,1742840118022,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,5.759918212890625,3.52166748046875,1.8088912963867188,1.441070556640625,68.59541320800781,0.22682952880859375,2.5527114868164063,97.07466125488281,3.4868545532226563,0.26789093017578125,1.7017745971679688,2.7813720703125,3449.1242065429688,6144,189,5469,60,0,43575.63201904297,20653.588439941406,1125.7899780273438,17012056064,4030738432,7165788160,0
199,1742840118222,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.376396179199219,3.5576858520507813,4.144050598144531,0.36344146728515625,41.77344512939453,0.683990478515625,0.30040740966796875,100,3.3744735717773438,0.29205322265625,3.2700576782226563,3.1861343383789063,3449.28076171875,6144,189,5441,60,0,43579.42712402344,20655.016723632813,1125.7955322265625,17012056064,4030738432,7178194944,0
200,1742840118422,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.5305557250976563,2.3935012817382813,2.0108642578125,0.662872314453125,69.70448303222656,0.6391983032226563,0.4597625732421875,100,4.2004547119140625,0.48110198974609375,1.4936676025390625,2.6398849487304688,3449.431396484375,6144,189,5430,60,0,43583.35821533203,20656.5703125,1125.80126953125,17012056064,4030738432,7185117184,0
158,1742840118622,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.1646575927734375,2.94049072265625,1.954925537109375,1.8647384643554688,45.46070861816406,1.3859329223632813,9.92364501953125,11.796836853027344,7.636627197265625,0.7144546508789063,1.3595733642578125,2.5113143920898438,3449.5841064453125,6144,189,5426,60,0,43586.5615234375,20657.394470214844,1125.8115844726563,17012056064,4030738432,7096123392,0
