Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742840713363,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.77593994140625,2.6613006591796875,26.29058837890625,0.7584381103515625,6.559165954589844,16.1876220703125,5.0263519287109375,0.6354827880859375,21.582313537597656,0.7568740844726563,9.945014953613281,2.3148345947265625,3877.4131469726563,6144,189,6506,61,0,52993.415466308594,23335.47821044922,1156.0670776367188,17012056064,4030738432,7037767680,0
199,1742840713363,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,31.26831817626953,22.738059997558594,10.13970947265625,3.2508697509765625,67.62705993652344,3.2122573852539063,27.220474243164063,3.2996139526367188,19.43907928466797,6.2130889892578125,22.955184936523438,29.56011199951172,3877.4478759765625,6144,189,5575,61,0,52994.09490966797,23335.768981933594,1156.0670776367188,17012056064,4030738432,7038095360,0
199,1742840713563,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,12.26849365234375,2.2379150390625,2.9771728515625,1.3917465209960938,60.81806564331055,0.6012649536132813,13.708168029785156,1.3399200439453125,4.503318786621094,1.525543212890625,21.230690002441406,46.440860748291016,3877.6093139648438,6144,189,5529,61,0,52997.896728515625,23337.188720703125,1156.0737915039063,17012056064,4030738432,7051833344,0
200,1742840713763,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,67.66351318359375,0.7353286743164063,1.8267822265625,1.4586944580078125,24.544418334960938,76.99605560302734,7.1144256591796875,1.8629913330078125,3.1068878173828125,1.9014511108398438,5.128883361816406,1.8790206909179688,3877.7728881835938,6144,189,5530,61,0,53001.874572753906,23338.76788330078,1156.0928344726563,17012056064,4030738432,7066947584,0
199,1742840713964,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.2942123413085938,30.302093505859375,1.3663558959960938,0.38771820068359375,3.44464111328125,73.67894744873047,4.4214324951171875,1.7211456298828125,3.2755966186523438,0.44567108154296875,35.54350280761719,1.2931289672851563,3877.9501342773438,6144,189,5697,61,0,53005.663513183594,23340.173828125,1156.0968627929688,17012056064,4030738432,7085125632,0
200,1742840714164,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,1.3822555541992188,100,5.249885559082031,0.6771697998046875,25.174331665039063,2.9749908447265625,6.44769287109375,0.6527328491210938,36.811466217041016,2.4200973510742188,15.449409484863281,2.46966552734375,3878.1248779296875,6144,189,5620,61,0,53009.727600097656,23341.853515625,1156.0999145507813,17012056064,4030738432,7091552256,0
200,1742840714364,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.7804031372070313,17.580596923828125,84.47826385498047,0.31043243408203125,40.50629425048828,0.4233245849609375,4.727119445800781,0.4933624267578125,3.1349334716796875,0.6466140747070313,2.7015304565429688,1.7763137817382813,3878.3258666992188,6144,189,5589,61,0,53013.53741455078,23343.25164794922,1156.1046142578125,17012056064,4030738432,7102386176,0
199,1742840714565,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.9527969360351563,2.3137969970703125,61.0063591003418,1.3113555908203125,86.60099792480469,0.29682159423828125,3.8689956665039063,0.47920989990234375,3.4532012939453125,1.40814208984375,26.68822479248047,1.792510986328125,3878.4962158203125,6144,189,5588,61,0,53017.59387207031,23344.925720214844,1156.1092529296875,17012056064,4030738432,7114104832,0
200,1742840714765,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.3656387329101563,2.4619064331054688,5.956932067871094,0.8850250244140625,100,0.171478271484375,33.819740295410156,1.1362075805664063,4.352867126464844,1.9788894653320313,3.733184814453125,2.0885772705078125,3878.6647338867188,6144,189,5491,61,0,53021.375427246094,23346.304138183594,1156.117431640625,17012056064,4030738432,7119966208,0
200,1742840714966,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.1811370849609375,2.2766342163085938,8.107948303222656,0.5751266479492188,100,0.4850311279296875,66.59259033203125,2.2374420166015625,7.0026702880859375,2.3111343383789063,3.2129440307617188,6.927581787109375,3878.8510131835938,6144,189,5497,61,0,53025.33923339844,23347.877563476563,1156.120361328125,17012056064,4030738432,7126036480,0
200,1742840715166,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,6.1102142333984375,1.9457778930664063,3.474212646484375,0.25553131103515625,12.357650756835938,88.23934936523438,34.90825653076172,0.6263275146484375,6.672355651855469,1.8818283081054688,5.146659851074219,2.1990127563476563,3879.0059204101563,6144,189,5537,61,0,53029.11749267578,23349.28399658203,1156.1231689453125,17012056064,4030738432,7125299200,0
200,1742840715367,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.1530609130859375,2.0093002319335938,1.5171966552734375,0.3313446044921875,0.313232421875,100,68.56964111328125,0.27043914794921875,4.59619140625,0.4198760986328125,1.7163619995117188,1.7159194946289063,3879.1456909179688,6144,189,5571,61,0,53033.08233642578,23350.855041503906,1156.1288452148438,17012056064,4030738432,7125291008,0
200,1742840715567,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,8.562850952148438,2.31842041015625,2.22833251953125,1.287933349609375,13.249824523925781,88.57445526123047,32.52503967285156,0.34868621826171875,3.8579177856445313,0.9959716796875,2.9275436401367188,2.1514129638671875,3879.2959594726563,6144,189,5481,61,0,53036.850036621094,23352.24786376953,1156.1339111328125,17012056064,4030738432,7126757376,0
200,1742840715768,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,66.47755432128906,0.7794570922851563,1.6345901489257813,1.358489990234375,100,0,9.136329650878906,0.68994140625,15.631546020507813,2.0095977783203125,3.726104736328125,1.6398391723632813,3879.4576416015625,6144,189,5551,61,0,53040.89288330078,23353.889038085938,1156.143798828125,17012056064,4030738432,7127564288,0
199,1742840715968,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,10.406326293945313,2.2361526489257813,1.4464569091796875,0.5338134765625,85.62071228027344,14.7177734375,7.113578796386719,0.992401123046875,3.9483718872070313,0.44901275634765625,35.69837188720703,1.1902236938476563,3879.6129760742188,6144,189,5518,61,0,53044.65704345703,23355.279846191406,1156.1469116210938,17012056064,4030738432,7129620480,0
199,1742840716168,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,7.6417083740234375,2.4708328247070313,4.9597015380859375,1.1108856201171875,0.5386962890625,100,12.965423583984375,2.3212738037109375,4.196281433105469,0.6754379272460938,61.60239028930664,4.35894775390625,3879.7756958007813,6144,189,5502,61,0,53048.66271972656,23356.90509033203,1156.1530151367188,17012056064,4030738432,7129128960,0
