Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742841007802,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,21.836463928222656,20.221282958984375,1.8183517456054688,0.7683563232421875,31.052520751953125,0.6805648803710938,8.622032165527344,0.7294921875,3.8024749755859375,1.1024627685546875,2.8631210327148438,4.166007995605469,4090.3480224609375,6144,189,6514,62,0,57677.93975830078,24694.501525878906,1170.926025390625,17012056064,4030738432,7071105024,0
199,1742841007802,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,21.728126525878906,19.771072387695313,8.153968811035156,1.22088623046875,56.553802490234375,5.835807800292969,15.767738342285156,1.5239181518554688,24.21435546875,5.142143249511719,40.16669845581055,15.866691589355469,4090.3828125,6144,189,5610,62,0,57678.58142089844,24694.78094482422,1170.926025390625,17012056064,4030738432,7072034816,0
199,1742841008002,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.640388488769531,3.1484527587890625,3.3214263916015625,2.879852294921875,71.45606231689453,7.082611083984375,58.45418167114258,0.828155517578125,5.28387451171875,1.8350067138671875,15.719329833984375,2.5702743530273438,4090.5472412109375,6144,189,5660,62,0,57682.391845703125,24696.217041015625,1170.9360961914063,17012056064,4030738432,7092899840,0
200,1742841008202,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.279930114746094,2.7371673583984375,3.979522705078125,0.8302688598632813,100,0.9343795776367188,40.758201599121094,2.3209304809570313,6.148582458496094,0.6316299438476563,37.644344329833984,2.33349609375,4090.711181640625,6144,189,5573,61,0,57686.38818359375,24697.82977294922,1170.9417724609375,17012056064,4030738432,7098638336,0
199,1742841008402,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,35.075645446777344,1.4793701171875,1.8664321899414063,0.02036285400390625,82.44599151611328,17.690750122070313,4.127632141113281,0.14630126953125,4.3681488037109375,0,7.486640930175781,1.4251327514648438,4090.8869018554688,6144,189,5613,61,0,57690.172607421875,24699.23712158203,1170.9450073242188,17012056064,4030738432,7117537280,0
200,1742841008603,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,28.935455322265625,1.7595977783203125,1.901275634765625,0.6163253784179688,0.9153823852539063,100,6.019798278808594,0.598419189453125,43.07025909423828,0.5701904296875,3.1550674438476563,2.098358154296875,4091.0530395507813,6144,189,5613,61,0,57694.1572265625,24700.83026123047,1170.95068359375,17012056064,4030738432,7124742144,0
200,1742841008803,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,5.0684661865234375,2.0825119018554688,1.587860107421875,0.9397811889648438,91.48617553710938,8.697151184082031,3.6240386962890625,1.1161727905273438,5.021339416503906,0.3132781982421875,34.322410583496094,4.246803283691406,4091.2572631835938,6144,189,5554,61,0,57697.93017578125,24702.186279296875,1170.955322265625,17012056064,4030738432,7135662080,0
200,1742841009003,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.114959716796875,2.311004638671875,2.6045150756835938,1.558502197265625,70.25003814697266,7.183311462402344,41.89694595336914,0.6278533935546875,4.0377197265625,1.8472213745117188,63.94827651977539,3.5912017822265625,4091.4337768554688,6144,189,5554,61,0,57702.007568359375,24703.871826171875,1170.9641723632813,17012056064,4030738432,7154511872,0
200,1742841009204,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.160400390625,2.0082855224609375,2.7497482299804688,1.0133743286132813,37.91929626464844,0.16289520263671875,63.5381965637207,1.343048095703125,40.65767288208008,1.0291366577148438,6.320396423339844,1.895477294921875,4091.615478515625,6144,189,5536,61,0,57705.81530761719,24705.276611328125,1170.9691772460938,17012056064,4030738432,7153713152,0
200,1742841009404,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,4.117332458496094,2.1651458740234375,1.994232177734375,1.0866622924804688,81.01272583007813,29.269790649414063,70.93024444580078,1.0030746459960938,5.2675323486328125,2.18280029296875,3.65472412109375,2.1172637939453125,4091.7832641601563,6144,189,5536,61,0,57709.71612548828,24706.793395996094,1170.9758911132813,17012056064,4030738432,7148208128,0
200,1742841009605,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.547821044921875,1.6476516723632813,1.4455947875976563,0,23.95531463623047,0,100,0,11.70294189453125,0,7.401603698730469,0.8112945556640625,4091.9312133789063,6144,189,5597,61,0,57713.45861816406,24708.148864746094,1170.9791259765625,17012056064,4030738432,7148785664,0
200,1742841009805,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.0652999877929688,2.5586471557617188,2.1400833129882813,1.2581558227539063,69.26192474365234,0.35677337646484375,100,0.27626800537109375,4.259162902832031,0.5697479248046875,4.735687255859375,1.7659530639648438,4092.0748291015625,6144,189,5534,61,0,57717.414306640625,24709.734130859375,1170.9827270507813,17012056064,4030738432,7150915584,0
199,1742841010006,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.992401123046875,1.7763748168945313,1.4259796142578125,2.3450393676757813,45.53974533081055,0,90.60645294189453,0,3.42694091796875,0.853302001953125,6.830780029296875,1.2270050048828125,4092.229736328125,6144,189,5560,61,0,57721.25067138672,24711.171447753906,1170.9935913085938,17012056064,4030738432,7166062592,0
199,1742841010206,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,29.374969482421875,1.5491409301757813,2.67022705078125,0.22124481201171875,45.78180694580078,33.345794677734375,38.449424743652344,0.30104827880859375,31.061386108398438,1.3532028198242188,7.363441467285156,3.28125,4092.3814697265625,6144,189,5560,61,0,57725.283447265625,24712.825561523438,1170.9969482421875,17012056064,4030738432,7166201856,0
199,1742841010406,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.384124755859375,1.8291473388671875,33.56017303466797,0.03476715087890625,44.796451568603516,55.31747817993164,4.454658508300781,0,2.8782196044921875,1.846588134765625,6.9069671630859375,1.35418701171875,4092.5224609375,6144,189,5561,61,0,57729.02380371094,24714.193725585938,1170.9999389648438,17012056064,4030738432,7167123456,0
199,1742841010606,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2.50738525390625,1.9181289672851563,65.84294128417969,0.05609893798828125,100,0.1318359375,2.6523971557617188,0,2.96490478515625,0,6.451942443847656,1.3373947143554688,4092.66845703125,6144,189,5561,61,0,57732.946228027344,24715.74237060547,1171.0038452148438,17012056064,4030738432,7167680512,0
199,1742841010806,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,3.8092193603515625,2.206146240234375,36.24309539794922,0.8846817016601563,90.11238861083984,0.07860565185546875,14.878562927246094,1.7160568237304688,14.026649475097656,0.31352996826171875,8.847015380859375,1.78033447265625,4092.8375854492188,6144,189,5623,61,0,57736.84588623047,24717.255432128906,1171.0113525390625,17012056064,4030738432,7171244032,0
199,1742841011006,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,42.046321868896484,1.5296096801757813,57.67958450317383,2.1496810913085938,41.93712615966797,0.37457275390625,39.22433090209961,0.1833343505859375,3.8761978149414063,1.0907669067382813,5.1496429443359375,1.45672607421875,4093.0035400390625,6144,189,5592,61,0,57740.93389892578,24718.955688476563,1171.0202026367188,17012056064,4030738432,7179218944,0
200,1742841011206,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,7.875328063964844,3.0214614868164063,3.9771881103515625,1.8904953002929688,74.86438751220703,25.68897247314453,8.136146545410156,0.7028274536132813,6.513755798339844,29.173141479492188,3.34991455078125,3.4542922973632813,4093.166259765625,6144,189,5543,61,0,57744.760803222656,24720.401977539063,1171.0255737304688,17012056064,4030738432,7180636160,0
200,1742841011407,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,66.4565658569336,0.41144561767578125,4.7530364990234375,0.04000091552734375,5.6571807861328125,54.34306716918945,3.7435150146484375,0.11995697021484375,2.6932449340820313,0,47.38517761230469,0.7820358276367188,4093.3225708007813,6144,189,5582,61,0,57748.76025390625,24722.00341796875,1171.0311889648438,17012056064,4030738432,7182643200,0
