Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743006501003,49360.694107055664,4650,0,1.2,26672.78108215332,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,87.95732879638672,1.2185516357421875,3.4788589477539063,1.3553848266601563,59.82381057739258,3.859405517578125,22.7039794921875,25.43572998046875,16.99078369140625,4.5875396728515625,26.33965301513672,5.78411865234375,34239672320,34583793664,13517266944,0
190,1743006501013,45860.96368408203,4650,0,1.21875,26673.56201171875,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,39.429569244384766,8.689643859863281,42.625694274902344,30.04486846923828,64.3868408203125,21.789634704589844,38.030906677246094,14.885345458984375,29.599769592285156,6.501213073730469,13.20751953125,10.356788635253906,34239672320,34583793664,13516963840,0
200,1743006501204,45861.91102600098,4650,0,1.2,26682.964736938477,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,12.108200073242188,3.0067977905273438,4.290031433105469,3.1762924194335938,43.98411560058594,11.460525512695313,52.196563720703125,4.986198425292969,3.282470703125,3.7372055053710938,4.004432678222656,6.730583190917969,34239672320,34583793664,13577707520,0
199,1743006501404,49362.698303222656,3720.0000000000005,0,1.20625,26692.901092529297,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,28.97270965576172,1.9739990234375,2.1013946533203125,1.9647674560546875,65.82852935791016,2.087127685546875,35.20330810546875,20.815444946289063,4.3899383544921875,1.1041183471679688,8.2169189453125,3.1590194702148438,34239672320,34583793664,13605076992,0
200,1743006501604,49363.581146240234,3720.0000000000005,0,1.2125,26702.7098236084,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,13.220840454101563,7.8998870849609375,0.98956298828125,1.6950302124023438,67.07466125488281,4.641357421875,42.3636589050293,9.00531005859375,4.0984344482421875,1.3065719604492188,4.328697204589844,2.0570831298828125,34239672320,34583793664,13609066496,0
200,1743006501805,45865.98936462402,4650,0,1.2,26712.17886352539,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,5.879920959472656,3.3596878051757813,0.13921356201171875,2.124755859375,79.38587951660156,1.9019927978515625,20.309539794921875,6.706306457519531,0.5828018188476563,0.8461532592773438,0.9349441528320313,1.1872634887695313,34239672320,34583793664,13629448192,0
200,1743006502005,49364.619049072266,3720.0000000000005,0,1.2125,26721.625213623047,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,9.683769226074219,1.5708084106445313,0.17520904541015625,1.1968765258789063,97.91356658935547,2.5410003662109375,4.064521789550781,3.8130264282226563,0.19887542724609375,0.8498611450195313,1.25250244140625,2.4660568237304688,34239672320,34583793664,13632892928,0
199,1743006502205,23895.331314086914,3720.0000000000005,0,1.20625,26732.28646850586,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,21.3975830078125,4.125709533691406,3.7413864135742188,2.2105941772460938,57.83956527709961,24.898101806640625,94.25151824951172,2.7621994018554688,3.6625442504882813,1.6159820556640625,13.312400817871094,2.431488037109375,34239672320,34583793664,13634318336,0
200,1743006502405,45870.28927612305,3720.0000000000005,0,1.20625,26742.880828857422,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,10.408554077148438,5.140983581542969,0.057769775390625,1.0945281982421875,1.896148681640625,96.34782409667969,89.82262420654297,2.691802978515625,2.2649383544921875,0.19222259521484375,0.40863800048828125,1.5949172973632813,34239672320,34583793664,13645082624,0
200,1743006502605,45871.29878234863,4650,0,1.2,26752.298446655273,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,6.057365417480469,2.7912063598632813,0.14131927490234375,1.3341598510742188,47.048370361328125,2.9354705810546875,51.97319030761719,4.089347839355469,0.7285690307617188,0.3846893310546875,0.6465988159179688,1.1454849243164063,34239672320,34583793664,13655556096,0
