Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743002000568,59318.918380737305,4650,0,1.23125,52259.51142883301,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,59.31340408325195,43.327491760253906,29.20758056640625,28.348663330078125,87.90076446533203,39.1253547668457,58.379638671875,45.21067810058594,33.91612243652344,24.646827697753906,50.637596130371094,35.835975646972656,34239672320,34583793664,16432148480,0
200,1743002000568,59318.94827270508,4625,0,1.2125,52259.89408874512,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,56.1760139465332,27.65264892578125,31.722015380859375,8.761199951171875,100,12.657859802246094,41.38991928100586,78.2373275756836,15.248443603515625,28.922752380371094,99.32896423339844,6.030296325683594,34239672320,34583793664,16431742976,0
200,1743002000769,31267.4688873291,4650,0,1.24375,52274.4075012207,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,50.07157516479492,12.892982482910156,14.858963012695313,8.79376220703125,44.93656539916992,42.12114715576172,58.47011184692383,17.454994201660156,26.664024353027344,7.7978515625,19.68456268310547,16.87921142578125,34239672320,34583793664,16453898240,0
200,1743002000969,31269.030990600586,4525,0,1.20625,52289.77305603027,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,83.69823455810547,65.93518829345703,59.54507064819336,53.238704681396484,78.35089111328125,66.13186645507813,88.3819351196289,68.4869384765625,55.57460403442383,75.35303497314453,67.81732177734375,53.83363342285156,34239672320,34583793664,16493862912,0
200,1743002001169,10383.000274658203,4525,0,1.19375,52304.841552734375,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,61.76660919189453,30.015670776367188,20.73412322998047,27.175514221191406,47.3953857421875,65.03724670410156,55.74656295776367,24.48296356201172,33.21403503417969,27.553245544433594,39.512081146240234,27.293663024902344,34239672320,34583793664,16512299008,0
5,1743002001370,27342.622955322266,4650,0,1.2375,52319.77197265625,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,39.96199417114258,16.32410430908203,7.3763275146484375,4.548683166503906,61.56745147705078,21.904624938964844,42.92991256713867,29.573020935058594,33.488197326660156,20.507308959960938,21.926055908203125,15.37115478515625,34239672320,34583793664,16485588992,0
