Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743001787531,58651.87464904785,4550,0,1.21875,39321.3683013916,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,83.57756805419922,0,7.353370666503906,13.662994384765625,68.43465423583984,31.027603149414063,41.232906341552734,100,75.7027816772461,0,34.411842346191406,14.407485961914063,34239672320,34583793664,16345497600,0
190,1743001787540,26270.526977539063,4625,0,1.2375,39322.49462890625,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,33.4603271484375,71.23995208740234,71.28877258300781,1.1449813842773438,65.6298828125,37.2164192199707,63.92787551879883,69.69749450683594,14.458419799804688,3.9280166625976563,20.366256713867188,5.5915069580078125,34239672320,34583793664,16351125504,0
200,1743001787731,30204.641052246094,4650,0,1.2375,39335.011779785156,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,57.729713439941406,8.656600952148438,1.5537261962890625,10.457405090332031,87.85340881347656,2.3299331665039063,24.59233856201172,10.490959167480469,6.667259216308594,1.30950927734375,4.139503479003906,4.01739501953125,34239672320,34583793664,16357019648,0
200,1743001787932,26273.448669433594,4650,0,1.24375,39348.4856262207,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,51.64965057373047,12.584770202636719,3.54205322265625,2.4860382080078125,59.0411491394043,5.2162322998046875,36.60323715209961,20.640243530273438,26.409103393554688,1.5883255004882813,9.579010009765625,2.9820022583007813,34239672320,34583793664,16377237504,0
5,1743001788132,26275.112716674805,4650,0,1.225,39362.283447265625,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,25.861236572265625,29.061203002929688,6.262153625488281,5.9954681396484375,60.43903350830078,15.981521606445313,32.19953918457031,61.679237365722656,8.489601135253906,7.79119873046875,7.162261962890625,7.797088623046875,34239672320,34583793664,16349859840,0
