Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742749802354,7271.174697875977,4650,0,1.2,44126.48921203613,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,40.166259765625,1.398834228515625,0,0.19126129150390625,43.61897659301758,7.442962646484375,65.8691177368164,19.788734436035156,25.250328063964844,0,20.988815307617188,0.835052490234375,34239672320,34583793664,9569726464,0
199,1742749802355,7271.190444946289,4650,0,1.2,44126.65202331543,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,0,52.593963623046875,21.736305236816406,0,4.1783294677734375,39.54917907714844,67.90283966064453,0,11.210517883300781,0,32.916831970214844,0,34239672320,34583793664,9570148352,0
200,1742749802554,7272.671127319336,4650,0,1.19375,44136.145599365234,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,18.865478515625,3.33001708984375,1.6208572387695313,4.507286071777344,81.51316833496094,3.9361648559570313,29.145729064941406,8.651153564453125,0.6729202270507813,2.1550750732421875,4.181770324707031,4.5318450927734375,34239672320,34583793664,9588989952,0
199,1742749802755,9737.169631958008,3720.0000000000005,0,1.2,44145.62777709961,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,28.67230224609375,1.7228775024414063,0.22208404541015625,1.4599609375,83.11275482177734,1.8904037475585938,5.159149169921875,25.825057983398438,0.7745819091796875,3.3408279418945313,16.054061889648438,0.7390899658203125,34239672320,34583793664,9609564160,0
199,1742749802955,65250.92517089844,4650,0,1.2,44154.53727722168,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,6.102592468261719,0.5159683227539063,0,1.2288818359375,91.0996322631836,6.346260070800781,7.113136291503906,3.8099594116210938,0.1866302490234375,0,0.7086334228515625,0.0812225341796875,34239672320,34583793664,9605505024,0
3,1742749803155,9737.756256103516,4650,0,1.175,44160.79965209961,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,2.8393783569335938,0.4748077392578125,0.311492919921875,1.7731399536132813,1.23614501953125,4.683616638183594,10.005905151367188,1.1830673217773438,0.2620849609375,0.1885223388671875,0.40940093994140625,0.2820587158203125,34239672320,34583793664,9585246208,0
