Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740438519614,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,3.1629867553710938,0.48497772216796875,9.6507568359375,0.4220123291015625,57.22941589355469,4.155876159667969,33.822898864746094,0.60882568359375,3.80517578125,0.7877197265625,3.3773269653320313,1.2134857177734375,5035.6435546875,4096,241,56,4,68627.31072998047,62498.22589111328,452.07269287109375,16976154624,5100273664,7868628992,0
189,1740438519625,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.5120086669921875,0.40673065185546875,19.1041259765625,0.408935546875,90.68791961669922,0.4790802001953125,16.607704162597656,0.5677490234375,9.584266662597656,0.8584671020507813,22.88251495361328,0.7164154052734375,5035.674377441406,4096,241,56,4,68627.84240722656,62498.714294433594,452.0762939453125,16976154624,5100273664,7883456512,0
200,1740438519815,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.55340576171875,0.1116790771484375,12.981842041015625,0.17378997802734375,81.19967651367188,0.5610275268554688,6.686279296875,0.5071868896484375,2.4384613037109375,1.535491943359375,22.297821044921875,0.7795867919921875,5035.866149902344,4096,241,56,4,68632.28930664063,62502.87390136719,452.103759765625,16976154624,5100273664,7916089344,0
200,1740438520015,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.310523986816406,2.1689605712890625,15.0316162109375,0.39798736572265625,24.914962768554688,2.8149566650390625,4.982124328613281,0.79443359375,1.214202880859375,1.3912887573242188,4.770378112792969,1.5680313110351563,5036.0718994140625,4096,241,56,4,68634.4556274414,62504.783264160156,452.13726806640625,16976154624,5100273664,7918264320,0
200,1740438520216,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.755210876464844,0.5154800415039063,22.86064910888672,0.4941864013671875,4.0970458984375,7.0429840087890625,3.4057388305664063,1.7138595581054688,2.0342941284179688,2.6842498779296875,10.38671875,3.2734375,5036.279357910156,4096,241,56,4,68635.22241210938,62505.30676269531,452.1580810546875,16976154624,5100273664,7918264320,0
200,1740438520417,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,7.127815246582031,2.62957763671875,18.687225341796875,0.625732421875,6.827522277832031,4.696083068847656,8.838935852050781,2.0115203857421875,6.201591491699219,4.634727478027344,11.482955932617188,3.0239944458007813,5036.489562988281,4096,241,56,4,68636.53344726563,62506.362854003906,452.1812744140625,16976154624,5100273664,7910313984,0
199,1740438520618,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,13.051177978515625,0.25637054443359375,19.54798126220703,2.4101715087890625,2.9479522705078125,4.742424011230469,1.8451156616210938,1.5786972045898438,2.7821731567382813,3.217437744140625,15.9375,2.0096588134765625,5036.699951171875,4096,241,56,4,68637.7504272461,62507.321228027344,452.20465087890625,16976154624,5100273664,7910121472,0
200,1740438520818,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.967353820800781,0,18.485145568847656,0.00860595703125,3.8780288696289063,5.344696044921875,3.7048263549804688,1.196075439453125,1.8130264282226563,5.354103088378906,7.9150238037109375,1.408966064453125,5036.9012451171875,4096,241,56,4,68638.80102539063,62508.15100097656,452.228515625,16976154624,5100273664,7910113280,0
200,1740438521018,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.5595703125,2.609039306640625,19.905296325683594,0,22.77619171142578,2.2528076171875,6.3421173095703125,0.9917678833007813,0.9820404052734375,3.1791839599609375,6.253913879394531,1.4481353759765625,5037.110656738281,4096,241,56,4,68639.99157714844,62509.079528808594,452.25360107421875,16976154624,5100273664,7908143104,0
199,1740438521219,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,8.327713012695313,0,18.063613891601563,3.9814910888671875,4.131294250488281,6.6344146728515625,1.5479965209960938,1.1863861083984375,0,2.2905731201171875,6.9297637939453125,1.2890777587890625,5037.314514160156,4096,241,56,4,68640.85620117188,62509.68029785156,452.2783203125,16976154624,5100273664,7908143104,0
