Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740221475985,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,32.821624755859375,34.089134216308594,19.650558471679688,70.19100189208984,81.11595916748047,19.49566650390625,23.504432678222656,19.20008087158203,20.526039123535156,46.7976188659668,29.13433074951172,29.4449462890625,9385.380187988281,111315.9076538086,38543.643127441406,1811.8331909179688,17012051968,15032385536,8680206336,0
199,1740221475986,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,38.227535247802734,0,51.34771728515625,0,0,100,92.03269958496094,0,0.907958984375,100,18.014381408691406,0,9385.38818359375,111316.00927734375,38543.72430419922,1811.8331909179688,17012051968,15032385536,8680112128,0
3,1740221476186,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,63.2686882019043,8.717094421386719,42.88191604614258,0.7850494384765625,17.96308135986328,11.233680725097656,3.0449676513671875,3.858001708984375,6.559211730957031,6.4622802734375,4.089256286621094,1.950469970703125,9385.574768066406,111318.22296142578,38545.02795410156,1811.8543701171875,17012051968,15032385536,8672612352,0
