Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740221543384,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65.40538024902344,78.4793701171875,92.72469329833984,98.81661224365234,88.68379211425781,99.69389343261719,79.95358276367188,70.79981231689453,97.18231201171875,84.11314392089844,68.90727233886719,89.29438781738281,9436.678649902344,111917.41375732422,38715.54864501953,1817.4364013671875,17012051968,15032385536,8568967168,0
199,1740221543385,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,96.97956848144531,95.88343811035156,100,92.34187316894531,100,100,94.89503479003906,57.086490631103516,65.72090148925781,98.44197845458984,86.39258575439453,100,9436.693542480469,111917.70324707031,38715.748596191406,1817.4364013671875,17012051968,15032385536,8569655296,0
3,1740221543584,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71.8058853149414,46.07876205444336,74.9494400024414,47.91539001464844,58.08855438232422,69.29985046386719,58.3913459777832,59.25665283203125,67.23054504394531,58.79201126098633,65.58430480957031,56.90824508666992,9437.005554199219,111924.0941772461,38719.68194580078,1817.4725341796875,17012051968,15032385536,8609415168,0
