Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740218515071,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,16.414337158203125,0,0,0,44.652915954589844,9.768104553222656,0,9.209358215332031,0,0,22.174209594726563,0,7173.56494140625,91820.92199707031,31079.162048339844,1581.2506713867188,17012051968,15032385536,9377902592,0
199,1740218515072,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,100,100,100,100,100,100,100,100,100,100,100,100,7173.571716308594,91821.04180908203,31079.221069335938,1581.2506713867188,17012051968,15032385536,9377652736,0
3,1740218515272,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,12.661842346191406,6.609718322753906,7.440101623535156,10.310768127441406,37.81781768798828,8.136245727539063,15.348106384277344,5.8599853515625,8.399955749511719,6.139183044433594,7.60394287109375,7.3669586181640625,7173.724426269531,91824.1480102539,31079.951721191406,1581.2644653320313,17012051968,15032385536,9373913088,0
