Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740333777931,47246.19839477539,4650,0,1.2,13450.085342407227,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,49.00210189819336,0,5.49737548828125,7.767478942871094,45.57195281982422,14.393470764160156,84.94221496582031,0,4.814491271972656,19.626556396484375,28.991241455078125,0,34239672320,2147483648,7506309120,0
200,1740333777931,47246.20948791504,4650,0,1.20625,13450.18229675293,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,19.101722717285156,14.38043212890625,13.8773193359375,16.672775268554688,99.46023559570313,14.157196044921875,15.423316955566406,24.925865173339844,13.873985290527344,13.873985290527344,15.273384094238281,13.883979797363281,34239672320,2147483648,7506354176,0
199,1740333778131,46866.3268737793,4650,0,1.2125,13460.269653320313,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,12.446617126464844,15.959548950195313,0.5041656494140625,1.6379013061523438,9.649116516113281,52.56696701049805,13.667999267578125,20.20098114013672,2.7247695922851563,2.3432464599609375,8.485649108886719,12.736480712890625,34239672320,2147483648,7502909440,0
200,1740333778331,47248.35038757324,4650,0,1.20625,13471.035064697266,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,17.685829162597656,20.819541931152344,1.438079833984375,2.3065872192382813,22.45482635498047,52.927677154541016,13.183929443359375,34.52650451660156,1.5439071655273438,10.114311218261719,5.5576171875,9.410514831542969,34239672320,2147483648,7502274560,0
200,1740333778531,30166.585678100586,4650,0,1.20625,13479.86408996582,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,12.864913940429688,7.420066833496094,1.5394973754882813,3.5003890991210938,6.3755340576171875,29.219627380371094,11.556434631347656,9.070060729980469,2.3288803100585938,4.211296081542969,4.896026611328125,7.9019012451171875,34239672320,2147483648,7531286528,0
200,1740333778732,30166.742767333984,4650,0,1.2,13487.655090332031,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,7.320137023925781,2.6001205444335938,0.50018310546875,2.380035400390625,4.0125732421875,17.654830932617188,5.90924072265625,5.264739990234375,0.678863525390625,1.0103378295898438,3.0275726318359375,0.9160614013671875,34239672320,2147483648,7530770432,0
200,1740333778932,47249.66618347168,4650,0,1.2125,13495.254531860352,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,6.133445739746094,1.140594482421875,0.7938232421875,1.7522735595703125,3.504241943359375,13.896797180175781,2.69268798828125,2.310302734375,0.6148757934570313,0.33608245849609375,0.9013595581054688,0.8482666015625,34239672320,2147483648,7529680896,0
200,1740333779132,46868.37292480469,4650,0,1.20625,13502.190536499023,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3.1240692138671875,0.5461273193359375,0.11527252197265625,1.5076522827148438,1.1216888427734375,3.1057968139648438,2.8044281005859375,2.948883056640625,0.0825347900390625,0.0598602294921875,1.0462112426757813,0.09720611572265625,34239672320,2147483648,7527972864,0
200,1740333779333,39469.4129486084,4650,0,1.20625,13509.296569824219,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,4.556434631347656,0.23119354248046875,0.19149017333984375,1.5030136108398438,0.7061920166015625,3.7032470703125,6.6212921142578125,2.4729690551757813,0.25572967529296875,0.0764617919921875,0.9930496215820313,0.07671356201171875,34239672320,2147483648,7527985152,0
199,1740333779533,47250.190032958984,4650,0,1.2,13516.161712646484,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,2.5472564697265625,0.7064208984375,0.30295562744140625,1.6027603149414063,2.1508331298828125,2.9595565795898438,1.3391647338867188,1.7705001831054688,0.243316650390625,0.25890350341796875,0.271942138671875,0.32793426513671875,34239672320,2147483648,7527985152,0
