Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1740151207379,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.154571533203125,0.7945022583007813,0.8944168090820313,2.2783126831054688,4.140846252441406,3.1440811157226563,2.2618484497070313,0.84796142578125,1.6335601806640625,1.5154953002929688,1.079925537109375,0.868804931640625,25658.85626220703,46048.34216308594,132839.02044677734,6845.3463134765625,17012051968,15032385536,7779999744,0
199,1740151207580,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,4.244171142578125,2.5020217895507813,3.0840988159179688,5.5747833251953125,13.894050598144531,3.8593215942382813,2.9379653930664063,3.2367019653320313,4.299705505371094,2.1120452880859375,7.654083251953125,0.822418212890625,25659.040771484375,46051.23425292969,132839.52758789063,6845.3463134765625,17012051968,15032385536,7779418112,0
199,1740151207780,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,23.233657836914063,10.642982482910156,10.100196838378906,7.183624267578125,36.213069915771484,13.540672302246094,25.91918182373047,9.268455505371094,33.776405334472656,2.5067214965820313,21.06231689453125,29.697975158691406,25659.25048828125,46055.328857421875,132841.24969482422,6845.3477783203125,17012051968,15032385536,7804289024,0
200,1740151207980,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,3.572784423828125,1.1546859741210938,5.206939697265625,2.7200698852539063,15.185798645019531,1.204345703125,72.49150085449219,7.6026763916015625,9.820472717285156,2.0423507690429688,2.139678955078125,1.9941940307617188,25659.424560546875,46058.798400878906,132842.3310546875,6845.358825683594,17012051968,15032385536,7813337088,0
200,1740151208180,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,3.8641891479492188,1.7092132568359375,16.21875762939453,2.51617431640625,19.02953338623047,1.9693832397460938,39.824798583984375,5.7967071533203125,5.791069030761719,11.32415771484375,9.220466613769531,1.8119354248046875,25659.593872070313,46062.20477294922,132843.34942626953,6845.360290527344,17012051968,15032385536,7776133120,0
199,1740151208381,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,8.166419982910156,1.962982177734375,2.479095458984375,7.091682434082031,6.175811767578125,7.281303405761719,5.884361267089844,1.3174591064453125,3.2961196899414063,5.026374816894531,2.6213912963867188,1.4381027221679688,25659.744140625,46063.398193359375,132843.80310058594,6845.3702392578125,17012051968,15032385536,7764705280,0
199,1740151208581,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.1888656616210938,1.2182388305664063,0.7615737915039063,0.7038803100585938,3.6660079956054688,4.6651611328125,1.3161468505859375,0.38703155517578125,1.0240249633789063,0.305511474609375,4.16583251953125,0.5147628784179688,25659.87762451172,46063.840759277344,132843.9945678711,6845.3702392578125,17012051968,15032385536,7764410368,0
200,1740151208782,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,0.6422653198242188,0.6528472900390625,2.1230697631835938,0.627349853515625,2.6874618530273438,4.609771728515625,2.1767501831054688,0.5958251953125,0.49839019775390625,0.15335845947265625,0.4995880126953125,0.2928009033203125,25660.0166015625,46064.27136230469,132844.16790771484,6845.3702392578125,17012051968,15032385536,7760801792,0
199,1740151208982,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,13.648674011230469,4.348419189453125,5.517356872558594,11.654594421386719,7.3607330322265625,12.085289001464844,3.9327011108398438,10.328269958496094,4.799278259277344,9.871063232421875,6.756721496582031,4.22442626953125,25660.175415039063,46065.26873779297,132844.88397216797,6845.3826904296875,17012051968,15032385536,7764656128,0
199,1740151209182,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,4.151130676269531,2.416473388671875,3.7978591918945313,5.172706604003906,6.7789154052734375,2.46923828125,3.571319580078125,3.6020278930664063,4.127510070800781,8.812423706054688,4.093841552734375,4.8791351318359375,25660.326538085938,46066.034423828125,132845.3715209961,6845.383483886719,17012051968,15032385536,7762505728,0
200,1740151209382,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.6505584716796875,0.37323760986328125,0.9652328491210938,1.4878463745117188,3.232818603515625,2.9172821044921875,1.384429931640625,0.874114990234375,0.9092788696289063,0.8074188232421875,1.1147079467773438,0.6885147094726563,25660.465698242188,46066.521545410156,132845.5936279297,6845.391662597656,17012051968,15032385536,7761289216,0
200,1740151209583,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,27.07427215576172,6.0704498291015625,13.141273498535156,4.423789978027344,59.002342224121094,43.17115020751953,34.33915710449219,9.486991882324219,11.170806884765625,4.9322509765625,7.1038970947265625,5.5185546875,25660.619079589844,46068.37664794922,132847.1439819336,6845.391662597656,17012051968,15032385536,7781838848,0
199,1740151209783,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.9616470336914063,6.565132141113281,3.4676971435546875,1.771484375,33.669647216796875,2.7005462646484375,9.456932067871094,12.759353637695313,16.004318237304688,1.6166915893554688,8.749351501464844,5.0894012451171875,25660.762939453125,46069.4375,132847.9080810547,6845.391662597656,17012051968,15032385536,7767093248,0
200,1740151209983,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,3.5873947143554688,0.6918792724609375,1.3784942626953125,2.8993682861328125,5.3887786865234375,3.1203536987304688,3.288116455078125,0.6525802612304688,0.43004608154296875,1.0998458862304688,0.6216354370117188,0.194244384765625,25660.908569335938,46069.97412109375,132848.18267822266,6845.396789550781,17012051968,15032385536,7759400960,0
199,1740151210184,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.6377410888671875,0.696319580078125,0.6051254272460938,2.00384521484375,4.325187683105469,4.1520843505859375,1.3814163208007813,1.2406692504882813,3.5362319946289063,8.310195922851563,1.983551025390625,1.8486862182617188,25661.054321289063,46070.54461669922,132848.48175048828,6845.398681640625,17012051968,15032385536,7757361152,0
200,1740151210384,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.4459915161132813,0.5899200439453125,0.59136962890625,1.0619049072265625,3.2242965698242188,3.4418258666992188,1.5562286376953125,0.6083602905273438,0.5376510620117188,0.544097900390625,0.6574325561523438,0.5665817260742188,25661.184448242188,46070.94763183594,132848.63891601563,6845.398681640625,17012051968,15032385536,7757635584,0
200,1740151210584,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,5.2793426513671875,2.8827438354492188,6.902130126953125,2.8115081787109375,7.9701385498046875,8.70404052734375,2.5053863525390625,9.544143676757813,1.5305099487304688,1.7384109497070313,13.67950439453125,1.7517318725585938,25661.353576660156,46071.872009277344,132849.26245117188,6845.414001464844,17012051968,15032385536,7757684736,0
199,1740151210785,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,5.241416931152344,0.139892578125,1.6533279418945313,4.287559509277344,11.029617309570313,11.956932067871094,8.336318969726563,0.7982254028320313,3.9079666137695313,2.355438232421875,3.668670654296875,0.5475234985351563,25661.529724121094,46072.767517089844,132849.80444335938,6845.475341796875,17012051968,15032385536,7757279232,0
199,1740151210985,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,6.8164215087890625,0.34600830078125,3.3986282348632813,5.2135467529296875,10.766639709472656,6.4413909912109375,7.3472442626953125,0.5322265625,3.0315475463867188,2.1914520263671875,8.3072509765625,0.295013427734375,25661.698303222656,46073.613830566406,132850.31903076172,6845.5267333984375,17012051968,15032385536,7759212544,0
199,1740151211185,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,6.164642333984375,0.4061279296875,3.1627197265625,5.7669677734375,15.556716918945313,11.015975952148438,9.075431823730469,1.0391693115234375,2.3061599731445313,9.882980346679688,2.2873001098632813,1.9603042602539063,25661.907653808594,46074.59033203125,132850.9327392578,6845.5721435546875,17012051968,15032385536,7758413824,0
199,1740151211385,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,4.512077331542969,0.5906219482421875,2.6753768920898438,2.5947723388671875,9.662315368652344,7.808845520019531,6.4124755859375,0.690826416015625,1.3897323608398438,1.9916763305664063,2.216339111328125,0.60198974609375,25662.103515625,46075.345947265625,132851.3448486328,6845.612854003906,17012051968,15032385536,7757414400,0
199,1740151211585,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.4523162841796875,0.126678466796875,0.359527587890625,2.0062942504882813,5.101173400878906,2.7838592529296875,1.3924560546875,0.6634445190429688,0.6064300537109375,0.8660888671875,7.293403625488281,0.27191162109375,25662.283203125,46075.926208496094,132851.6241455078,6845.617126464844,17012051968,15032385536,7757656064,0
200,1740151211786,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,0.7986679077148438,0.37339019775390625,0.45037078857421875,0.6676025390625,3.785797119140625,3.3119277954101563,0.9926528930664063,0.3560791015625,0.607635498046875,0.3538360595703125,0.8588409423828125,0.3281402587890625,25662.45263671875,46076.34588623047,132851.76593017578,6845.617126464844,17012051968,15032385536,7756967936,0
200,1740151211986,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.1475296020507813,0.25017547607421875,0.9196319580078125,2.1720199584960938,5.504356384277344,4.721382141113281,1.26953125,1.03155517578125,0.8095626831054688,0.492706298828125,1.3515090942382813,0.26807403564453125,25662.613220214844,46076.88006591797,132852.01525878906,6845.6263427734375,17012051968,15032385536,7757434880,0
199,1740151212186,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,3.2709732055664063,0.0150299072265625,0.6137008666992188,1.5916213989257813,3.71295166015625,2.6041488647460938,0.9523086547851563,0.7498703002929688,1.1315231323242188,1.8787460327148438,0.8495864868164063,0.10396575927734375,25662.756469726563,46077.373596191406,132852.2451171875,6845.6357421875,17012051968,15032385536,7749361664,0
199,1740151212386,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.879302978515625,0.5319747924804688,0.559295654296875,1.7122650146484375,3.2986526489257813,3.0586395263671875,0.7762374877929688,0.5848236083984375,1.0506134033203125,7.3585052490234375,0.6928176879882813,2.0502777099609375,25662.889709472656,46077.8671875,132852.48370361328,6845.6357421875,17012051968,15032385536,7748890624,0
199,1740151212587,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.2781600952148438,0.1716461181640625,0.259918212890625,1.4946136474609375,4.604530334472656,3.0482254028320313,1.3139724731445313,0.3994903564453125,0.9557418823242188,1.1972808837890625,0.7895431518554688,0.8272628784179688,25663.03240966797,46078.3603515625,132852.70733642578,6845.644958496094,17012051968,15032385536,7748366336,0
200,1740151212787,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.3270797729492188,0.5036544799804688,0.8065872192382813,0.6727523803710938,5.052284240722656,1.9745025634765625,1.2231674194335938,0.7724685668945313,0.7990951538085938,0.32621002197265625,2.0330047607421875,0.48961639404296875,25663.168212890625,46078.788818359375,132852.8836669922,6845.644958496094,17012051968,15032385536,7748427776,0
200,1740151212987,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.6385879516601563,0.8264541625976563,1.0897979736328125,2.941619873046875,3.3953781127929688,2.6712493896484375,2.969451904296875,0.6849441528320313,1.1815643310546875,0.7415542602539063,0.8504486083984375,0.8517913818359375,25663.304626464844,46079.25177001953,132853.0916748047,6845.6484375,17012051968,15032385536,7748960256,0
199,1740151213188,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.6977920532226563,0.01806640625,0.72015380859375,1.5879135131835938,3.34942626953125,3.6385498046875,3.328369140625,0.2802886962890625,0.5027389526367188,0.4621734619140625,0.7529373168945313,0.38118743896484375,25663.446655273438,46079.75848388672,132853.33184814453,6845.654235839844,17012051968,15032385536,7748653056,0
199,1740151213388,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.445098876953125,0.576019287109375,1.652252197265625,1.665557861328125,3.6037673950195313,4.088188171386719,2.0232162475585938,1.0713348388671875,1.222991943359375,8.245521545410156,1.0164337158203125,2.0768661499023438,25663.58612060547,46080.313232421875,132853.6290283203,6845.654235839844,17012051968,15032385536,7748550656,0
200,1740151213588,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,0.9517974853515625,0.30156707763671875,0.4551849365234375,0.8110809326171875,4.389335632324219,2.2028656005859375,1.3795166015625,0.563751220703125,1.0753631591796875,0.43300628662109375,0.8139266967773438,0.3566436767578125,25663.719604492188,46080.72869873047,132853.7954711914,6845.654235839844,17012051968,15032385536,7748538368,0
200,1740151213789,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.7496337890625,0.06391143798828125,1.6115798950195313,1.2288360595703125,3.2308349609375,1.8950119018554688,1.3049163818359375,0.32161712646484375,1.1243438720703125,0.2825775146484375,5.857078552246094,0.24478912353515625,25663.85711669922,46081.21691894531,132854.0225830078,6845.659362792969,17012051968,15032385536,7748063232,0
199,1740151213989,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.82965087890625,0.2705841064453125,0.9662322998046875,2.37481689453125,2.6528472900390625,4.6917266845703125,1.2718429565429688,0.42046356201171875,0.5859832763671875,0.2519989013671875,1.00885009765625,0.2802276611328125,25663.992065429688,46081.67138671875,132854.22241210938,6845.6617431640625,17012051968,15032385536,7748325376,0
199,1740151214190,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,6.3960418701171875,2.0927200317382813,3.2900390625,1.9359817504882813,19.797683715820313,4.419303894042969,3.0845565795898438,1.234527587890625,1.4108810424804688,12.304046630859375,2.3740310668945313,1.5770492553710938,25664.139221191406,46082.474670410156,132854.74639892578,6845.66748046875,17012051968,15032385536,7747100672,0
200,1740151214390,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.8788833618164063,0.8001785278320313,3.3409347534179688,2.3319625854492188,3.5760269165039063,4.458717346191406,1.3193893432617188,1.220611572265625,1.5623245239257813,8.109321594238281,5.666053771972656,2.1982345581054688,25664.27862548828,46083.05096435547,132855.06396484375,6845.66748046875,17012051968,15032385536,7746035712,0
199,1740151214590,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,14.292694091796875,5.781196594238281,27.751670837402344,1.4141769409179688,41.50460433959961,2.8031997680664063,11.665351867675781,1.2543182373046875,6.9815673828125,3.4509124755859375,6.667816162109375,2.276641845703125,25664.453735351563,46084.47442626953,132856.1593017578,6845.689025878906,17012051968,15032385536,7745400832,0
200,1740151214790,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77.34703063964844,37.236080169677734,45.68865203857422,57.637489318847656,71.2056884765625,31.827743530273438,68.66552734375,48.07887649536133,53.43129348754883,46.716556549072266,54.28770446777344,44.74131774902344,25664.929565429688,46088.94299316406,132859.5196533203,6846.3116455078125,17012051968,15032385536,6845960192,0
200,1740151214991,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,28.51038360595703,1.9107894897460938,12.443984985351563,3.8810195922851563,16.343765258789063,3.5228042602539063,16.691253662109375,2.1273269653320313,4.7703704833984375,3.40643310546875,4.433013916015625,2.7032241821289063,25665.151489257813,46090.227478027344,132860.32293701172,6846.465026855469,17012051968,15032385536,6841794560,0
199,1740151215191,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.6717300415039063,1.1553802490234375,2.0367507934570313,2.3256607055664063,4.056602478027344,0.39019012451171875,1.0347976684570313,0.2825775146484375,1.2607040405273438,0.5583267211914063,1.9648208618164063,0.25750732421875,25665.28759765625,46090.647399902344,132860.4839477539,6846.474426269531,17012051968,15032385536,6816870400,0
200,1740151215392,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,5.059471130371094,2.0858306884765625,1.9797897338867188,6.053428649902344,3.8685379028320313,1.5190963745117188,1.8738021850585938,2.8997344970703125,2.2387466430664063,8.893455505371094,1.657562255859375,1.512664794921875,25665.423767089844,46091.14208984375,132860.72595214844,6846.474426269531,17012051968,15032385536,6812098560,0
199,1740151215592,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.0651016235351563,0.6322097778320313,0.7668380737304688,1.0443801879882813,3.5102615356445313,0.8754959106445313,0.8633499145507813,0.6848983764648438,1.2522735595703125,0.5652389526367188,0.9512863159179688,0.5877914428710938,25665.54833984375,46091.458251953125,132860.80493164063,6846.474426269531,17012051968,15032385536,6811279360,0
200,1740151215792,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,0.20127105712890625,0,0,0.7898101806640625,0.9897079467773438,0,5.0809326171875,0,0,0,0,0,25665.679321289063,46091.88250732422,132860.9725341797,6846.47705078125,17012051968,15032385536,6811099136,0
199,1740151215993,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.4899215698242188,1.1211318969726563,1.7018890380859375,3.6044769287109375,4.377716064453125,1.1647262573242188,1.6844253540039063,1.3205947875976563,1.2625045776367188,1.1470108032226563,1.6362762451171875,1.039642333984375,25665.807250976563,46092.27520751953,132861.12213134766,6846.478088378906,17012051968,15032385536,6811119616,0
202,1740151216193,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.6042404174804688,0.5999908447265625,0.4095001220703125,1.1218643188476563,3.6738967895507813,0.6781005859375,2.4120712280273438,0.6314620971679688,0.7469329833984375,1.3442764282226563,0.6868743896484375,0.366607666015625,25665.940307617188,46092.65380859375,132861.24407958984,6846.486389160156,17012051968,15032385536,6811168768,0
199,1740151216396,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,11.947845458984375,10.192237854003906,11.023612976074219,11.004798889160156,10.934226989746094,10.884384155273438,18.322647094726563,10.284011840820313,10.796363830566406,10.14752197265625,11.324501037597656,10.269546508789063,25666.09375,46093.62042236328,132861.95056152344,6846.488586425781,17012051968,15032385536,6811426816,0
199,1740151216596,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,23.551063537597656,18.63756561279297,9.115699768066406,8.00726318359375,20.833999633789063,57.475318908691406,49.812400817871094,19.752914428710938,16.756622314453125,12.139450073242188,17.474205017089844,4.629280090332031,25666.254638671875,46095.84924316406,132863.8560180664,6846.488586425781,17012051968,15032385536,6813818880,0
