Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740149291808,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,0,0,0,0,36.76708984375,0,0,0,0,0,0,41.52911376953125,23832.61065673828,24247.042358398438,123048.54077148438,6568.5355224609375,17012051968,15032385536,7569752064,0
198,1740149291809,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61.59534454345703,55.82758331298828,61.45143508911133,56.31653594970703,96.5591049194336,57.211219787597656,62.601863861083984,55.81197738647461,84.00579071044922,58.68242263793945,62.44581604003906,67.1385726928711,23832.617431640625,24247.118103027344,123048.59674072266,6568.5355224609375,17012051968,15032385536,7570243584,0
4,1740149292008,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,5.958343505859375,4.016754150390625,4.137901306152344,3.9349136352539063,7.8037567138671875,5.705352783203125,4.1317291259765625,5.181526184082031,4.016754150390625,4.926353454589844,5.625556945800781,3.8144683837890625,23832.76434326172,24248.287841796875,123048.94982910156,6568.543029785156,17012051968,15032385536,7569231872,0
