Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740151033682,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,17.286590576171875,21.013656616210938,37.30615234375,4.576080322265625,66.51226806640625,0.7082290649414063,6.8039398193359375,4.305259704589844,39.96174240112305,13.04473876953125,14.794357299804688,3.4433441162109375,25496.78692626953,44038.633850097656,132005.15496826172,6820.109130859375,17012051968,15032385536,7662907392,0
199,1740151033684,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,0,0,0,0,59.69507598876953,0,33.909019470214844,0,54.423892974853516,0,0,0,25496.794189453125,44038.743896484375,132005.20727539063,6820.109130859375,17012051968,15032385536,7663308800,0
200,1740151033883,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,8.528884887695313,3.5135726928710938,16.932456970214844,6.4222412109375,24.47064971923828,4.29290771484375,20.080055236816406,6.988578796386719,11.996376037597656,6.434333801269531,12.494529724121094,5.3825836181640625,25497.021728515625,44042.19909667969,132006.24444580078,6820.1326904296875,17012051968,15032385536,7662751744,0
200,1740151034084,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,20.24315643310547,0.7122344970703125,8.06243896484375,6.200080871582031,21.651626586914063,5.5106964111328125,14.272972106933594,6.136070251464844,12.765380859375,4.0485687255859375,8.674156188964844,1.1768264770507813,25497.243530273438,44045.54217529297,132007.19635009766,6820.145568847656,17012051968,15032385536,7661936640,0
200,1740151034284,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,11.565521240234375,1.1101913452148438,16.78974151611328,4.65240478515625,14.72259521484375,3.5243453979492188,10.577568054199219,8.190567016601563,6.3489837646484375,3.1070098876953125,14.870040893554688,3.3138046264648438,25497.456176757813,44048.74627685547,132008.01611328125,6820.153137207031,17012051968,15032385536,7661764608,0
200,1740151034485,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,15.733879089355469,0,12.188232421875,3.551544189453125,17.224075317382813,1.9858551025390625,7.253631591796875,0.49073028564453125,3.6504974365234375,1.984283447265625,2.2373275756835938,7.159515380859375,25497.68035888672,44051.961975097656,132008.80755615234,6820.2022705078125,17012051968,15032385536,7675011072,0
200,1740151034685,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,24.199256896972656,11.802513122558594,27.826881408691406,20.208152770996094,33.63526916503906,32.52482604980469,36.46958923339844,15.979354858398438,29.203102111816406,15.019790649414063,24.00384521484375,9.674537658691406,25497.955932617188,44056.36395263672,132010.7437133789,6820.218566894531,17012051968,15032385536,7690489856,0
200,1740151034886,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,51.9057502746582,8.066352844238281,26.336685180664063,17.682106018066406,59.5775260925293,11.552116394042969,34.401268005371094,15.008384704589844,25.393211364746094,17.585678100585938,31.957565307617188,16.65229034423828,25498.276977539063,44061.2041015625,132012.98272705078,6820.386779785156,17012051968,15032385536,7700115456,0
199,1740151035086,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,23.29827880859375,2.651763916015625,19.785049438476563,7.5221405029296875,33.86042022705078,3.1251373291015625,15.324966430664063,7.2657623291015625,14.815338134765625,8.951683044433594,8.772140502929688,8.911964416503906,25498.581481933594,44064.98553466797,132014.24060058594,6820.479187011719,17012051968,15032385536,7700381696,0
200,1740151035287,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,33.187965393066406,32.43059539794922,40.8964729309082,18.208740234375,47.167972564697266,22.0848388671875,36.07439422607422,9.584091186523438,47.20349884033203,12.560073852539063,19.56915283203125,22.18438720703125,25498.9453125,44069.886291503906,132016.5577392578,6820.601379394531,17012051968,15032385536,7696433152,0
