Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1740151460122,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,14.190025329589844,2.5977325439453125,9.870521545410156,6.542793273925781,14.715278625488281,4.764930725097656,13.253387451171875,3.1904678344726563,8.721138000488281,3.7161712646484375,5.195014953613281,8.316703796386719,25900.990844726563,48896.83856201172,134139.3436279297,6880.768005371094,17012051968,15032385536,7752609792,0
199,1740151460323,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,34.107635498046875,34.714111328125,28.412796020507813,17.16254425048828,26.424293518066406,40.49860763549805,28.704330444335938,12.293174743652344,22.568748474121094,19.45795440673828,41.22788619995117,13.538619995117188,25901.34521484375,48901.583740234375,134141.5164794922,6880.883728027344,17012051968,15032385536,7760887808,0
200,1740151460523,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,12.171661376953125,6.461067199707031,26.829193115234375,5.096626281738281,5.6788482666015625,66.10263061523438,14.526351928710938,5.74700927734375,40.98561477661133,3.6991729736328125,12.908935546875,7.31317138671875,25901.624389648438,48905.80700683594,134143.25073242188,6880.945739746094,17012051968,15032385536,7768059904,0
200,1740151460723,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,13.91729736328125,6.554351806640625,20.86475372314453,9.770866394042969,9.902999877929688,60.14048385620117,19.03777313232422,5.121955871582031,9.397224426269531,6.145561218261719,6.05987548828125,10.42987060546875,25901.874572753906,48909.574768066406,134144.5864868164,6880.959228515625,17012051968,15032385536,7778156544,0
200,1740151460923,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,9.007865905761719,6.347312927246094,24.542747497558594,7.851081848144531,8.742591857910156,47.08869552612305,27.962440490722656,15.863319396972656,12.101516723632813,4.421607971191406,4.7791290283203125,17.26441192626953,25902.12158203125,48913.460021972656,134146.0391845703,6881.001159667969,17012051968,15032385536,7794827264,0
199,1740151461124,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,3.9157943725585938,0.9000625610351563,5.4246368408203125,2.4413681030273438,5.9042816162109375,2.9202194213867188,1.9621200561523438,4.28619384765625,1.9425888061523438,1.339599609375,1.5601959228515625,0.698394775390625,25902.312561035156,48916.22009277344,134146.41369628906,6881.016845703125,17012051968,15032385536,7795912704,0
200,1740151461324,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,3.0187530517578125,1.1790313720703125,3.4430999755859375,1.9200515747070313,4.210258483886719,4.62213134765625,1.9785232543945313,2.716949462890625,0.9827499389648438,1.3507156372070313,1.4085464477539063,1.5685501098632813,25902.492919921875,48918.88427734375,134146.72064208984,6881.018493652344,17012051968,15032385536,7787433984,0
199,1740151461524,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.4509735107421875,0.0415496826171875,1.56689453125,2.0023574829101563,0.125701904296875,41.19577407836914,3.0961456298828125,0.31894683837890625,7.6456756591796875,7.2918548583984375,1.3052520751953125,2.057708740234375,25902.696716308594,48921.927795410156,134147.39978027344,6881.018493652344,17012051968,15032385536,7799312384,0
199,1740151461725,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,17.312705993652344,5.197784423828125,6.3407745361328125,5.7326507568359375,12.253448486328125,16.70185089111328,22.597625732421875,5.416831970214844,21.647438049316406,4.737030029296875,8.267593383789063,3.698516845703125,25902.92791748047,48925.24249267578,134148.3109741211,6881.022521972656,17012051968,15032385536,7796211712,0
199,1740151461925,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.4035415649414063,0.4578399658203125,1.00537109375,0.6364212036132813,4.8391265869140625,3.5130996704101563,1.293701171875,0.7038192749023438,1.289459228515625,0.32678985595703125,1.2446136474609375,0.41104888916015625,25903.100341796875,48927.76940917969,134148.4969482422,6881.022521972656,17012051968,15032385536,7795511296,0
200,1740151462125,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,9.368240356445313,1.7441024780273438,16.344810485839844,4.2463836669921875,8.668647766113281,9.093658447265625,8.110977172851563,0.8507156372070313,12.524284362792969,2.0379486083984375,9.274192810058594,1.6456069946289063,25903.31805419922,48930.99963378906,134149.2801513672,6881.091064453125,17012051968,15032385536,7796989952,0
199,1740151462325,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,10.555381774902344,4.4314117431640625,6.2277679443359375,4.885536193847656,20.96588897705078,4.727348327636719,12.877754211425781,1.8914794921875,4.046783447265625,14.056259155273438,5.8360595703125,1.6326828002929688,25903.497436523438,48934.24005126953,134150.09869384766,6881.14111328125,17012051968,15032385536,7797575680,0
200,1740151462526,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,5.928459167480469,6.14556884765625,1.8112716674804688,10.254386901855469,10.465736389160156,9.490478515625,5.482170104980469,1.556182861328125,3.0423660278320313,10.543846130371094,3.352325439453125,2.2207870483398438,25903.683715820313,48937.30926513672,134150.76446533203,6881.1890869140625,17012051968,15032385536,7798747136,0
199,1740151462726,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,6.115242004394531,0.3423614501953125,1.4951553344726563,9.174491882324219,10.834625244140625,8.675605773925781,4.966102600097656,0.6292495727539063,3.1735000610351563,1.9135513305664063,3.5889511108398438,0.6937789916992188,25903.88702392578,48940.290283203125,134151.31713867188,6881.236328125,17012051968,15032385536,7798808576,0
199,1740151462927,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,3.0924072265625,1.1506729125976563,1.497833251953125,3.9696731567382813,7.1522064208984375,6.303840637207031,5.351219177246094,0.4345550537109375,0.8303604125976563,2.7092819213867188,1.225921630859375,0.37641143798828125,25904.075622558594,48943.02801513672,134151.67584228516,6881.255065917969,17012051968,15032385536,7793709056,0
199,1740151463127,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,9.512603759765625,1.0105972290039063,1.6260757446289063,8.737113952636719,2.841217041015625,5.141899108886719,3.0687026977539063,3.093902587890625,1.54522705078125,1.77471923828125,1.7249679565429688,6.592887878417969,25904.26629638672,48945.83654785156,134152.11517333984,6881.276062011719,17012051968,15032385536,7788445696,0
199,1740151463327,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.6033096313476563,0.37836456298828125,1.8713302612304688,2.0880661010742188,5.111351013183594,2.169586181640625,2.250946044921875,0.590850830078125,1.4252548217773438,1.0715408325195313,1.9136886596679688,0.380615234375,25904.434326171875,48948.4375,134152.35583496094,6881.289123535156,17012051968,15032385536,7787446272,0
200,1740151463527,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.9021759033203125,0.5166091918945313,0.5703659057617188,3.0086288452148438,3.2714080810546875,3.0316619873046875,2.3066787719726563,0.7040481567382813,1.4572067260742188,7.9250335693359375,0.27317047119140625,2.1149978637695313,25904.574340820313,48951.04315185547,134152.63970947266,6881.289123535156,17012051968,15032385536,7783890944,0
199,1740151463727,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,3.796630859375,1.275238037109375,5.3623199462890625,4.2816162109375,2.3432693481445313,3.6866455078125,3.9201812744140625,0.8355941772460938,0.989227294921875,1.98468017578125,3.8406219482421875,0.8411788940429688,25904.722595214844,48952.39025878906,134152.9926147461,6881.305480957031,17012051968,15032385536,7784259584,0
200,1740151463927,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.470458984375,0.1349639892578125,0.8797454833984375,0.6791534423828125,2.6998672485351563,5.140968322753906,1.3675689697265625,0.5391921997070313,1.6036224365234375,0.188232421875,1.009857177734375,0.13271331787109375,25904.858337402344,48952.825927734375,134153.17767333984,6881.305480957031,17012051968,15032385536,7783497728,0
199,1740151464128,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.6828384399414063,0.36591339111328125,0.7358169555664063,1.3040771484375,5.026031494140625,2.402618408203125,2.5344772338867188,0.41347503662109375,1.1615982055664063,0.6750946044921875,1.2762603759765625,0.2797698974609375,25905.00128173828,48953.320373535156,134153.40283203125,6881.314392089844,17012051968,15032385536,7783247872,0
199,1740151464328,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.5037689208984375,0.558197021484375,0.9765777587890625,1.8968734741210938,3.368377685546875,4.6282196044921875,3.7061767578125,0.5035552978515625,0.8724441528320313,0.7326812744140625,1.238739013671875,0.584686279296875,25905.140380859375,48953.781494140625,134153.60540771484,6881.315612792969,17012051968,15032385536,7782813696,0
200,1740151464528,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.4951934814453125,0.133056640625,0.49691009521484375,2.2090225219726563,2.5222015380859375,4.317405700683594,2.7381973266601563,0.8687667846679688,1.5044784545898438,7.767547607421875,0.703643798828125,1.6176223754882813,25905.28125,48954.320861816406,134153.88690185547,6881.315612792969,17012051968,15032385536,7782797312,0
199,1740151464729,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,17.533241271972656,12.807182312011719,8.913261413574219,4.230720520019531,63.882808685302734,4.002250671386719,19.129234313964844,1.7401199340820313,26.51091766357422,6.812705993652344,10.844169616699219,15.538230895996094,25905.451904296875,48956.156494140625,134155.4017944336,6881.3251953125,17012051968,15032385536,7786864640,0
200,1740151464929,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,3.880157470703125,0.7416915893554688,4.862220764160156,1.2940521240234375,99.51760864257813,0.460418701171875,4.5528717041015625,0.8059158325195313,4.921897888183594,1.2017059326171875,1.2297286987304688,6.189476013183594,25905.613708496094,48957.58068847656,134156.51135253906,6881.3251953125,17012051968,15032385536,7814901760,0
199,1740151465129,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,5.333709716796875,0.9872360229492188,5.12451171875,1.1078414916992188,82.44975280761719,0.5715484619140625,4.49517822265625,7.277915954589844,6.4507904052734375,4.905235290527344,4.648567199707031,1.7126312255859375,25905.77960205078,48959.048095703125,134157.65069580078,6881.3314208984375,17012051968,15032385536,7824875520,0
200,1740151465329,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,3.8258895874023438,0.95245361328125,1.3408432006835938,4.194221496582031,5.553657531738281,1.9165802001953125,3.5343856811523438,3.82012939453125,7.864585876464844,4.421630859375,3.3347625732421875,2.6815872192382813,25905.926879882813,48959.71960449219,134158.04040527344,6881.335510253906,17012051968,15032385536,7785447424,0
199,1740151465530,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,7.076507568359375,8.689407348632813,9.68316650390625,6.049293518066406,6.852569580078125,13.048759460449219,10.499595642089844,4.866996765136719,8.634506225585938,14.00543212890625,13.638168334960938,5.154083251953125,25906.090393066406,48960.72204589844,134158.77252197266,6881.335510253906,17012051968,15032385536,7783415808,0
199,1740151465730,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,7.710670471191406,3.16943359375,7.4510498046875,2.6906051635742188,6.667755126953125,14.75189208984375,5.685211181640625,1.8535995483398438,6.283905029296875,2.8967666625976563,3.2211380004882813,6.7624359130859375,25906.259826660156,48961.47186279297,134159.23834228516,6881.33837890625,17012051968,15032385536,7780708352,0
199,1740151465930,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.512420654296875,0.26357269287109375,0.716583251953125,1.211456298828125,2.9984054565429688,4.984077453613281,2.4233627319335938,0.6129150390625,1.4060287475585938,0.5416717529296875,7.576667785644531,0.42008209228515625,25906.40106201172,48962.02716064453,134159.53125,6881.3409423828125,17012051968,15032385536,7780478976,0
199,1740151466131,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.03887939453125,0,0.6141815185546875,0.521575927734375,5.022697448730469,2.653961181640625,0.761077880859375,0.6629180908203125,0.7078399658203125,0.2206878662109375,1.0173873901367188,0.9061203002929688,25906.542602539063,48962.50213623047,134159.73767089844,6881.349914550781,17012051968,15032385536,7778611200,0
200,1740151466331,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.4555587768554688,0.206939697265625,0.7161331176757813,2.947113037109375,3.13421630859375,2.7284393310546875,1.3620681762695313,0.3984832763671875,0.9289169311523438,1.2305221557617188,0.579193115234375,0.2175750732421875,25906.680725097656,48962.959533691406,134159.93572998047,6881.354797363281,17012051968,15032385536,7778029568,0
200,1740151466531,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.2577590942382813,1.5139541625976563,1.2917327880859375,1.6391754150390625,3.1546707153320313,3.4658584594726563,2.8328628540039063,0.5176010131835938,1.4365005493164063,7.753227233886719,8.12396240234375,0.8967132568359375,25906.823181152344,48963.562561035156,134160.2728881836,6881.354797363281,17012051968,15032385536,7780454400,0
199,1740151466732,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.7694473266601563,0.7805252075195313,0.8575592041015625,0.7793350219726563,5.231697082519531,4.0029754638671875,2.228546142578125,1.1157913208007813,1.647796630859375,0.6113739013671875,1.0826263427734375,0.6002731323242188,25906.956909179688,48964.01971435547,134160.47924804688,6881.354797363281,17012051968,15032385536,7780347904,0
199,1740151466932,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.8721771240234375,0.00659942626953125,0.23329925537109375,2.1711044311523438,3.2983016967773438,2.1527938842773438,1.4547882080078125,0.543792724609375,0.77593994140625,0.43334197998046875,1.21173095703125,0.11280059814453125,25907.09649658203,48964.490966796875,134160.68786621094,6881.360900878906,17012051968,15032385536,7780347904,0
200,1740151467132,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.8506240844726563,0.1444854736328125,1.3794021606445313,0.7788772583007813,2.9827041625976563,2.6163177490234375,0.6087646484375,0.49834442138671875,0.334625244140625,0.7310333251953125,0.38611602783203125,0.16461181640625,25907.23455810547,48964.921936035156,134160.85375976563,6881.3701171875,17012051968,15032385536,7772659712,0
199,1740151467333,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.3979263305664063,0,0.891082763671875,2.269012451171875,2.2503585815429688,1.9930877685546875,2.2087554931640625,0.676361083984375,1.1696624755859375,0.3597869873046875,1.4039840698242188,0,25907.374938964844,48965.41955566406,134161.08740234375,6881.3753662109375,17012051968,15032385536,7772438528,0
199,1740151467533,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,4.562744140625,5.3986053466796875,2.2387542724609375,3.3874130249023438,19.48992919921875,4.308952331542969,4.380668640136719,1.2313385009765625,1.8694534301757813,13.405815124511719,10.3310546875,1.3750762939453125,25907.522705078125,48966.29150390625,134161.68621826172,6881.3753662109375,17012051968,15032385536,7770660864,0
200,1740151467733,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.1753768920898438,0.5889816284179688,6.9343719482421875,0.9622955322265625,4.090370178222656,1.79766845703125,1.5823974609375,0.93646240234375,0.85101318359375,0.515228271484375,1.2239761352539063,0.5344161987304688,25907.655517578125,48966.77099609375,134161.91473388672,6881.3753662109375,17012051968,15032385536,7770243072,0
199,1740151467933,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.7671661376953125,0.8663711547851563,1.0230560302734375,1.6044921875,3.6722564697265625,2.671844482421875,2.1478195190429688,0.4305419921875,0.8930130004882813,0.7661590576171875,0.4757843017578125,0.6345672607421875,25907.794677734375,48967.237243652344,134162.11907958984,6881.3846435546875,17012051968,15032385536,7770292224,0
199,1740151468134,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,3.4971771240234375,0.519287109375,0.7476043701171875,1.061553955078125,4.4788970947265625,2.0886917114257813,1.864471435546875,0.4965057373046875,0.8906402587890625,1.0013046264648438,36.305641174316406,0.35941314697265625,25907.941467285156,48968.02374267578,134162.62133789063,6881.3916015625,17012051968,15032385536,7775420416,0
199,1740151468334,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.4402618408203125,0.227203369140625,0.34641265869140625,1.295196533203125,4.69256591796875,2.7231063842773438,0.721282958984375,21.589271545410156,1.5228500366210938,0.17028045654296875,40.580848693847656,38.280784606933594,25908.076049804688,48969.390625,134163.68090820313,6881.3941650390625,17012051968,15032385536,7778140160,0
200,1740151468534,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,4.940635681152344,1.1954193115234375,1.5396575927734375,2.7570114135742188,5.033302307128906,4.902320861816406,0.6980209350585938,90.06198120117188,4.383934020996094,2.1261749267578125,9.550819396972656,0.480316162109375,25908.231994628906,48970.84912109375,134164.81701660156,6881.396789550781,17012051968,15032385536,7774355456,0
199,1740151468734,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.5693435668945313,2.1823043823242188,0.9115142822265625,0.8812484741210938,1.4097442626953125,4.152214050292969,2.7839431762695313,0.815032958984375,1.0289764404296875,0.5823440551757813,1.307586669921875,0.59136962890625,25908.36639404297,48971.71142578125,134165.01690673828,6881.396789550781,17012051968,15032385536,7773007872,0
200,1740151468934,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.8696517944335938,0.16104888916015625,2.1592941284179688,0.9693756103515625,3.4592056274414063,3.0552215576171875,0.53973388671875,56.15576171875,0.961273193359375,0.45488739013671875,0.40714263916015625,0.6452865600585938,25908.49969482422,48973.65460205078,134165.4779663086,6881.403564453125,17012051968,15032385536,7773052928,0
199,1740151469135,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.7444839477539063,0.402587890625,0.4623565673828125,0.5770645141601563,2.8791046142578125,3.4798507690429688,0.4254302978515625,100,0.5298385620117188,0.4339447021484375,1.3741836547851563,0.41065216064453125,25908.62579345703,48976.67590332031,134166.11376953125,6881.411682128906,17012051968,15032385536,7772553216,0
200,1740151469335,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,4.382301330566406,51.54180145263672,8.516357421875,2.744110107421875,41.005924224853516,5.634742736816406,19.260589599609375,45.19705581665039,6.237663269042969,14.795860290527344,7.692100524902344,3.8619613647460938,25908.807983398438,48980.40734863281,134167.45947265625,6881.4332275390625,17012051968,15032385536,7779618816,0
200,1740151469536,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76.98358154296875,53.55990219116211,68.76434326171875,61.74259948730469,81.55461120605469,65.00654602050781,65.78501892089844,63.2749137878418,78.97395324707031,57.26611328125,58.25248336791992,67.03236389160156,25909.2421875,48986.98016357422,134171.208984375,6881.873291015625,17012051968,15032385536,6932738048,0
200,1740151469736,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,30.772727966308594,10.449317932128906,14.569969177246094,3.9099349975585938,14.086967468261719,54.332454681396484,20.983360290527344,5.396827697753906,15.985504150390625,9.214653015136719,31.25029754638672,13.212333679199219,25909.520080566406,48991.339782714844,134172.90844726563,6882.090576171875,17012051968,15032385536,6845513728,0
200,1740151469936,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,0.6511306762695313,5.643035888671875,1.146087646484375,0,2.2353363037109375,38.07229995727539,0,0,7.362342834472656,0,0,0,25909.650817871094,48994.24450683594,134173.49603271484,6882.090576171875,17012051968,15032385536,6829023232,0
200,1740151470137,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.5890960693359375,26.062835693359375,1.1638107299804688,0.7751235961914063,3.8285675048828125,2.2474746704101563,1.20404052734375,0.626800537109375,0.6418228149414063,1.699432373046875,1.476837158203125,16.378372192382813,25909.80194091797,48996.99822998047,134173.87969970703,6882.109680175781,17012051968,15032385536,6803464192,0
200,1740151470337,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2.1554183959960938,0.5634613037109375,2.2250442504882813,1.8717117309570313,2.8407669067382813,0.718841552734375,0.7145462036132813,0.5576705932617188,0.6643829345703125,0.5785369873046875,0.53955078125,0.3214874267578125,25909.93096923828,48999.44189453125,134174.00714111328,6882.113525390625,17012051968,15032385536,6803415040,0
200,1740151470538,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.900177001953125,0.21920013427734375,1.0245285034179688,0.873809814453125,3.3707275390625,0.24466705322265625,4.315055847167969,4.594215393066406,6.4134521484375,1.1282958984375,7.414802551269531,0.303131103515625,25910.069458007813,49002.033630371094,134174.28063964844,6882.1177978515625,17012051968,15032385536,6798737408,0
200,1740151470738,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,3.8438339233398438,0.8223190307617188,2.2831802368164063,1.5920562744140625,2.8426055908203125,0.707672119140625,1.5300445556640625,1.145477294921875,1.2231903076171875,8.820480346679688,0.9920501708984375,0.533111572265625,25910.202514648438,49004.588806152344,134174.51385498047,6882.1177978515625,17012051968,15032385536,6798151680,0
200,1740151470939,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,0.2948760986328125,0.1226348876953125,0.3292694091796875,0.44377899169921875,3.1305313110351563,0.12418365478515625,1.3209152221679688,0.41710662841796875,0.28943634033203125,0.2346038818359375,0.43410491943359375,0.20708465576171875,25910.327209472656,49006.97802734375,134174.6033935547,6882.1177978515625,17012051968,15032385536,6798147584,0
200,1740151471139,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,3.4412460327148438,1.78070068359375,2.0340652465820313,1.7193450927734375,4.735420227050781,1.8608779907226563,2.1633529663085938,2.0996932983398438,2.275634765625,3.3306427001953125,2.2142791748046875,1.700225830078125,25910.461303710938,49009.41955566406,134174.7265625,6882.124267578125,17012051968,15032385536,6798213120,0
200,1740151471340,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,0.5789108276367188,0,0,0.0111846923828125,1.7618331909179688,0,0,0,0,0,0,0,25910.5869140625,49011.83581542969,134174.84051513672,6882.127380371094,17012051968,15032385536,6798213120,0
199,1740151471540,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,1.9582138061523438,2.2344512939453125,2.44903564453125,2.5771026611328125,4.814659118652344,1.65093994140625,3.3303604125976563,1.5701828002929688,3.29217529296875,1.834686279296875,2.13092041015625,1.6583786010742188,25910.719360351563,49014.28186035156,134174.97003173828,6882.127380371094,17012051968,15032385536,6796746752,0
