Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740150565948,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,100,100,100,100,100,100,100,100,100,100,100,100,25065.183532714844,38881.18957519531,129788.67126464844,6754.323974609375,17012051968,15032385536,7527632896,0
199,1740150565949,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,100,100,100,100,100,100,100,100,100,100,100,100,25065.190307617188,38881.261779785156,129788.72137451172,6754.323974609375,17012051968,15032385536,7527264256,0
4,1740150566148,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,28.731277465820313,12.83154296875,12.661323547363281,16.420440673828125,31.688629150390625,11.622993469238281,18.055503845214844,15.308372497558594,19.854278564453125,13.357437133789063,13.134956359863281,24.959800720214844,25065.362365722656,38883.19189453125,129789.81311035156,6754.3350830078125,17012051968,15032385536,7531048960,0
