Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743008204293,50299.06625366211,4650,0,1.2,24962.521484375,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,79.7406005859375,1.13067626953125,8.139205932617188,5.2180023193359375,47.832725524902344,21.705459594726563,50.08679962158203,11.721183776855469,7.500251770019531,53.758758544921875,21.969955444335938,12.4573974609375,34239672320,34583793664,13527597056,0
191,1743008204302,53021.710845947266,4650,0,1.2,24963.266815185547,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,16.793182373046875,13.387847900390625,4.0047149658203125,1.9533004760742188,76.75286865234375,8.968589782714844,73.11933898925781,18.136459350585938,7.865669250488281,2.1145477294921875,17.29291534423828,7.99041748046875,34239672320,34583793664,13529759744,0
199,1743008204494,53022.34063720703,3720.0000000000005,0,1.21875,24972.625610351563,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,17.206756591796875,2.78045654296875,4.2891693115234375,2.201507568359375,78.21769714355469,3.9287185668945313,14.355400085449219,17.649520874023438,9.802398681640625,4.284904479980469,5.4908905029296875,3.4701309204101563,34239672320,34583793664,13590786048,0
200,1743008204694,26085.237380981445,3720.0000000000005,0,1.2,24982.656616210938,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,10.359764099121094,2.359588623046875,0.7354888916015625,1.7339935302734375,84.49950408935547,4.587425231933594,15.789192199707031,46.29475021362305,0.864959716796875,1.164794921875,1.5532073974609375,1.6776046752929688,34239672320,34583793664,13612711936,0
200,1743008204894,53024.58090209961,4650,0,1.20625,24993.3663482666,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,47.252464294433594,5.432586669921875,1.9216232299804688,1.8326416015625,53.1056022644043,3.640899658203125,0.8626708984375,95.35240173339844,2.0116043090820313,1.1728668212890625,15.467361450195313,1.98651123046875,34239672320,34583793664,13632552960,0
200,1743008205094,53025.599853515625,4650,0,1.20625,25003.628463745117,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,26.272018432617188,3.3958892822265625,0.63262939453125,1.6864852905273438,76.03471374511719,3.6984939575195313,5.448089599609375,60.76007843017578,4.558387756347656,0.7119598388671875,2.5517730712890625,1.4574203491210938,34239672320,34583793664,13635923968,0
200,1743008205295,53026.003967285156,4650,0,1.2,25012.91539001465,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,10.819381713867188,4.2593231201171875,0.079345703125,1.472686767578125,87.54096221923828,1.5088729858398438,9.865715026855469,1.5634231567382813,0.5330657958984375,3.2638473510742188,1.0862579345703125,0.454681396484375,34239672320,34583793664,13643808768,0
200,1743008205495,53027.128341674805,3720.0000000000005,0,1.2,25022.49594116211,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,13.300552368164063,3.484893798828125,0.9312973022460938,1.7224884033203125,44.885894775390625,7.1833648681640625,56.37117004394531,2.2600021362304688,7.488189697265625,0.7433853149414063,3.1683120727539063,4.363273620605469,34239672320,34583793664,13644595200,0
200,1743008205695,53027.475845336914,3720.0000000000005,0,1.20625,25031.729385375977,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3.1656265258789063,1.58587646484375,0.003509521484375,1.1707000732421875,97.55789184570313,0.9585494995117188,3.879150390625,2.0228729248046875,2.353240966796875,0.514373779296875,0.5546646118164063,0.96160888671875,34239672320,34583793664,13646786560,0
200,1743008205896,53028.01516723633,4650,0,1.2125,25041.0069732666,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3.4742889404296875,2.8071136474609375,3.4249038696289063,1.5950775146484375,88.00108337402344,1.6756668090820313,15.183807373046875,2.6940383911132813,0.90325927734375,0.7410049438476563,3.93975830078125,1.0563278198242188,34239672320,34583793664,13651480576,0
199,1743008206096,50311.89222717285,4650,0,1.2,25050.74412536621,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,9.101272583007813,2.9846420288085938,1.8729629516601563,1.3296890258789063,85.93126678466797,4.645896911621094,12.001701354980469,4.922080993652344,1.94927978515625,0.7073516845703125,10.454505920410156,0.8431930541992188,34239672320,34583793664,13666201600,0
199,1743008206296,53029.20837402344,3720.0000000000005,0,1.2,25061.32098388672,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,38.112884521484375,11.250434875488281,2.852783203125,4.0748443603515625,62.08333969116211,6.2134857177734375,22.9312744140625,8.973953247070313,8.467689514160156,3.5557632446289063,12.597808837890625,2.9989700317382813,34239672320,34583793664,13674192896,0
