Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740268542649,22241.92724609375,3720.0000000000005,0,1.23125,13117.89875793457,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,43.34177780151367,17.643402099609375,17.06780242919922,2.9913101196289063,39.51930236816406,12.275260925292969,100,7.7382965087890625,24.187164306640625,4.556968688964844,81.7054443359375,2.30682373046875,34239672320,2147483648,13928845312,0
199,1740268542650,22241.943405151367,4650,0,1.23125,13118.063186645508,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,6.4014129638671875,6.7213134765625,2.459259033203125,5.395050048828125,90.15962219238281,2.4625930786132813,100,3.4989471435546875,2.1993408203125,2.5025863647460938,2.2093353271484375,3.5356063842773438,34239672320,2147483648,13928046592,0
199,1740268542850,21051.4287109375,3720.0000000000005,0,1.21875,13128.203826904297,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,12.939315795898438,4.408477783203125,0.2469635009765625,1.2910079956054688,69.17333984375,1.505157470703125,30.471214294433594,5.892799377441406,2.928802490234375,1.6308212280273438,2.1190109252929688,1.322235107421875,34239672320,2147483648,13944410112,0
199,1740268543050,21052.382263183594,4650,0,1.2125,13138.102676391602,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,5.173248291015625,2.2703399658203125,0.5563735961914063,1.2188796997070313,69.78653717041016,1.9190750122070313,39.685401916503906,2.3526229858398438,0.602264404296875,0.6424102783203125,1.14019775390625,0.8095703125,34239672320,2147483648,13942173696,0
199,1740268543250,21052.8282623291,3720.0000000000005,0,1.19375,13147.6357421875,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,4.257698059082031,4.972602844238281,0.13170623779296875,1.6955184936523438,63.362125396728516,37.005577087402344,2.88116455078125,5.91217041015625,0.4010772705078125,0.7820053100585938,0.8139801025390625,1.31915283203125,34239672320,2147483648,13944307712,0
199,1740268543450,22248.034133911133,3720.0000000000005,0,1.225,13156.957260131836,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,14.076805114746094,1.98565673828125,0.6998519897460938,1.7593231201171875,2.7153244018554688,83.4397964477539,10.118606567382813,3.0832748413085938,0.9764480590820313,0.9302749633789063,8.990371704101563,0.77569580078125,34239672320,2147483648,13973377024,0
200,1740268543650,22249.589569091797,3720.0000000000005,0,1.21875,13166.752532958984,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,15.147499084472656,3.6414031982421875,0.25032806396484375,1.7720413208007813,68.67394256591797,17.37171173095703,13.46533203125,9.638336181640625,0.752532958984375,1.3421173095703125,3.3548355102539063,1.2983245849609375,34239672320,2147483648,13951631360,0
194,1740268543856,21055.654998779297,3720.0000000000005,0,1.21875,13176.971298217773,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,10.60491943359375,3.6837615966796875,0.5746307373046875,2.0183944702148438,12.177680969238281,5.2458648681640625,82.12493133544922,3.7083740234375,2.9491119384765625,0.5950546264648438,1.8809356689453125,0.8171463012695313,34239672320,2147483648,13957230592,0
199,1740268544051,21056.105560302734,3720.0000000000005,0,1.2125,13186.290939331055,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,4.670921325683594,2.380706787109375,0.24974822998046875,1.720733642578125,100,0.222625732421875,7.1640167236328125,2.2864227294921875,0.42786407470703125,0.5830154418945313,1.362396240234375,0.7078628540039063,34239672320,2147483648,13971419136,0
200,1740268544251,22253.37501525879,4650,0,1.21875,13196.17562866211,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,14.925361633300781,16.375267028808594,0.7130661010742188,1.8014450073242188,54.822364807128906,20.280517578125,6.359504699707031,28.867591857910156,2.428314208984375,1.1889495849609375,6.030517578125,5.1389007568359375,34239672320,2147483648,13978718208,0
199,1740268544451,48702.545959472656,4650,0,1.225,13208.284622192383,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,30.34393310546875,38.23136901855469,12.531768798828125,5.256378173828125,27.70824432373047,35.067298889160156,17.559043884277344,83.19593811035156,11.338111877441406,14.423637390136719,21.77362823486328,13.79364013671875,34239672320,2147483648,13999677440,0
199,1740268544651,22256.158172607422,4475,0,1.1625,13222.71029663086,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,59.30030822753906,60.68784713745117,52.560333251953125,43.445640563964844,80.32953643798828,71.67158508300781,65.84500122070313,71.01194763183594,60.01156234741211,52.932579040527344,57.67678451538086,61.213104248046875,34239672320,2147483648,14062239744,0
199,1740268544851,22257.899002075195,4550,0,1.18125,13237.933944702148,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,75.17826843261719,72.31783294677734,69.380126953125,46.984920501708984,78.01585388183594,88.51140594482422,74.74260711669922,80.75993347167969,56.334228515625,76.97099304199219,73.51203155517578,57.09621810913086,34239672320,2147483648,14176415744,0
200,1740268545051,22259.533752441406,3720.0000000000005,0,1.23125,13252.231048583984,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,51.2821159362793,50.1836051940918,35.58357238769531,13.81988525390625,50.36345672607422,66.32445526123047,49.97317886352539,69.2730712890625,40.796592712402344,34.43046569824219,44.95209884643555,25.420082092285156,34239672320,2147483648,14206291968,0
200,1740268545251,22260.79051208496,4650,0,1.225,13262.898880004883,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,16.660324096679688,12.913475036621094,0.7190628051757813,11.882896423339844,34.956939697265625,33.885032653808594,25.336692810058594,16.791000366210938,3.9734115600585938,5.0311431884765625,2.4558258056640625,8.187759399414063,34239672320,2147483648,14190809088,0
200,1740268545452,22261.437255859375,4650,0,1.20625,13271.823287963867,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,15.2193603515625,4.054847717285156,0.5698776245117188,1.4018707275390625,10.317039489746094,21.429771423339844,10.4588623046875,28.221343994140625,0.44388580322265625,0.447235107421875,1.0470733642578125,2.1816787719726563,34239672320,2147483648,14189412352,0
200,1740268545652,54791.95021057129,4650,0,1.2125,13279.43928527832,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,6.468147277832031,2.9599609375,0.01873016357421875,1.2707290649414063,0.5479202270507813,24.080123901367188,1.762603759765625,5.076507568359375,0.01322174072265625,0.02874755859375,2.3041610717773438,0.6852493286132813,34239672320,2147483648,14199566336,0
