Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740268341396,21462.787353515625,3720.0000000000005,0,1.2375,3860.316436767578,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,35.0809326171875,20.629051208496094,0,78.14774322509766,36.21971130371094,33.81884002685547,47.557464599609375,10.883354187011719,1.5853958129882813,80.04088592529297,7.5348052978515625,2.6030731201171875,34239672320,2147483648,12357718016,0
199,1740268341397,21462.803741455078,4650,0,1.23125,3860.485794067383,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,0.93707275390625,0.6369400024414063,0.9704208374023438,0,90.3024673461914,0,0,33.694602966308594,0,100,0,0,34239672320,2147483648,12360192000,0
199,1740268341597,21464.23957824707,3720.0000000000005,0,1.225,3870.721481323242,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,16.511924743652344,7.2053985595703125,2.1728744506835938,0.6043548583984375,67.50205993652344,6.117393493652344,28.50782012939453,10.322792053222656,0.6314468383789063,3.7473526000976563,1.28204345703125,3.6021270751953125,34239672320,2147483648,12373856256,0
200,1740268341797,20288.758758544922,4650,0,1.20625,3880.4378662109375,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,7.546142578125,2.71026611328125,1.8389358520507813,0.2720794677734375,72.40508270263672,6.194282531738281,32.81629943847656,4.2028350830078125,0.5102691650390625,0.8133468627929688,1.3421096801757813,1.0013961791992188,34239672320,2147483648,12377378816,0
200,1740268341997,21467.120666503906,4650,0,1.23125,3890.0391845703125,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,2.06878662109375,3.4918060302734375,1.4898529052734375,0.640625,75.93655395507813,14.8359375,26.432029724121094,4.019599914550781,0.45265960693359375,0.49030303955078125,8.463264465332031,0.8454818725585938,34239672320,2147483648,12392505344,0
199,1740268342197,21468.709732055664,3720.0000000000005,0,1.21875,3900.336700439453,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,5.367942810058594,10.316413879394531,1.9090957641601563,4.00543212890625,79.28072357177734,3.7161331176757813,13.648056030273438,6.236946105957031,5.632377624511719,9.20306396484375,11.180656433105469,1.6884384155273438,34239672320,2147483648,12371980288,0
199,1740268342397,20290.995712280273,4650,0,1.21875,3909.7310180664063,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,6.058937072753906,2.67193603515625,2.1120223999023438,0.4190826416015625,73.57576751708984,0.8347320556640625,30.23937225341797,6.642433166503906,0.47635650634765625,1.1789474487304688,0.23073577880859375,2.4583816528320313,34239672320,2147483648,12433981440,0
199,1740268342597,20291.433639526367,4650,0,1.2125,3919.3914642333984,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,20.417022705078125,1.994903564453125,1.50811767578125,0.4109649658203125,82.66886901855469,0.5523834228515625,5.7884674072265625,3.455108642578125,0.9344329833984375,0.2874908447265625,0.81005859375,1.145904541015625,34239672320,2147483648,12376817664,0
199,1740268342797,20291.860107421875,4650,0,1.2125,3928.4737548828125,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,2.2595596313476563,2.1067962646484375,1.4833602905273438,0.1322174072265625,100,0.2178955078125,8.121925354003906,1.4850616455078125,0.2680816650390625,0.218994140625,0.18395233154296875,0.6431350708007813,34239672320,2147483648,12396126208,0
199,1740268342998,21474.561080932617,4650,0,1.21875,3938.2262268066406,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,5.9138946533203125,8.375259399414063,1.9409866333007813,0.28858184814453125,41.55710983276367,20.001739501953125,54.54386901855469,10.522994995117188,0.45989227294921875,1.3046417236328125,0.9478759765625,2.385528564453125,34239672320,2147483648,12410966016,0
