Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740268180403,19686.001953125,4650,0,1.225,62021.534744262695,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,22.695938110351563,5.4803466796875,7.668312072753906,2.7880020141601563,30.865158081054688,24.250823974609375,88.2270736694336,2.7311859130859375,8.890419006347656,1.1554336547851563,34.57959747314453,0,34239672320,2147483648,11123261440,0
199,1740268180404,19686.014846801758,4650,0,1.21875,62021.649978637695,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,0,0,0,0,100,0,52.48051071166992,0,41.714969635009766,0,0,44.15750503540039,34239672320,2147483648,11123474432,0
199,1740268180604,5498.486679077148,3720.0000000000005,0,1.21875,62032.29350280762,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,14.765525817871094,7.28656005859375,1.4881362915039063,0.410675048828125,9.535354614257813,25.48169708251953,86.0584945678711,5.85687255859375,9.111587524414063,0.7185897827148438,4.442962646484375,5.0874786376953125,34239672320,2147483648,11138904064,0
199,1740268180804,19688.66566467285,4650,0,1.2125,62041.97721862793,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,14.962211608886719,2.106689453125,1.3739242553710938,0,63.866668701171875,4.804618835449219,33.93463134765625,3.4394683837890625,0.26731109619140625,0.10854339599609375,0.9029998779296875,0.7597274780273438,34239672320,2147483648,11135135744,0
200,1740268181004,20847.030334472656,4650,0,1.23125,62051.50115966797,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,4.219169616699219,1.54046630859375,1.3935775756835938,0.3226470947265625,74.58941650390625,16.794937133789063,32.18597412109375,4.9154815673828125,0.07341766357421875,7.976768493652344,0.4803619384765625,0.5645065307617188,34239672320,2147483648,11152605184,0
200,1740268181204,20847.477111816406,4650,0,1.23125,62061.3493347168,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,5.1159820556640625,3.5016860961914063,5.354911804199219,1.2831039428710938,6.1515350341796875,4.6110992431640625,97.75578308105469,3.4858322143554688,2.3956451416015625,6.436187744140625,3.5468292236328125,1.8731765747070313,34239672320,2147483648,11153457152,0
199,1740268181404,20848.19874572754,4650,0,1.225,62071.096420288086,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,5.7820892333984375,6.239898681640625,3.6702499389648438,0.0649261474609375,24.657928466796875,4.781227111816406,69.06626892089844,2.8191375732421875,0.14514923095703125,1.2101058959960938,12.033660888671875,3.3343887329101563,34239672320,2147483648,11177881600,0
199,1740268181604,19693.540893554688,3720.0000000000005,0,1.20625,62080.89131164551,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,19.580848693847656,2.9731826782226563,1.7650222778320313,0.7207489013671875,63.44996643066406,5.636482238769531,14.912933349609375,6.53460693359375,0.7045822143554688,0.9715957641601563,8.922187805175781,1.495819091796875,34239672320,2147483648,11135066112,0
200,1740268181804,5501.398208618164,4650,0,1.2125,62090.18305969238,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,2.7313308715820313,3.0648193359375,1.4897079467773438,0.1183624267578125,100,0.17438507080078125,7.866981506347656,2.2258682250976563,0.28214263916015625,0.2423095703125,1.8087310791015625,0.49752044677734375,34239672320,2147483648,11155976192,0
200,1740268182005,5501.942184448242,3720.0000000000005,0,1.2125,62099.72640991211,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,11.747543334960938,3.9190521240234375,1.5768280029296875,0.379974365234375,39.62138748168945,19.4871826171875,54.09337615966797,5.65081787109375,0.48193359375,0.8171310424804688,2.9981613159179688,2.0509033203125,34239672320,2147483648,11169566720,0
202,1740268182205,5503.042297363281,4650,0,1.23125,62112.18029785156,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,15.202316284179688,34.18907928466797,5.472557067871094,4.639152526855469,17.65953826904297,71.06816864013672,19.2159423828125,55.370513916015625,6.482780456542969,11.878929138183594,7.562980651855469,10.041976928710938,34239672320,2147483648,11171176448,0
200,1740268182408,48120.23907470703,4550,0,1.18125,62127.78276062012,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,71.76889038085938,48.120849609375,47.968955993652344,42.0671272277832,78.05670166015625,69.86407470703125,71.20745849609375,71.17261505126953,64.13432312011719,39.520450592041016,60.430538177490234,47.189178466796875,34239672320,2147483648,11222511616,0
200,1740268182608,20857.23747253418,4650,0,1.21875,62141.3572845459,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,83.6854248046875,59.025413513183594,66.72821807861328,60.148433685302734,85.41092681884766,84.06779479980469,79.16859436035156,85.26945495605469,64.75387573242188,66.87535095214844,70.63411712646484,62.680450439453125,34239672320,2147483648,11318431744,0
199,1740268182809,19702.200775146484,3720.0000000000005,0,1.24375,62155.44096374512,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,67.61985778808594,36.19794464111328,28.548019409179688,29.630882263183594,46.20933151245117,64.94708251953125,45.00969314575195,77.94357299804688,47.87173843383789,34.469886779785156,42.188297271728516,36.363773345947266,34239672320,2147483648,11371298816,0
