Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740441962613,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,3.65069580078125,0,10.701934814453125,0,76.98160552978516,0,23.15460968017578,0,4.610511779785156,1.7370147705078125,4.501762390136719,1.35101318359375,8766.609619140625,4096,249,56,4,97815.3173828125,87019.97290039063,885.4480590820313,16976154624,5100273664,7962800128,0
199,1740441962615,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,10.143516540527344,5.52508544921875,28.131690979003906,5.5396575927734375,98.20586395263672,5.7153167724609375,26.351356506347656,8.402305603027344,37.205162048339844,5.8694915771484375,15.872634887695313,5.6815643310546875,8766.630737304688,4096,249,56,4,97815.6947631836,87020.30938720703,885.4508666992188,16976154624,5100273664,7965450240,0
200,1740441962814,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.5959320068359375,0.2614593505859375,12.545196533203125,0,74.63442993164063,0.52789306640625,28.471099853515625,0.39266204833984375,7.529258728027344,1.9237213134765625,5.905433654785156,0.7527618408203125,8766.830627441406,4096,249,56,4,97820.28344726563,87024.63232421875,885.4791259765625,16976154624,5100273664,8010457088,0
200,1740441963015,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.133216857910156,0.572265625,16.899795532226563,0.7025527954101563,11.989273071289063,3.3736038208007813,5.743553161621094,1.7229385375976563,2.820892333984375,1.1248779296875,7.298728942871094,2.17669677734375,8767.030029296875,4096,249,56,4,97821.86846923828,87025.96258544922,885.5105590820313,16976154624,5100273664,8010952704,0
199,1740441963215,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.708595275878906,0.01806640625,21.062881469726563,0,0.9404449462890625,3.8831558227539063,1.908660888671875,1.31842041015625,2.4527130126953125,0.253662109375,9.830398559570313,2.5375595092773438,8767.235412597656,4096,249,56,4,97822.69116210938,87026.53900146484,885.531494140625,16976154624,5100273664,8010756096,0
200,1740441963415,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.3824462890625,4.1806488037109375,21.880516052246094,0.33386993408203125,6.309883117675781,4.3202667236328125,4.2990570068359375,1.6144943237304688,5.1761932373046875,1.2568435668945313,18.36750030517578,3.0123214721679688,8767.449829101563,4096,249,56,4,97824.03527832031,87027.64837646484,885.5535278320313,16976154624,5100273664,8008708096,0
200,1740441963616,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.5897369384765625,1.0960235595703125,22.873626708984375,0.30718994140625,3.1240081787109375,5.434364318847656,4.626518249511719,2.9230117797851563,1.4793624877929688,2.1671295166015625,7.471565246582031,4.233283996582031,8767.662475585938,4096,249,56,4,97824.9390258789,87028.29132080078,885.5742797851563,16976154624,5100273664,8000339968,0
200,1740441963817,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,7.855567932128906,0.4774932861328125,21.99500274658203,0.42261505126953125,3.0737457275390625,5.881256103515625,5.9796142578125,1.7233047485351563,0.83319091796875,3.1896209716796875,10.485099792480469,4.191139221191406,8767.871643066406,4096,249,56,3,97825.60314941406,87028.69793701172,885.59619140625,16976154624,5100273664,8003223552,0
200,1740441964018,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.293022155761719,0.06061553955078125,18.815673828125,1.2888336181640625,2.5532760620117188,4.908203125,3.0135879516601563,1.137359619140625,0.4629058837890625,1.0945281982421875,6.954536437988281,3.0107345581054688,8768.079895019531,4096,249,56,4,97826.4722290039,87029.32788085938,885.618408203125,16976154624,5100273664,8002809856,0
200,1740441964220,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,7.073493957519531,1.1932907104492188,23.812461853027344,0.5494766235351563,3.1398468017578125,5.112358093261719,5.299980163574219,1.4643096923828125,1.7226715087890625,2.748779296875,8.136787414550781,2.8182373046875,8768.286376953125,4096,249,56,4,97827.31158447266,87029.91278076172,885.6410522460938,16976154624,5100273664,8002363392,0
