Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740439982665,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,3.5776901245117188,0,19.26844024658203,0,65.50145721435547,2.15521240234375,16.428367614746094,0,12.978660583496094,7.8746795654296875,6.113189697265625,15.838760375976563,6617.708740234375,4096,245,54,4,80739.53649902344,72641.79931640625,635.3176879882813,16976154624,5100273664,7820570624,0
198,1740439982666,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,7.3494415283203125,7.8630523681640625,21.521888732910156,2.0729751586914063,87.06065368652344,1.7666549682617188,45.272762298583984,2.5452728271484375,16.97844696044922,2.2902450561523438,28.61772918701172,2.0964813232421875,6617.729919433594,4096,245,54,4,80739.70147705078,72641.94207763672,635.3198852539063,16976154624,5100273664,7829110784,0
200,1740439982865,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.0048828125,0.483001708984375,12.707138061523438,0.9132080078125,98.16091918945313,0.36560821533203125,7.9928436279296875,0.81640625,3.7523574829101563,1.9978713989257813,5.262855529785156,0.805511474609375,6617.9295654296875,4096,245,54,4,80744.33740234375,72646.29815673828,635.3486938476563,16976154624,5100273664,7866339328,0
199,1740439983066,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.792701721191406,1.081695556640625,18.448036193847656,4.386100769042969,16.71283721923828,3.5739898681640625,8.598617553710938,1.416900634765625,1.8963699340820313,2.5946502685546875,9.027259826660156,1.2649383544921875,6618.1278076171875,4096,245,54,4,80746.2392578125,72647.91815185547,635.38134765625,16976154624,5100273664,7859453952,0
200,1740439983266,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.9739532470703125,0,22.682220458984375,0,0.9386672973632813,4.3514251708984375,5.818962097167969,0.8127059936523438,1.0576934814453125,2.3403854370117188,9.179519653320313,0.8950576782226563,6618.329833984375,4096,245,54,3,80747.1449584961,72648.5810546875,635.4031982421875,16976154624,5100273664,7859453952,0
200,1740439983467,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.2131500244140625,4.2153472900390625,15.726242065429688,0.39605712890625,12.499946594238281,3.985198974609375,6.2688751220703125,1.4346160888671875,0.9912109375,3.1793365478515625,5.953071594238281,1.1879119873046875,6618.543640136719,4096,245,54,4,80748.62426757813,72649.81439208984,635.427001953125,16976154624,5100273664,7858372608,0
200,1740439983667,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.662498474121094,0.49639129638671875,23.493820190429688,0,1.53546142578125,4.700836181640625,2.99114990234375,8.011985778808594,0.7656173706054688,5.64892578125,9.356727600097656,13.095451354980469,6618.745422363281,4096,245,54,4,80749.58984375,72650.54193115234,635.4481811523438,16976154624,5100273664,7861202944,0
200,1740439983869,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.136871337890625,0.22057342529296875,18.50273895263672,0.79949951171875,5.1724700927734375,5.05047607421875,3.0190963745117188,0.9954681396484375,0.6169967651367188,3.1640777587890625,6.489311218261719,5.0233001708984375,6618.9549560546875,4096,245,54,4,80750.552734375,72651.2529296875,635.4705200195313,16976154624,5100273664,7861116928,0
200,1740439984069,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.364006042480469,0.0016021728515625,23.261611938476563,0,4.531242370605469,3.6571197509765625,3.961181640625,1.0174713134765625,0.8452682495117188,1.0658187866210938,7.5364990234375,3.572418212890625,6619.1600341796875,4096,245,54,4,80751.3910522461,72651.841796875,635.4937744140625,16976154624,5100273664,7861116928,0
200,1740439984271,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,7.134880065917969,0.611663818359375,29.079483032226563,0.7446365356445313,5.036430358886719,6.342010498046875,6.5952301025390625,1.4837570190429688,2.3364028930664063,1.7110671997070313,9.596458435058594,4.1987457275390625,6619.362243652344,4096,245,54,3,80752.05883789063,72652.21704101563,635.5161743164063,16976154624,5100273664,7860854784,0
