Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740442048970,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.092338562011719,0,17.56102752685547,0,53.60432815551758,1.4798431396484375,12.760017395019531,0.8973236083984375,39.053531646728516,0.36109161376953125,7.362586975097656,0.6608352661132813,8861.941223144531,4096,245,56,4,98664.21759033203,87744.7670288086,896.7615356445313,16976154624,5100273664,7969243136,0
198,1740442048971,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,14.863700866699219,5.281044006347656,35.44365692138672,5.421363830566406,56.55998611450195,5.5659637451171875,92.19668579101563,39.278717041015625,16.86670684814453,6.321006774902344,22.7845458984375,5.6671142578125,8861.962280273438,4096,245,56,4,98664.61907958984,87745.12518310547,896.76318359375,16976154624,5100273664,7975374848,0
200,1740442049170,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.2757110595703125,0,11.822982788085938,0,98.29466247558594,0,6.341156005859375,2.1626815795898438,2.416412353515625,0.3721160888671875,5.002281188964844,0.48065948486328125,8862.160705566406,4096,245,56,4,98669.17510986328,87749.40130615234,896.7921752929688,16976154624,5100273664,8016625664,0
200,1740442049370,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,16.348648071289063,0.37712860107421875,27.59503173828125,0.4188079833984375,13.059440612792969,2.5026092529296875,9.355484008789063,9.191574096679688,8.367652893066406,0.6767578125,6.776542663574219,1.2163467407226563,8862.365112304688,4096,245,56,4,98672.6767578125,87752.65216064453,896.8280639648438,16976154624,5100273664,8016965632,0
200,1740442049571,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.964714050292969,0,25.424301147460938,0.157684326171875,2.0919036865234375,4.694587707519531,7.328147888183594,1.576995849609375,2.0792465209960938,3.4409942626953125,9.401931762695313,3.2053985595703125,8862.572143554688,4096,245,56,4,98673.5619506836,87753.25231933594,896.8495483398438,16976154624,5100273664,8009035776,0
200,1740442049771,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,10.695732116699219,4.8597564697265625,29.625267028808594,3.2116546630859375,14.930206298828125,8.946342468261719,9.673881530761719,7.125877380371094,3.5665512084960938,5.3702239990234375,16.72705841064453,5.044586181640625,8862.782348632813,4096,245,56,4,98674.31494140625,87753.75439453125,896.8701171875,16976154624,5100273664,8009355264,0
200,1740442049972,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.4872589111328125,3.8260269165039063,23.4229736328125,0.94110107421875,5.1514434814453125,5.659637451171875,4.7940216064453125,2.1859283447265625,0.896209716796875,1.4334945678710938,8.03802490234375,2.8161468505859375,8862.994689941406,4096,245,56,4,98675.44555664063,87754.64031982422,896.8931274414063,16976154624,5100273664,8008478720,0
199,1740442050172,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.47283935546875,0.2646942138671875,17.273117065429688,1.7304306030273438,1.66180419921875,5.0872650146484375,3.8705825805664063,1.2347030639648438,3.5869216918945313,1.0889892578125,5.8088226318359375,12.2645263671875,8863.201110839844,4096,245,56,4,98676.47845458984,87755.42254638672,896.916259765625,16976154624,5100273664,8008499200,0
200,1740442050372,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,13.482627868652344,0.23920440673828125,46.0504035949707,0.2061004638671875,6.198005676269531,2.3662033081054688,2.664703369140625,1.4094772338867188,0.5997543334960938,1.5698471069335938,2.920135498046875,44.47743606567383,8863.372802734375,4096,245,56,4,98680.3550415039,87759.05383300781,896.9437255859375,16976154624,5100273664,8008482816,0
200,1740442050573,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.811286926269531,0.2173614501953125,19.814125061035156,0.30879974365234375,1.7496109008789063,4.3842315673828125,4.72174072265625,1.3947296142578125,0.6254119873046875,1.2059249877929688,6.816383361816406,2.9062347412109375,8863.579895019531,4096,245,56,4,98681.25689697266,87759.70544433594,896.9691162109375,16976154624,5100273664,8008482816,0
200,1740442050774,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.4189910888671875,0.25396728515625,23.393875122070313,0.41136932373046875,4.3897857666015625,5.926872253417969,1.8179168701171875,1.366302490234375,2.7874755859375,1.7394638061523438,12.428642272949219,2.3634185791015625,8863.7841796875,4096,245,56,3,98681.92462158203,87760.12274169922,896.9944458007813,16976154624,5100273664,8010182656,0
200,1740442050974,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.026817321777344,2.6360397338867188,18.075546264648438,1.0298690795898438,2.9311065673828125,4.728218078613281,4.25634765625,1.3262786865234375,11.748420715332031,1.7650222778320313,6.606025695800781,2.84429931640625,8863.999389648438,4096,245,56,4,98683.36340332031,87761.28759765625,897.0198364257813,16976154624,5100273664,8008290304,0
200,1740442051175,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,3.9303207397460938,0.36768341064453125,19.130783081054688,1.17431640625,3.799102783203125,2.8229141235351563,2.934814453125,4.983329772949219,0.8162918090820313,1.160858154296875,6.760345458984375,1.5348968505859375,8864.2021484375,4096,245,56,3,98684.24285888672,87761.92877197266,897.0414428710938,16976154624,5100273664,8008298496,0
199,1740442051376,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.5156402587890625,0,19.838661193847656,0.0317535400390625,2.1692047119140625,6.173500061035156,1.4868011474609375,1.446685791015625,0.5099029541015625,1.3283767700195313,9.970741271972656,1.4520111083984375,8864.408630371094,4096,245,56,4,98685.11291503906,87762.5560913086,897.0631103515625,16976154624,5100273664,8007966720,0
200,1740442051576,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.131553649902344,0.852752685546875,23.627365112304688,0.475799560546875,3.2358016967773438,8.026107788085938,2.9616012573242188,2.7786026000976563,0.912200927734375,2.2407989501953125,11.08770751953125,1.2388534545898438,8864.61279296875,4096,245,56,3,98685.76123046875,87762.95910644531,897.0859985351563,16976154624,5100273664,8007966720,0
200,1740442051777,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.8473052978515625,2.224853515625,23.602882385253906,0.7181396484375,4.819602966308594,6.74822998046875,3.923004150390625,1.6594009399414063,1.2053070068359375,5.176658630371094,11.497901916503906,1.3435745239257813,8864.821044921875,4096,245,56,4,98686.40991210938,87763.36071777344,897.1072998046875,16976154624,5100273664,8010158080,0
200,1740442051978,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.909507751464844,1.8419647216796875,19.029685974121094,3.40216064453125,12.045722961425781,3.6998748779296875,6.555915832519531,0.47232818603515625,0.44738006591796875,1.4230499267578125,7.101043701171875,1.0148773193359375,8865.036499023438,4096,245,56,4,98688.06494140625,87764.74420166016,897.1317138671875,16976154624,5100273664,8007974912,0
200,1740442052179,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,11.233131408691406,2.2109375,20.149879455566406,0.480194091796875,3.4028549194335938,8.238510131835938,7.7677764892578125,3.0558319091796875,7.600532531738281,2.6796417236328125,10.448806762695313,4.287017822265625,8865.24853515625,4096,245,56,4,98689.04187011719,87765.48260498047,897.154052734375,16976154624,5100273664,8007979008,0
200,1740442052380,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,12.976844787597656,9.163345336914063,26.375259399414063,5.067909240722656,10.889511108398438,11.906158447265625,9.044937133789063,9.179122924804688,6.787864685058594,11.101776123046875,14.679916381835938,10.227821350097656,8865.478271484375,4096,245,56,3,98691.10095214844,87767.25714111328,897.1759033203125,16976154624,5100273664,8007954432,0
