Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740442393127,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0,0,11.502845764160156,0,42.33879470825195,0,12.69744873046875,0,29.91485595703125,0,5.0401153564453125,0,9236.101623535156,4096,245,56,4,101538.12103271484,90149.78887939453,940.2683715820313,16976154624,5100273664,7955951616,0
200,1740442393128,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,7.3910064697265625,0.6697158813476563,20.39734649658203,0.6605758666992188,87.3717269897461,4.243492126464844,55.92983627319336,1.4491195678710938,8.9273681640625,4.85089111328125,15.676902770996094,3.152496337890625,9236.121154785156,4096,245,56,4,101538.46575927734,90150.1030883789,940.2705078125,16976154624,5100273664,7963566080,0
201,1740442393328,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,18.516098022460938,0.01920318603515625,10.349342346191406,3.6363067626953125,68.22006225585938,1.4315643310546875,5.01055908203125,0.7796707153320313,2.3690719604492188,1.0818862915039063,5.1316375732421875,16.964759826660156,9236.323486328125,4096,245,56,4,101543.17120361328,90154.5103149414,940.2962036132813,16976154624,5100273664,8003108864,0
200,1740442393529,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,7.669883728027344,0.887115478515625,28.08869171142578,1.3108749389648438,17.583099365234375,6.890037536621094,4.6855621337890625,2.3925857543945313,2.584014892578125,3.8090744018554688,11.603195190429688,2.1895523071289063,9236.5244140625,4096,245,56,4,101544.4291381836,90155.51245117188,940.3232421875,16976154624,5100273664,8003796992,0
200,1740442393730,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.073211669921875,3.4394302368164063,31.429046630859375,3.3262939453125,5.628837585449219,8.559822082519531,7.049781799316406,2.0851821899414063,3.4599838256835938,4.919105529785156,13.772994995117188,2.9943008422851563,9236.722290039063,4096,245,56,3,101545.00970458984,90155.84118652344,940.3463134765625,16976154624,5100273664,8003645440,0
200,1740442393931,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.7300186157226563,5.886924743652344,13.763671875,0.6728515625,15.602127075195313,2.1683578491210938,1.5939559936523438,0.5071640014648438,2.506072998046875,2.1557235717773438,5.28131103515625,1.5847702026367188,9236.939880371094,4096,245,56,3,101546.70306396484,90157.2777709961,940.3740844726563,16976154624,5100273664,8003153920,0
200,1740442394132,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.383567810058594,0.4908447265625,20.4949951171875,0.47422027587890625,1.9567718505859375,3.7675323486328125,4.48028564453125,4.133033752441406,2.5815963745117188,3.0625228881835938,7.542854309082031,1.8515167236328125,9237.146606445313,4096,245,56,4,101547.67388916016,90157.9794921875,940.4003295898438,16976154624,5100273664,8002990080,0
200,1740442394332,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.603240966796875,0,22.736740112304688,0,1.9644851684570313,4.4079437255859375,6.5096282958984375,0.998870849609375,0.5047378540039063,0.6534957885742188,7.793159484863281,3.2863311767578125,9237.3515625,4096,245,56,4,101548.34326171875,90158.40051269531,940.4241943359375,16976154624,5100273664,8002637824,0
200,1740442394533,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.9023895263671875,0.4142608642578125,24.803932189941406,1.1436080932617188,6.033882141113281,6.0002593994140625,3.9969406127929688,2.0579833984375,2.252655029296875,0.9710235595703125,8.284736633300781,4.036430358886719,9237.556884765625,4096,245,56,3,101549.38934326172,90159.17791748047,940.4483642578125,16976154624,5100273664,7995146240,0
200,1740442394734,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.680580139160156,0,19.67839813232422,0.13295745849609375,2.2629852294921875,5.360191345214844,3.9765396118164063,1.0737686157226563,0.3250885009765625,3.1334686279296875,8.528175354003906,1.3189239501953125,9237.764404296875,4096,245,56,4,101550.34545898438,90159.884765625,940.4719848632813,16976154624,5100273664,7995420672,0
200,1740442394934,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,9.200439453125,2.6015777587890625,20.93744659423828,0,24.637428283691406,3.8601455688476563,2.9067611694335938,0.9044876098632813,0.6834030151367188,3.56475830078125,7.718971252441406,1.7212371826171875,9237.971130371094,4096,245,56,3,101551.65100097656,90160.95483398438,940.4945678710938,16976154624,5100273664,7995834368,0
200,1740442395136,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,3.927001953125,0.3256072998046875,17.4256591796875,0.31037139892578125,2.6844406127929688,3.8337478637695313,4.285926818847656,5.210563659667969,0.82232666015625,1.57159423828125,7.3634033203125,1.4177780151367188,9238.177062988281,4096,245,56,4,101552.8452758789,90161.89855957031,940.5188598632813,16976154624,5100273664,7995383808,0
200,1740442395337,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,9.026359558105469,1.5774078369140625,24.24195098876953,0.11246490478515625,5.60894775390625,5.594963073730469,5.211143493652344,1.6792755126953125,1.0248489379882813,3.3329238891601563,7.975090026855469,2.5465774536132813,9238.381042480469,4096,245,56,3,101553.68145751953,90162.494140625,940.54296875,16976154624,5100273664,7994937344,0
