Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740439724594,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,50.871280670166016,11.434898376464844,18.704299926757813,0.2307281494140625,43.00871276855469,0.670074462890625,55.40708541870117,18.438140869140625,15.858970642089844,4.432861328125,42.314109802246094,1.5399932861328125,6341.891540527344,4096,245,54,3,78826.89526367188,71063.13012695313,603.873046875,16976154624,5100273664,7829655552,0
199,1740439724595,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,41.79850769042969,0,16.266082763671875,0,91.13513946533203,0,28.89654541015625,0,21.004623413085938,0.5260772705078125,2.9903335571289063,0,6341.9141845703125,4096,245,54,3,78827.28063964844,71063.50158691406,603.8755493164063,16976154624,5100273664,7838404608,0
200,1740439724794,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.0626144409179688,0.09300994873046875,11.301239013671875,0.02205657958984375,77.77545166015625,21.25141143798828,6.097846984863281,3.362030029296875,3.433685302734375,1.0829391479492188,5.435401916503906,0.545867919921875,6342.1138916015625,4096,245,54,4,78831.74035644531,71067.6943359375,603.9005737304688,16976154624,5100273664,7868104704,0
199,1740439724995,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.200325012207031,0.52032470703125,14.312973022460938,0.612884521484375,5.435752868652344,7.0462799072265625,6.223274230957031,1.4985122680664063,1.049163818359375,0.9639816284179688,8.569488525390625,1.5313796997070313,6342.325744628906,4096,245,54,4,78833.37963867188,71069.06549072266,603.9330444335938,16976154624,5100273664,7868755968,0
200,1740439725195,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.491264343261719,2.3915328979492188,18.60296630859375,0.8353424072265625,1.3894500732421875,4.305816650390625,3.5270767211914063,1.3083572387695313,1.0339889526367188,0.5278244018554688,6.546302795410156,3.1370086669921875,6342.536193847656,4096,245,55,4,78834.32397460938,71069.77142333984,603.955078125,16976154624,5100273664,7868739584,0
200,1740439725396,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.797218322753906,1.4983291625976563,15.632614135742188,0.5923004150390625,5.019935607910156,2.7912979125976563,3.3365936279296875,1.2863616943359375,2.4498138427734375,1.270263671875,7.1259765625,3.1092758178710938,6342.7420654296875,4096,245,55,4,78835.4603881836,71070.64630126953,603.9776000976563,16976154624,5100273664,7860817920,0
200,1740439725597,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,20.554595947265625,1.8780136108398438,45.766536712646484,0.30402374267578125,6.823539733886719,2.600982666015625,11.720077514648438,0.9602584838867188,2.142486572265625,2.9492263793945313,2.5723419189453125,34.87339782714844,6342.92529296875,4096,245,55,4,78839.71423339844,71074.64782714844,604.005126953125,16976154624,5100273664,7859920896,0
200,1740439725798,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,8.0208740234375,4.857330322265625,23.608535766601563,0,5.7623748779296875,4.1306915283203125,10.214630126953125,7.013969421386719,8.129959106445313,2.680145263671875,11.480209350585938,6.300315856933594,6343.137512207031,4096,245,55,4,78842.04040527344,71076.74407958984,604.0327758789063,16976154624,5100273664,7859875840,0
200,1740439725998,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,9.763908386230469,0.422027587890625,15.239936828613281,0.2338714599609375,2.1918792724609375,4.109046936035156,3.6981353759765625,1.0755386352539063,1.774322509765625,1.3270797729492188,8.58160400390625,1.314422607421875,6343.343078613281,4096,245,55,4,78843.20318603516,71077.6353149414,604.0594482421875,16976154624,5100273664,7860797440,0
200,1740439726199,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,14.952102661132813,0.3637542724609375,15.756706237792969,2.0342788696289063,5.440376281738281,5.282073974609375,3.3246383666992188,1.91546630859375,1.156768798828125,1.2947845458984375,7.904960632324219,4.2917633056640625,6343.546447753906,4096,245,55,4,78844.01947021484,71078.2021484375,604.0838012695313,16976154624,5100273664,7860801536,0
200,1740439726400,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.6010284423828125,0,19.663536071777344,0,1.5703277587890625,3.696014404296875,4.405670166015625,0.5558700561523438,1.0077285766601563,0.7004623413085938,7.0514678955078125,2.048797607421875,6343.7493896484375,4096,234,55,4,78844.92877197266,71078.86706542969,604.1091918945313,16976154624,5100273664,7860801536,0
200,1740439726600,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.986686706542969,0.944061279296875,18.42981719970703,0,6.3988189697265625,8.208511352539063,4.531730651855469,1.0629196166992188,0.3483123779296875,2.8376007080078125,10.7884521484375,1.3077011108398438,6343.953308105469,4096,234,55,3,78845.6044921875,71079.29425048828,604.1329956054688,16976154624,5100273664,7860719616,0
200,1740439726801,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,3.7679595947265625,1.8012847900390625,14.682289123535156,0,14.669631958007813,3.1727447509765625,4.265174865722656,6.445091247558594,3.6038131713867188,0.915771484375,5.421852111816406,1.5328140258789063,6344.162780761719,4096,234,55,4,78847.00842285156,71080.40655517578,604.16015625,16976154624,5100273664,7858565120,0
