Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740441359739,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,16.35137176513672,0.4059600830078125,17.783889770507813,19.401611328125,69.79521179199219,3.220184326171875,18.185958862304688,0,4.965080261230469,0,7.000709533691406,0,8109.852783203125,4096,238,57,3,92514.98803710938,82548.43884277344,808.9076538085938,16976154624,5100273664,7970529280,0
200,1740441359739,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.722808837890625,2.9763259887695313,19.548828125,2.1789627075195313,42.51028060913086,5.691886901855469,88.99652099609375,2.1706085205078125,26.573837280273438,2.69549560546875,15.328811645507813,2.21490478515625,8109.871276855469,4096,238,57,3,92515.33081054688,82548.76318359375,808.9089965820313,16976154624,5100273664,7968980992,0
200,1740441359940,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,10.142097473144531,2.9640274047851563,12.679107666015625,0.3112030029296875,97.87541198730469,0.4560546875,16.24639892578125,0.74786376953125,4.482757568359375,0.4181671142578125,5.9722900390625,0.7293701171875,8110.0968017578125,4096,238,57,4,92520.11145019531,82553.25787353516,808.9385986328125,16976154624,5100273664,8007979008,0
200,1740441360140,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,7.735084533691406,1.543487548828125,23.550811767578125,1.1680831909179688,18.859771728515625,7.1952362060546875,11.84295654296875,0.8776931762695313,2.0182723999023438,2.3257217407226563,8.722061157226563,1.7058944702148438,8110.311096191406,4096,238,57,4,92521.66369628906,82554.53576660156,808.9691162109375,16976154624,5100273664,8012980224,0
200,1740441360341,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.93115234375,0.138427734375,20.73583984375,0.462615966796875,2.783660888671875,5.196380615234375,4.218406677246094,1.42669677734375,1.286773681640625,2.065338134765625,10.224647521972656,1.3626632690429688,8110.514892578125,4096,238,56,4,92522.37963867188,82555.0122680664,808.9927368164063,16976154624,5100273664,8013467648,0
200,1740441360542,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.525611877441406,0.5997848510742188,17.052101135253906,0.7217636108398438,1.2867584228515625,4.837371826171875,7.9977264404296875,5.982353210449219,1.3764877319335938,0.9228973388671875,8.658004760742188,3.2405471801757813,8110.717590332031,4096,238,56,4,92523.33044433594,82555.7177734375,809.017333984375,16976154624,5100273664,8013434880,0
200,1740441360743,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,11.392692565917969,0.362457275390625,16.87738800048828,1.3355636596679688,5.500068664550781,4.612174987792969,1.70355224609375,1.6391754150390625,1.1787643432617188,1.40899658203125,8.565498352050781,2.6282501220703125,8110.922607421875,4096,238,56,3,92524.19329833984,82556.33239746094,809.039306640625,16976154624,5100273664,8013258752,0
200,1740441360944,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,3.715576171875,1.6452560424804688,18.775123596191406,0,12.766952514648438,4.116355895996094,3.3304672241210938,0.7060928344726563,0.2673492431640625,0.925933837890625,5.5588836669921875,2.3407058715820313,8111.1383056640625,4096,238,56,4,92525.70397949219,82557.59783935547,809.061767578125,16976154624,5100273664,8011354112,0
200,1740441361145,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.800163269042969,0.0791473388671875,19.12889862060547,0.5460128784179688,4.977561950683594,4.513618469238281,2.0341796875,1.8516082763671875,0.6974258422851563,1.4241485595703125,7.550468444824219,2.6964340209960938,8111.344543457031,4096,238,56,4,92526.66400146484,82558.298828125,809.0844116210938,16976154624,5100273664,8003555328,0
200,1740441361346,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,9.566642761230469,0.37151336669921875,14.79632568359375,0.2418212890625,5.442047119140625,3.31201171875,2.3433990478515625,1.0686569213867188,1.2816162109375,1.2190475463867188,6.835044860839844,2.3913650512695313,8111.552551269531,4096,238,56,4,92527.9398803711,82559.3060913086,809.110107421875,16976154624,5100273664,8006520832,0
200,1740441361547,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.1075439453125,0.41599273681640625,20.384178161621094,0.39251708984375,4.243232727050781,4.511177062988281,2.5140609741210938,5.7276763916015625,3.0665664672851563,3.861602783203125,7.515632629394531,2.7424697875976563,8111.757385253906,4096,238,57,4,92528.8920288086,82560.01239013672,809.1356201171875,16976154624,5100273664,8006520832,0
200,1740441361747,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,7.035911560058594,0.7285003662109375,19.46125030517578,1.74884033203125,3.5593643188476563,5.9297027587890625,4.056098937988281,0.8533554077148438,0.4105224609375,3.1415176391601563,8.023994445800781,1.6077804565429688,8111.961608886719,4096,238,57,3,92529.70404052734,82560.57177734375,809.1611328125,16976154624,5100273664,8006541312,0
199,1740441361948,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.353973388671875,2.7501602172851563,21.197593688964844,0.220489501953125,5.7684783935546875,4.700126647949219,10.541755676269531,0.8372421264648438,1.16717529296875,6.087348937988281,8.940727233886719,1.8130950927734375,8112.177001953125,4096,238,57,3,92531.02508544922,82561.63745117188,809.1873779296875,16976154624,5100273664,8004603904,0
200,1740441362148,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.254241943359375,0.6789169311523438,21.35589599609375,0.6161651611328125,2.7175750732421875,4.480842590332031,3.0650558471679688,1.1598434448242188,3.5232467651367188,1.9555740356445313,8.070091247558594,2.3703994750976563,8112.379577636719,4096,238,56,4,92531.94439697266,82562.31317138672,809.2134399414063,16976154624,5100273664,8004100096,0
200,1740441362349,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.591789245605469,0.25,19.919288635253906,0.16809844970703125,1.4979476928710938,5.253730773925781,3.812042236328125,1.1431961059570313,1.7261428833007813,2.8987884521484375,8.038772583007813,1.5742416381835938,8112.5865478515625,4096,238,56,4,92532.89239501953,82563.01007080078,809.238525390625,16976154624,5100273664,8006602752,0
200,1740441362550,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.4419708251953125,0.3903961181640625,18.4556884765625,0.288848876953125,3.3466262817382813,4.482383728027344,3.9893875122070313,5.648262023925781,1.518798828125,1.8243484497070313,8.467498779296875,1.2497329711914063,8112.791442871094,4096,238,56,4,92533.89575195313,82563.74505615234,809.2635498046875,16976154624,5100273664,8006569984,0
200,1740441362750,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,7.0104217529296875,0.5115509033203125,17.64417266845703,10.693473815917969,4.0233001708984375,5.118896484375,1.0594253540039063,1.2376861572265625,0.7655181884765625,3.2539215087890625,8.608497619628906,1.4730224609375,8112.9918212890625,4096,238,56,4,92534.82800292969,82564.43347167969,809.2864379882813,16976154624,5100273664,8006152192,0
200,1740441362951,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2.9250640869140625,2.03094482421875,14.905303955078125,0.18967437744140625,17.71387481689453,2.8423843383789063,3.64007568359375,0.5604400634765625,0.473297119140625,0.66064453125,5.398468017578125,1.8028335571289063,8113.208435058594,4096,238,56,4,92536.0316772461,82565.38647460938,809.3098754882813,16976154624,5100273664,8003813376,0
200,1740441363152,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.303688049316406,1.182098388671875,23.566444396972656,0.5386734008789063,2.1462478637695313,5.8910064697265625,3.6800765991210938,1.6797027587890625,3.7916793823242188,3.5403976440429688,9.198867797851563,2.3293304443359375,8113.4158935546875,4096,238,56,4,92536.85845947266,82565.96130371094,809.3319702148438,16976154624,5100273664,8003784704,0
199,1740441363353,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.862724304199219,0.5181045532226563,22.551513671875,0.49492645263671875,7.3834075927734375,4.449409484863281,3.2721710205078125,1.6889266967773438,1.0281448364257813,2.03973388671875,9.062889099121094,3.8103179931640625,8113.622619628906,4096,238,56,4,92537.79333496094,82566.65100097656,809.3544311523438,16976154624,5100273664,8006619136,0
200,1740441363553,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,13.672393798828125,7.691581726074219,24.61695098876953,7.917213439941406,12.868721008300781,4.736839294433594,12.310630798339844,2.89569091796875,9.115585327148438,9.094413757324219,22.734573364257813,10.096710205078125,8113.849548339844,4096,238,56,4,92539.54010009766,82568.14904785156,809.3758544921875,16976154624,5100273664,8006619136,0
200,1740441363754,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,7.313301086425781,0.6265945434570313,23.223541259765625,0.5253372192382813,5.5939788818359375,5.868385314941406,2.54656982421875,1.7294235229492188,1.4822158813476563,3.2362899780273438,7.969940185546875,2.755401611328125,8114.055969238281,4096,238,56,4,92540.4164428711,82568.77264404297,809.4002685546875,16976154624,5100273664,8006619136,0
200,1740441363954,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.37579345703125,2.6376953125,17.206527709960938,0.22705841064453125,24.06554412841797,2.6283493041992188,3.4274139404296875,1.0525436401367188,1.8656997680664063,1.3317794799804688,5.736061096191406,2.1681747436523438,8114.261901855469,4096,238,56,4,92541.69897460938,82569.79864501953,809.4268798828125,16976154624,5100273664,8003842048,0
