Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740439552741,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.3669586181640625,2.830841064453125,32.224098205566406,3.1678466796875,71.71431732177734,3.4980850219726563,19.330307006835938,3.1070480346679688,8.892578125,5.892356872558594,9.5037841796875,4.5568695068359375,6158.5543212890625,4096,234,55,4,77638.11059570313,70096.41497802734,582.9066772460938,16976154624,5100273664,7825969152,0
199,1740439552743,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0,0,14.952560424804688,0,96.37670135498047,0,39.49694061279297,0,14.000465393066406,0,6.963134765625,0,6158.574768066406,4096,234,55,4,77638.42254638672,70096.70617675781,582.9088745117188,16976154624,5100273664,7825256448,0
200,1740439552942,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,8.957633972167969,0.0263824462890625,12.711357116699219,0.1512603759765625,74.34135437011719,0.8818817138671875,29.276840209960938,0.47734832763671875,4.402229309082031,0.7421798706054688,10.150886535644531,1.0024871826171875,6158.782470703125,4096,234,55,4,77643.05102539063,70101.0650024414,582.9374389648438,16976154624,5100273664,7870087168,0
200,1740439553143,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,8.061767578125,1.3472061157226563,29.97937774658203,1.7425155639648438,12.615928649902344,8.797813415527344,6.047569274902344,2.6627120971679688,4.5563507080078125,2.759368896484375,10.973388671875,3.5908050537109375,6158.985046386719,4096,234,55,4,77644.29467773438,70102.03356933594,582.9657592773438,16976154624,5100273664,7870574592,0
199,1740439553344,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.6526031494140625,1.8543548583984375,22.665084838867188,0.34515380859375,4.007354736328125,4.6906585693359375,2.90167236328125,1.5422515869140625,2.8230056762695313,2.788604736328125,9.83740234375,2.34503173828125,6159.1920166015625,4096,234,55,4,77645.20928955078,70102.70343017578,582.9898681640625,16976154624,5100273664,7870386176,0
200,1740439553544,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,4.963401794433594,2.0850906372070313,13.902702331542969,4.721199035644531,2.819061279296875,3.8396530151367188,14.669158935546875,0.9522628784179688,0.7625503540039063,5.868598937988281,5.024871826171875,1.6729812622070313,6159.403564453125,4096,234,55,4,77646.99621582031,70104.25732421875,583.0159912109375,16976154624,5100273664,7868076032,0
200,1740439553745,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,8.222267150878906,3.4490814208984375,24.169158935546875,2.751373291015625,1.751129150390625,6.1835479736328125,4.28759765625,2.06292724609375,1.9764785766601563,2.82415771484375,8.23040771484375,3.7884750366210938,6159.613464355469,4096,234,55,4,77647.93548583984,70104.89221191406,583.0404052734375,16976154624,5100273664,7859752960,0
200,1740439553946,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.494316101074219,0.07007598876953125,21.119888305664063,0.0599822998046875,3.7083587646484375,4.7934722900390625,5.5838623046875,1.2837905883789063,10.037254333496094,1.3083572387695313,9.028244018554688,2.5587921142578125,6159.814453125,4096,234,55,3,77648.63885498047,70105.35278320313,583.0655517578125,16976154624,5100273664,7862853632,0
200,1740439554147,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,6.405204772949219,0.0795745849609375,17.886398315429688,0.08052825927734375,2.898773193359375,4.787132263183594,2.8997726440429688,1.3464202880859375,2.4591140747070313,0.9391326904296875,9.34588623046875,2.0223617553710938,6160.017578125,4096,234,55,3,77649.33331298828,70105.80871582031,583.0884399414063,16976154624,5100273664,7862411264,0
200,1740439554348,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,5.141105651855469,0.44994354248046875,20.94738006591797,0.38409423828125,4.938591003417969,5.530723571777344,1.9025726318359375,1.68011474609375,1.1266250610351563,1.6420669555664063,8.877029418945313,2.4146347045898438,6160.22216796875,4096,234,55,3,77650.04528808594,70106.27453613281,583.1110229492188,16976154624,5100273664,7861972992,0
