Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740268079798,19313.469680786133,4650,0,1.21875,57411.823959350586,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,43.982723236083984,33.214683532714844,5.9392852783203125,10.989349365234375,100,17.2059326171875,32.492103576660156,15.066192626953125,16.676666259765625,2.5250320434570313,75.19097900390625,0,34239672320,2147483648,10344046592,0
190,1740268079807,19313.507278442383,4650,0,1.21875,57412.45040893555,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,5.268501281738281,4.230888366699219,3.2639694213867188,2.0524749755859375,100,2.0410995483398438,25.969558715820313,6.7708892822265625,2.036224365234375,1.9184036254882813,2.4619903564453125,12.166145324707031,34239672320,2147483648,10344943616,0
200,1740268079998,19314.79019165039,4650,0,1.21875,57422.421966552734,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,13.59088134765625,4.001167297363281,3.4429779052734375,0.44995880126953125,37.02906036376953,27.679443359375,59.53185272216797,7.74365234375,1.5940170288085938,1.1612472534179688,3.36175537109375,2.4138031005859375,34239672320,2147483648,10357035008,0
200,1740268080198,19315.461868286133,3720.0000000000005,0,1.2125,57432.20942687988,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,13.073341369628906,1.2982406616210938,2.5250625610351563,0.16226959228515625,76.59627532958984,0.32733917236328125,14.52056884765625,6.126365661621094,0.45513153076171875,0.29737091064453125,10.688644409179688,2.1561813354492188,34239672320,2147483648,10353152000,0
199,1740268080399,19315.84242248535,3720.0000000000005,0,1.2125,57441.84086608887,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,2.9524765014648438,2.9656219482421875,3.0826950073242188,0.06932830810546875,99.99639892578125,1.8465652465820313,3.415557861328125,2.3094482421875,1.8942031860351563,0.11022186279296875,2.2322158813476563,0.654327392578125,34239672320,2147483648,10349838336,0
199,1740268080599,19316.249740600586,4650,0,1.225,57450.99452209473,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,19.79114532470703,0.9366073608398438,1.474822998046875,0.1711578369140625,92.19996643066406,0.3515625,7.184043884277344,1.739349365234375,0.7531051635742188,0.20589447021484375,0.7752532958984375,0.2740325927734375,34239672320,2147483648,10350866432,0
199,1740268080799,20460.072174072266,4650,0,1.21875,57461.150634765625,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,5.475105285644531,15.215873718261719,2.782379150390625,1.0510330200195313,13.671012878417969,44.07828140258789,68.58043670654297,11.671661376953125,1.6780471801757813,1.5747299194335938,4.512825012207031,4.1992950439453125,34239672320,2147483648,10397892608,0
200,1740268080999,19318.622817993164,4650,0,1.19375,57471.24870300293,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,19.807228088378906,7.09912109375,1.7454986572265625,4.2644805908203125,67.88470458984375,5.302299499511719,22.705108642578125,17.44239044189453,5.56353759765625,1.8034820556640625,1.7383880615234375,6.0571441650390625,34239672320,2147483648,10355695616,0
200,1740268081199,19319.03190612793,3720.0000000000005,0,1.19375,57480.40464782715,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,5.7910003662109375,0.6014785766601563,1.7186126708984375,0.13016510009765625,100,0.1657562255859375,1.5906982421875,5.585212707519531,0.34435272216796875,0.22023773193359375,0.5162506103515625,0.366546630859375,34239672320,2147483648,10374651904,0
199,1740268081399,20464.854904174805,4650,0,1.225,57489.984924316406,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,4.0789947509765625,3.3585357666015625,3.3144989013671875,0.06932830810546875,82.03822326660156,5.0095367431640625,4.783851623535156,11.273941040039063,0.30516815185546875,0.66217041015625,8.711135864257813,2.922760009765625,34239672320,2147483648,10378440704,0
