Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743019381018,38279.76527404785,4650,0,1.19375,14829.680404663086,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,49.13224411010742,4.2057952880859375,10.16375732421875,4.958747863769531,23.44831085205078,15.66400146484375,33.129119873046875,9.971488952636719,7.941764831542969,4.540382385253906,14.865127563476563,5.505790710449219,34239672320,34583793664,7880425472,0
200,1743019381018,38279.80108642578,4650,0,1.19375,14830.067413330078,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,97.96432495117188,0,0,0,5.2967681884765625,45.8236083984375,38.674556732177734,31.153717041015625,64.10136413574219,0,19.81993865966797,0,34239672320,34583793664,7880077312,0
200,1743019381218,3242.217803955078,3720.0000000000005,0,1.20625,14839.529098510742,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,15.318901062011719,1.7756576538085938,4.9900054931640625,1.2927703857421875,71.3746109008789,7.229759216308594,28.271400451660156,3.0401458740234375,3.3289108276367188,2.8145217895507813,11.96185302734375,1.5164642333984375,34239672320,34583793664,7950610432,0
200,1743019381419,38280.66394042969,4650,0,1.2,14849.088775634766,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,12.94830322265625,5.099784851074219,2.6580963134765625,0.5468597412109375,91.97969055175781,3.5040817260742188,13.648750305175781,11.264442443847656,3.1040725708007813,1.2363052368164063,11.31634521484375,2.0203475952148438,34239672320,34583793664,7975976960,0
200,1743019381619,10571.044403076172,4650,0,1.20625,14859.55876159668,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,43.45263671875,7.334388732910156,4.758552551269531,0.40969085693359375,50.74901580810547,10.275764465332031,100,10.948616027832031,6.3767547607421875,1.0349502563476563,11.322746276855469,1.8320083618164063,34239672320,34583793664,7993528320,0
199,1743019381819,3245.2403106689453,4650,0,1.20625,14869.990219116211,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,39.9489631652832,6.310905456542969,3.781951904296875,0.37191009521484375,22.897994995117188,74.56829071044922,63.1367301940918,3.8065109252929688,1.7442398071289063,2.3829116821289063,5.459938049316406,3.2162933349609375,34239672320,34583793664,7995932672,0
200,1743019382019,3245.5914611816406,4650,0,1.2,14879.210083007813,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,5.905555725097656,2.5725479125976563,1.6680068969726563,0.37542724609375,94.66259002685547,5.2916107177734375,5.9832763671875,2.9944229125976563,1.2731399536132813,0.9851150512695313,2.90777587890625,1.3091201782226563,34239672320,34583793664,7997554688,0
200,1743019382219,3246.0018768310547,4650,0,1.2,14888.193481445313,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,6.593360900878906,1.3888626098632813,0.99267578125,0.131591796875,91.94761657714844,1.3395614624023438,10.628707885742188,0.991119384765625,0.00099945068359375,0.09067535400390625,0.26113128662109375,0.09503173828125,34239672320,34583793664,8016551936,0
200,1743019382420,3246.3694610595703,3720.0000000000005,0,1.2,14897.047058105469,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,5.488616943359375,0.7648086547851563,1.4678955078125,0.15471649169921875,95.16661834716797,1.1887664794921875,6.755195617675781,1.6024398803710938,0.5588531494140625,0.27452850341796875,0.36727142333984375,0.5725860595703125,34239672320,34583793664,8018264064,0
200,1743019382620,3246.8194427490234,4650,0,1.20625,14905.87922668457,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,4.363609313964844,1.002410888671875,4.525154113769531,0.13098907470703125,91.99958801269531,1.5282135009765625,10.624420166015625,2.1613311767578125,3.175628662109375,0.3211517333984375,5.662300109863281,0.488494873046875,34239672320,34583793664,8030453760,0
