Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743019044634,4455.165466308594,4650,0,1.19375,3648.639114379883,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,76.42730712890625,5.069427490234375,5.314353942871094,14.056640625,42.76374435424805,23.92658233642578,51.6309928894043,5.941154479980469,12.577102661132813,20.468658447265625,25.86498260498047,5.803199768066406,34239672320,34583793664,7895076864,0
191,1743019044643,2816.432159423828,4650,0,1.2,3649.274703979492,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,30.603256225585938,0.91180419921875,2.8206100463867188,0,56.9013786315918,21.37554931640625,76.93832397460938,1.0602569580078125,28.65734100341797,0,23.56945037841797,0,34239672320,34583793664,7895097344,0
200,1743019044834,2817.2577514648438,4650,0,1.2,3658.4490509033203,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,13.391822814941406,1.3525314331054688,3.2706680297851563,1.7567291259765625,56.05567932128906,8.325759887695313,45.301116943359375,2.0674819946289063,6.5081939697265625,0.4423980712890625,9.835693359375,0.7696914672851563,34239672320,34583793664,7954350080,0
199,1743019045035,4457.974136352539,3720.0000000000005,0,1.2,3668.1782989501953,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,6.596321105957031,9.150932312011719,1.931610107421875,1.7983474731445313,94.1408462524414,1.913665771484375,14.754928588867188,10.615997314453125,0.9000473022460938,3.5757064819335938,4.200798034667969,1.8474578857421875,34239672320,34583793664,7974297600,0
199,1743019045235,2818.4237670898438,3720.0000000000005,0,1.19375,3677.687942504883,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,11.669380187988281,1.1859970092773438,0.54791259765625,1.74310302734375,80.34109497070313,4.410697937011719,21.54676055908203,1.9646835327148438,1.3368453979492188,0.5653076171875,3.6749954223632813,0.9968109130859375,34239672320,34583793664,7995822080,0
199,1743019045435,2819.2706451416016,4650,0,1.2,3686.842254638672,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,5.6981353759765625,2.027496337890625,0.1385650634765625,1.3816070556640625,65.63607788085938,4.824851989746094,37.451263427734375,3.8926315307617188,0.8178939819335938,0.36125946044921875,2.3527679443359375,1.5053253173828125,34239672320,34583793664,8000143360,0
200,1743019045635,2819.5674896240234,3720.0000000000005,0,1.2,3695.6943969726563,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,4.718971252441406,0.2045745849609375,0.05455780029296875,4.431404113769531,100,0.7338943481445313,4.390159606933594,1.542144775390625,0.406890869140625,0.19507598876953125,0.3483123779296875,7.110511779785156,34239672320,34583793664,8001683456,0
199,1743019045835,37936.551666259766,4650,0,1.20625,3706.045135498047,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,15.883895874023438,7.483795166015625,3.2602615356445313,1.5005416870117188,84.69711303710938,2.1407394409179688,0.4609375,98.75434875488281,3.7634429931640625,0.4630279541015625,5.635566711425781,2.8335647583007813,34239672320,34583793664,8020516864,0
199,1743019046035,2822.159896850586,4650,0,1.2,3716.4425201416016,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,33.130577087402344,3.1201553344726563,0.297760009765625,1.45635986328125,66.89681243896484,3.2316207885742188,0.9758071899414063,97.02359771728516,1.2286758422851563,3.4987411499023438,4.689079284667969,1.4505081176757813,34239672320,34583793664,8022953984,0
199,1743019046235,2822.703659057617,3720.0000000000005,0,1.20625,3725.666275024414,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,4.4346923828125,2.0243759155273438,0.23038482666015625,1.3456192016601563,83.95984649658203,1.987335205078125,14.42205810546875,4.331321716308594,0.7364425659179688,0.36499786376953125,4.277191162109375,0.8487091064453125,34239672320,34583793664,8040939520,0
